"","일자","종목코드","종목명","관리여부","종가","EPS","PER","BPS","PBR","주당배당금","배당수익률","게시물  일련번호","총카운트"
"1781",2020-10-16,"002620","제일파마홀딩스","-",18200,"-","-","24,634","0.74",70,0.38,1781,NA
"1782",2020-10-16,"003010","혜인","-",5230,"412","12.69","8,192","0.64",60,1.15,1782,NA
"1783",2020-10-16,"024890","대원화성","-",1575,"104","15.14","1,925","0.82",10,0.63,1783,NA
"1784",2020-10-16,"009470","삼화전기","-",18800,"460","40.87","6,665","2.82",100,0.53,1784,NA
"1785",2020-10-16,"248170","샘표식품","-",43500,"5,872","7.41","34,375","1.27",200,0.46,1785,NA
"1786",2020-10-16,"120030","조선선재","-",101000,"11,834","8.53","87,844","1.15",1500,1.49,1786,NA
"1787",2020-10-16,"003495","대한항공우","-",24500,"-","-","-","-",0,0,1787,NA
"1788",2020-10-16,"008420","문배철강","-",2690,"121","22.23","5,430","0.5",50,1.86,1788,NA
"1789",2020-10-16,"005360","모나미","-",6060,"-","-","3,873","1.56",70,1.16,1789,NA
"1790",2020-10-16,"008260","NI스틸","-",2260,"224","10.09","3,877","0.58",50,2.21,1790,NA
"1791",2020-10-16,"014990","인디에프","-",1700,"-","-","1,063","1.6",0,0,1791,NA
"1792",2020-10-16,"047400","유니온머티리얼","-",4020,"57","70.53","2,045","1.97",50,1.24,1792,NA
"1793",2020-10-16,"000480","조선내화","-",73100,"7,493","9.76","147,942","0.49",4000,5.47,1793,NA
"1794",2020-10-16,"001270","부국증권","-",20300,"3,070","6.61","36,295","0.56",1200,5.91,1794,NA
"1795",2020-10-16,"001520","동양","-",1140,"-","-","3,428","0.33",40,3.51,1795,NA
"1796",2020-10-16,"002360","SH에너지화학","-",799,"-","-","876","0.91",0,0,1796,NA
"1797",2020-10-16,"002460","화성산업","-",12800,"634","20.19","29,797","0.43",500,3.91,1797,NA
"1798",2020-10-16,"002960","한국쉘석유","-",237000,"16,174","14.65","75,323","3.15",16000,6.75,1798,NA
"1799",2020-10-16,"003300","한일홀딩스","-",46600,"2,304","20.23","166,986","0.28",2300,4.94,1799,NA
"1800",2020-10-16,"003920","남양유업","-",259000,"34,527","7.5","1,028,846","0.25",1000,0.39,1800,NA
"1801",2020-10-16,"004430","송원산업","-",14200,"1,448","9.81","17,983","0.79",150,1.06,1801,NA
"1802",2020-10-16,"006040","동원산업","-",224500,"12,635","17.77","282,744","0.79",2000,0.89,1802,NA
"1803",2020-10-16,"006840","AK홀딩스","-",17150,"2,168","7.91","62,448","0.27",750,4.37,1803,NA
"1804",2020-10-16,"007540","샘표","-",46450,"5,441","8.54","56,153","0.83",200,0.43,1804,NA
"1805",2020-10-16,"037560","LG헬로비전","-",3940,"-","-","12,283","0.32",75,1.9,1805,NA
"1806",2020-10-16,"079430","현대리바트","-",15600,"968","16.12","22,301","0.7",150,0.96,1806,NA
"1807",2020-10-16,"079980","휴비스","-",8100,"-","-","11,407","0.71",150,1.85,1807,NA
"1808",2020-10-16,"096760","JW홀딩스","-",5650,"-","-","2,253","2.51",90,1.59,1808,NA
"1809",2020-10-16,"130660","한전산업","-",3700,"530","6.98","2,632","1.41",227,6.14,1809,NA
"1810",2020-10-16,"271980","제일약품","-",38550,"-","-","11,564","3.33",70,0.18,1810,NA
"1811",2020-10-16,"286940","롯데정보통신","-",33050,"3,720","8.88","25,357","1.3",700,2.12,1811,NA
"1812",2020-10-16,"298050","효성첨단소재","-",138000,"-","-","72,195","1.91",0,0,1812,NA
"1813",2020-10-16,"307950","현대오토에버","-",68000,"2,673","25.44","24,259","2.8",710,1.04,1813,NA
"1814",2020-10-16,"001525","동양우","-",7830,"-","-","-","-",90,1.15,1814,NA
"1815",2020-10-16,"003680","한성기업","-",12450,"-","-","8,081","1.54",0,0,1815,NA
"1816",2020-10-16,"008250","이건산업","-",8600,"73","117.81","16,294","0.53",200,2.33,1816,NA
"1817",2020-10-16,"011090","에넥스","-",995,"-","-","903","1.1",0,0,1817,NA
"1818",2020-10-16,"000590","CS홀딩스","-",55900,"8,435","6.63","195,584","0.29",500,0.89,1818,NA
"1819",2020-10-16,"017960","한국카본","-",9880,"431","22.92","7,114","1.39",120,1.21,1819,NA
"1820",2020-10-16,"33637K","두산솔루스1우","-",17600,"-","-","-","-",0,0,1820,NA
"1821",2020-10-16,"005870","휴니드","-",5780,"589","9.81","8,207","0.7",0,0,1821,NA
"1822",2020-10-16,"001515","SK증권우","-",5830,"-","-","-","-",15,0.26,1822,NA
"1823",2020-10-16,"00499K","롯데지주우","-",61000,"-","-","-","-",1150,1.89,1823,NA
"1824",2020-10-16,"058430","포스코강판","-",15400,"446","34.53","36,256","0.42",400,2.6,1824,NA
"1825",2020-10-16,"133820","화인베스틸","-",2510,"-","-","3,118","0.81",0,0,1825,NA
"1826",2020-10-16,"044820","코스맥스비티아이","-",18400,"42","438.1","30,613","0.6",250,1.36,1826,NA
"1827",2020-10-16,"004700","조광피혁","-",50400,"4,076","12.37","41,361","1.22",0,0,1827,NA
"1828",2020-10-16,"336260","두산퓨얼셀","-",47350,"165","286.97","2,321","20.4",0,0,1828,NA
"1829",2020-10-16,"000680","LS네트웍스","-",2095,"-","-","6,590","0.32",0,0,1829,NA
"1830",2020-10-16,"000950","전방","-",36000,"-","-","50,283","0.72",0,0,1830,NA
"1831",2020-10-16,"001210","금호전기","-",4600,"-","-","3,098","1.48",0,0,1831,NA
"1832",2020-10-16,"001080","만호제강","-",14800,"350","42.29","55,516","0.27",200,1.35,1832,NA
"1833",2020-10-16,"003570","S&T중공업","-",5210,"622","8.38","18,558","0.28",300,5.76,1833,NA
"1834",2020-10-16,"003780","진양산업","-",4525,"525","8.62","3,159","1.43",200,4.42,1834,NA
"1835",2020-10-16,"004080","신흥","-",9100,"214","42.52","9,162","0.99",200,2.2,1835,NA
"1836",2020-10-16,"004450","삼화왕관","-",38600,"4,547","8.49","67,349","0.57",1350,3.5,1836,NA
"1837",2020-10-16,"005390","신성통상","-",1620,"36","45","1,606","1.01",0,0,1837,NA
"1838",2020-10-16,"007340","디티알오토모티브","-",22550,"7,539","2.99","60,240","0.37",1500,6.65,1838,NA
"1839",2020-10-16,"008500","일정실업","-",14150,"-","-","24,611","0.57",0,0,1839,NA
"1840",2020-10-16,"010640","진양폴리","-",3895,"755","5.16","2,658","1.47",100,2.57,1840,NA
"1841",2020-10-16,"019685","대교우B","-",2550,"-","-","-","-",180,7.06,1841,NA
"1842",2020-10-16,"021820","세원정공","-",8090,"-","-","40,731","0.2",25,0.31,1842,NA
"1843",2020-10-16,"025000","KPX케미칼","-",49750,"8,571","5.8","96,367","0.52",2500,5.03,1843,NA
"1844",2020-10-16,"033250","체시스","-",3160,"-","-","1,113","2.84",0,0,1844,NA
"1845",2020-10-16,"03473K","SK우","-",2e+05,"-","-","-","-",5050,2.53,1845,NA
"1846",2020-10-16,"036530","S&T홀딩스","-",14250,"4,072","3.5","46,992","0.3",500,3.51,1846,NA
"1847",2020-10-16,"083420","그린케미칼","-",4020,"236","17.03","4,521","0.89",170,4.23,1847,NA
"1848",2020-10-16,"084670","동양고속","-",26000,"12,104","2.15","45,514","0.57",4700,18.08,1848,NA
"1849",2020-10-16,"092230","KPX홀딩스","-",44000,"8,406","5.23","149,477","0.29",2600,5.91,1849,NA
"1850",2020-10-16,"095720","웅진씽크빅","-",2560,"-","-","3,510","0.73",310,12.11,1850,NA
"1851",2020-10-16,"100250","진양홀딩스","-",2740,"276","9.93","5,507","0.5",170,6.2,1851,NA
"1852",2020-10-16,"100840","S&TC","-",15400,"2,148","7.17","32,631","0.47",800,5.19,1852,NA
"1853",2020-10-16,"134380","미원화학","-",55700,"6,719","8.29","46,438","1.2",1000,1.8,1853,NA
"1854",2020-10-16,"213500","한솔제지","-",13950,"1,683","8.29","24,810","0.56",600,4.3,1854,NA
"1855",2020-10-16,"268280","미원에스씨","-",98000,"7,559","12.96","47,326","2.07",1700,1.73,1855,NA
"1856",2020-10-16,"000087","하이트진로2우B","-",21900,"-","-","-","-",0,0,1856,NA
"1857",2020-10-16,"001510","SK증권","-",698,"67","10.42","1,197","0.58",10,1.43,1857,NA
"1858",2020-10-16,"02826K","삼성물산우B","-",94700,"-","-","-","-",2050,2.16,1858,NA
"1859",2020-10-16,"010820","퍼스텍","-",2040,"-","-","583","3.5",0,0,1859,NA
"1860",2020-10-16,"005725","넥센우","-",3060,"-","-","-","-",85,2.78,1860,NA
"1861",2020-10-16,"025560","미래산업","-",3105,"-","-","3,850","0.81",0,0,1861,NA
"1862",2020-10-16,"26490K","크라운제과우","-",10700,"-","-","-","-",252,2.36,1862,NA
"1863",2020-10-16,"001570","금양","-",5030,"-","-","1,535","3.28",0,0,1863,NA
"1864",2020-10-16,"005850","에스엘","-",14750,"1,979","7.45","28,224","0.52",400,2.71,1864,NA
"1865",2020-10-16,"007980","태평양물산","-",1615,"241","6.7","3,458","0.47",30,1.86,1865,NA
"1866",2020-10-16,"00781K","코리아써키트2우B","-",6500,"-","-","-","-",0,0,1866,NA
"1867",2020-10-16,"030610","교보증권","-",6440,"2,391","2.69","26,692","0.24",400,6.21,1867,NA
"1868",2020-10-16,"010580","지코","관리종목",306,"-","-","314","0.97",0,0,1868,NA
"1869",2020-10-16,"024900","덕양산업","-",1910,"-","-","1,439","1.33",0,0,1869,NA
"1870",2020-10-16,"002410","범양건영","-",5500,"794","6.93","2,819","1.95",0,0,1870,NA
"1871",2020-10-16,"090370","메타랩스","-",1220,"-","-","1,022","1.19",0,0,1871,NA
"1872",2020-10-16,"006090","사조오양","-",8890,"1,402","6.34","17,782","0.5",100,1.12,1872,NA
"1873",2020-10-16,"006345","대원전선우","-",3735,"-","-","-","-",0,0,1873,NA
"1874",2020-10-16,"001880","대림건설","-",24400,"6,265","3.89","30,161","0.81",400,1.64,1874,NA
"1875",2020-10-16,"003060","에이프로젠제약","-",1285,"-","-","968","1.33",0,0,1875,NA
"1876",2020-10-16,"014280","금강공업","-",4490,"-","-","10,865","0.41",80,1.78,1876,NA
"1877",2020-10-16,"144620","코오롱머티리얼","-",3810,"-","-","1,028","3.71",0,0,1877,NA
"1878",2020-10-16,"001380","SG충방","-",1820,"17","107.06","2,893","0.63",0,0,1878,NA
"1879",2020-10-16,"008600","윌비스","-",1250,"-","-","1,697","0.74",0,0,1879,NA
"1880",2020-10-16,"093240","형지엘리트","-",2110,"-","-","2,033","1.04",0,0,1880,NA
"1881",2020-10-16,"000225","유유제약1우","-",15650,"-","-","-","-",220,1.41,1881,NA
"1882",2020-10-16,"129260","인터지스","-",2690,"-","-","5,900","0.46",0,0,1882,NA
"1883",2020-10-16,"001440","대한전선","-",878,"-","-","345","2.54",0,0,1883,NA
"1884",2020-10-16,"004985","성신양회우","-",19000,"-","-","-","-",200,1.05,1884,NA
"1885",2020-10-16,"009290","광동제약","-",10150,"582","17.44","8,069","1.26",80,0.79,1885,NA
"1886",2020-10-16,"015590","큐로","-",603,"17","35.47","451","1.34",0,0,1886,NA
"1887",2020-10-16,"002720","국제약품","-",9730,"-","-","3,311","2.94",0,0,1887,NA
"1888",2020-10-16,"28513K","SK케미칼우","-",176000,"-","-","-","-",500,0.28,1888,NA
"1889",2020-10-16,"006125","SK디스커버리우","-",53000,"-","-","-","-",750,1.42,1889,NA
"1890",2020-10-16,"226320","잇츠한불","-",28050,"-","-","18,789","1.49",100,0.36,1890,NA
"1891",2020-10-16,"093230","이아이디","-",252,"1","252","251","1",0,0,1891,NA
"1892",2020-10-16,"353200","대덕전자","-",10350,"-","-","-","-",NA,NA,1892,NA
"1893",2020-10-16,"002780","진흥기업","-",2430,"140","17.36","664","3.66",0,0,1893,NA
"1894",2020-10-16,"017900","광전자","-",2250,"66","34.09","3,805","0.59",50,2.22,1894,NA
"1895",2020-10-16,"017180","명문제약","-",6140,"-","-","2,912","2.11",0,0,1895,NA
"1896",2020-10-16,"002210","동성제약","-",11750,"-","-","2,689","4.37",0,0,1896,NA
"1897",2020-10-16,"005960","동부건설","-",11050,"2,814","3.93","19,059","0.58",700,6.33,1897,NA
"1898",2020-10-16,"013580","계룡건설","-",23000,"8,363","2.75","50,766","0.45",600,2.61,1898,NA
"1899",2020-10-16,"063160","종근당바이오","-",43500,"2,280","19.08","28,890","1.51",200,0.46,1899,NA
"1900",2020-10-16,"007860","서연","-",8380,"-","-","17,990","0.47",50,0.6,1900,NA
"1901",2020-10-16,"014440","영보화학","-",3910,"263","14.87","7,274","0.54",100,2.56,1901,NA
"1902",2020-10-16,"051915","LG화학우","-",323500,"-","-","-","-",2050,0.63,1902,NA
"1903",2020-10-16,"000910","유니온","-",7280,"-","-","6,355","1.15",100,1.37,1903,NA
"1904",2020-10-16,"007660","이수페타시스","-",4050,"-","-","1,842","2.2",60,1.48,1904,NA
"1905",2020-10-16,"017810","풀무원","-",16700,"56","298.21","9,425","1.77",102,0.61,1905,NA
"1906",2020-10-16,"002420","세기상사","-",61600,"-","-","55,045","1.12",0,0,1906,NA
"1907",2020-10-16,"004920","씨아이테크","-",912,"-","-","1,692","0.54",0,0,1907,NA
"1908",2020-10-16,"006890","태경케미컬","-",8010,"858","9.34","10,215","0.78",150,1.87,1908,NA
"1909",2020-10-16,"027970","세하","-",1720,"323","5.33","1,090","1.58",0,0,1909,NA
"1910",2020-10-16,"096775","SK이노베이션우","-",117000,"-","-","-","-",3050,2.61,1910,NA
"1911",2020-10-16,"267850","아시아나IDT","-",19500,"-","-","12,737","1.53",500,2.56,1911,NA
"1912",2020-10-16,"300720","한일시멘트","-",81700,"9,772","8.36","214,009","0.38",4700,5.75,1912,NA
"1913",2020-10-16,"003620","쌍용차","관리종목",4500,"-","-","2,690","1.67",0,0,1913,NA
"1914",2020-10-16,"004720","우리들제약","-",14800,"26","569.23","4,801","3.08",0,0,1914,NA
"1915",2020-10-16,"006340","대원전선","-",996,"-","-","1,136","0.88",0,0,1915,NA
"1916",2020-10-16,"009810","엔케이물산","-",400,"-","-","495","0.81",0,0,1916,NA
"1917",2020-10-16,"024720","한국콜마홀딩스","-",26400,"2,364","11.17","22,998","1.15",195,0.74,1917,NA
"1918",2020-10-16,"019175","신풍제약우","-",138500,"-","-","-","-",0,0,1918,NA
"1919",2020-10-16,"009680","모토닉","-",11850,"514","23.05","12,362","0.96",300,2.53,1919,NA
"1920",2020-10-16,"192650","드림텍","-",13300,"422","31.52","3,621","3.67",160,1.2,1920,NA
"1921",2020-10-16,"200880","서연이화","-",4100,"-","-","22,608","0.18",100,2.44,1921,NA
"1922",2020-10-16,"001390","KG케미칼","-",19300,"7,691","2.51","26,210","0.74",350,1.81,1922,NA
"1923",2020-10-16,"005420","코스모화학","-",8940,"-","-","5,351","1.67",0,0,1923,NA
"1924",2020-10-16,"102280","쌍방울","-",614,"-","-","1,083","0.57",0,0,1924,NA
"1925",2020-10-16,"000157","두산2우B","-",82600,"-","-","-","-",5200,6.3,1925,NA
"1926",2020-10-16,"030790","비케이탑스","-",6520,"-","-","6,679","0.98",0,0,1926,NA
"1927",2020-10-16,"006200","한국전자홀딩스","-",810,"-","-","2,289","0.35",0,0,1927,NA
"1928",2020-10-16,"145210","세화아이엠씨","-",880,"-","-","588","1.5",0,0,1928,NA
"1929",2020-10-16,"163560","동일고무벨트","-",9340,"607","15.39","14,185","0.66",100,1.07,1929,NA
"1930",2020-10-16,"002630","오리엔트바이오","-",1610,"-","-","510","3.16",0,0,1930,NA
"1931",2020-10-16,"003535","한화투자증권우","-",4760,"-","-","-","-",0,0,1931,NA
"1932",2020-10-16,"118000","우리들휴브레인","-",3875,"-","-","1,020","3.8",0,0,1932,NA
"1933",2020-10-16,"033270","유나이티드제약","-",49950,"2,087","23.93","15,716","3.18",330,0.66,1933,NA
"1934",2020-10-16,"298040","효성중공업","-",63900,"1,411","45.29","97,403","0.66",0,0,1934,NA
"1935",2020-10-16,"33626K","두산퓨얼셀1우","-",18800,"-","-","-","-",0,0,1935,NA
"1936",2020-10-16,"33626L","두산퓨얼셀2우B","-",25000,"-","-","-","-",0,0,1936,NA
"1937",2020-10-16,"344820","케이씨씨글라스","-",29350,"-","-","-","-",NA,NA,1937,NA
"1938",2020-10-16,"000020","동화약품","-",21550,"341","63.2","10,772","2",120,0.56,1938,NA
"1939",2020-10-16,"000050","경방","-",10500,"1,630","6.44","27,050","0.39",125,1.19,1939,NA
"1940",2020-10-16,"000060","메리츠화재","-",13600,"2,693","5.05","21,397","0.64",850,6.25,1940,NA
"1941",2020-10-16,"000215","대림산업우","-",44050,"-","-","-","-",1350,3.06,1941,NA
"1942",2020-10-16,"000970","한국주철관","-",8220,"585","14.05","11,819","0.7",200,2.43,1942,NA
"1943",2020-10-16,"001500","현대차증권","-",10200,"2,315","4.41","25,525","0.4",600,5.88,1943,NA
"1944",2020-10-16,"001630","종근당홀딩스","-",105000,"8,988","11.68","93,600","1.12",1300,1.24,1944,NA
"1945",2020-10-16,"001720","신영증권","-",45650,"2,324","19.64","69,280","0.66",2500,5.48,1945,NA
"1946",2020-10-16,"001820","삼화콘덴서","-",54200,"2,889","18.76","14,698","3.69",250,0.46,1946,NA
"1947",2020-10-16,"002240","고려제강","-",13950,"499","27.96","68,831","0.2",350,2.51,1947,NA
"1948",2020-10-16,"003090","대웅","-",25650,"1,446","17.74","10,795","2.38",100,0.39,1948,NA
"1949",2020-10-16,"003230","삼양식품","-",100500,"7,906","12.71","37,661","2.67",800,0.8,1949,NA
"1950",2020-10-16,"003470","유안타증권","-",2705,"394","6.87","5,947","0.45",0,0,1950,NA
"1951",2020-10-16,"003540","대신증권","-",12300,"1,310","9.39","22,870","0.54",1000,8.13,1951,NA
"1952",2020-10-16,"003690","코리안리","-",7540,"1,550","4.86","20,404","0.37",500,6.63,1952,NA
"1953",2020-10-16,"004440","삼일씨엔에스","-",11200,"211","53.08","21,895","0.51",38,0.34,1953,NA
"1954",2020-10-16,"004540","깨끗한나라","-",4500,"-","-","4,260","1.06",0,0,1954,NA
"1955",2020-10-16,"005500","삼진제약","-",27200,"917","29.66","14,207","1.91",800,2.94,1955,NA
"1956",2020-10-16,"005690","파미셀","-",15900,"73","217.81","859","18.51",0,0,1956,NA
"1957",2020-10-16,"006060","화승인더","-",7570,"1,092","6.93","5,972","1.27",45,0.59,1957,NA
"1958",2020-10-16,"008060","대덕","-",6200,"976","6.35","12,786","0.48",300,4.84,1958,NA
"1959",2020-10-16,"008730","율촌화학","-",15350,"734","20.91","13,790","1.11",500,3.26,1959,NA
"1960",2020-10-16,"009450","경동나비엔","-",53900,"2,207","24.42","23,612","2.28",300,0.56,1960,NA
"1961",2020-10-16,"011000","진원생명과학","-",30650,"-","-","898","34.13",0,0,1961,NA
"1962",2020-10-16,"016610","DB금융투자","-",3865,"1,172","3.3","16,484","0.23",250,6.47,1962,NA
"1963",2020-10-16,"018670","SK가스","-",119000,"17,794","6.69","180,030","0.66",3000,2.52,1963,NA
"1964",2020-10-16,"019170","신풍제약","-",119000,"35","3,400","3,782","31.46",0,0,1964,NA
"1965",2020-10-16,"025540","한국단자","-",47900,"3,062","15.64","68,181","0.7",700,1.46,1965,NA
"1966",2020-10-16,"029530","신도리코","-",21950,"1,473","14.9","86,372","0.25",1000,4.56,1966,NA
"1967",2020-10-16,"033180","필룩스","-",3305,"-","-","3,355","0.99",0,0,1967,NA
"1968",2020-10-16,"033660","아주캐피탈","-",12450,"1,784","6.98","14,145","0.88",650,5.22,1968,NA
"1969",2020-10-16,"034310","NICE","-",18200,"771","23.61","18,100","1.01",230,1.26,1969,NA
"1970",2020-10-16,"034830","한국토지신탁","-",1755,"449","3.91","3,476","0.5",110,6.27,1970,NA
"1971",2020-10-16,"035510","신세계 I&C","-",136500,"6,512","20.96","115,835","1.18",2000,1.47,1971,NA
"1972",2020-10-16,"036420","제이콘텐트리","-",25800,"79","326.58","22,129","1.17",0,0,1972,NA
"1973",2020-10-16,"039490","키움증권","-",96800,"14,017","6.91","87,976","1.1",2000,2.07,1973,NA
"1974",2020-10-16,"042700","한미반도체","-",11300,"383","29.5","3,839","2.94",100,0.88,1974,NA
"1975",2020-10-16,"071320","지역난방공사","-",35350,"-","-","132,086","0.27",0,0,1975,NA
"1976",2020-10-16,"078000","텔코웨어","-",11800,"761","15.51","11,450","1.03",550,4.66,1976,NA
"1977",2020-10-16,"082640","동양생명","-",3110,"739","4.21","16,121","0.19",230,7.4,1977,NA
"1978",2020-10-16,"084690","대상홀딩스","-",9650,"1,946","4.96","15,703","0.61",200,2.07,1978,NA
"1979",2020-10-16,"089590","제주항공","-",13550,"-","-","11,248","1.2",0,0,1979,NA
"1980",2020-10-16,"090350","노루페인트","-",7040,"923","7.63","15,754","0.45",275,3.91,1980,NA
"1981",2020-10-16,"095570","AJ네트웍스","-",3445,"982","3.51","6,802","0.51",300,8.71,1981,NA
"1982",2020-10-16,"109070","컨버즈","관리종목",4100,"-","-","1,010","4.06",0,0,1982,NA
"1983",2020-10-16,"112610","씨에스윈드","-",103500,"2,061","50.22","19,726","5.25",460,0.44,1983,NA
"1984",2020-10-16,"122900","아이마켓코리아","-",7950,"483","16.46","10,185","0.78",600,7.55,1984,NA
"1985",2020-10-16,"123890","한국자산신탁","-",3745,"733","5.11","5,339","0.7",200,5.34,1985,NA
"1986",2020-10-16,"138040","메리츠금융지주","-",9110,"2,797","3.26","19,600","0.46",550,6.04,1986,NA
"1987",2020-10-16,"145720","덴티움","-",36000,"1,714","21","18,695","1.93",0,0,1987,NA
"1988",2020-10-16,"152330","코리아오토글라스","-",13850,"1,651","8.39","18,044","0.77",900,6.5,1988,NA
"1989",2020-10-16,"175330","JB금융지주","-",4735,"1,641","2.89","17,615","0.27",300,6.34,1989,NA
"1990",2020-10-16,"181710","NHN","-",73400,"656","111.89","80,696","0.91",0,0,1990,NA
"1991",2020-10-16,"194370","제이에스코퍼레이션","-",7240,"646","11.21","11,755","0.62",500,6.91,1991,NA
"1992",2020-10-16,"267270","현대건설기계","-",27350,"169","161.83","61,453","0.45",0,0,1992,NA
"1993",2020-10-16,"298020","효성티앤씨","-",148000,"21,569","6.86","112,984","1.31",2000,1.35,1993,NA
"1994",2020-10-16,"336370","두산솔루스","-",36250,"113","320.8","3,551","10.21",0,0,1994,NA
"1995",2020-10-16,"009835","한화솔루션우","-",73700,"-","-","-","-",250,0.34,1995,NA
"1996",2020-10-16,"072130","유엔젤","-",4565,"-","-","2,745","1.66",0,0,1996,NA
"1997",2020-10-16,"011150","CJ씨푸드","-",4515,"51","88.53","1,781","2.54",0,0,1997,NA
"1998",2020-10-16,"001140","국보","-",2160,"-","-","1,333","1.62",0,0,1998,NA
"1999",2020-10-16,"101140","비티원","-",3885,"410","9.48","1,664","2.33",0,0,1999,NA
"2000",2020-10-16,"272450","진에어","-",8940,"-","-","5,750","1.55",0,0,2000,NA
"2001",2020-10-16,"001470","삼부토건","-",2525,"61","41.39","1,531","1.65",0,0,2001,NA
"2002",2020-10-16,"010050","우리종금","-",513,"78","6.58","536","0.96",0,0,2002,NA
"2003",2020-10-16,"014285","금강공업우","-",18650,"-","-","-","-",90,0.48,2003,NA
"2004",2020-10-16,"001780","알루코","-",4070,"-","-","2,755","1.48",0,0,2004,NA
"2005",2020-10-16,"071970","STX중공업","-",4010,"-","-","4,813","0.83",0,0,2005,NA
"2006",2020-10-16,"077500","유니퀘스트","-",10450,"953","10.97","7,830","1.33",150,1.44,2006,NA
"2007",2020-10-16,"002320","한진","-",49550,"-","-","72,343","0.68",500,1.01,2007,NA
"2008",2020-10-16,"002760","보락","-",2340,"11","212.73","734","3.19",5,0.21,2008,NA
"2009",2020-10-16,"009310","참엔지니어링","-",1400,"-","-","1,002","1.4",0,0,2009,NA
"2010",2020-10-16,"011280","태림포장","-",4615,"270","17.09","4,325","1.07",290,6.28,2010,NA
"2011",2020-10-16,"013870","지엠비코리아","-",8260,"143","57.76","11,858","0.7",30,0.36,2011,NA
"2012",2020-10-16,"091090","세원셀론텍","-",2875,"-","-","2,896","0.99",0,0,2012,NA
"2013",2020-10-16,"000500","가온전선","-",22400,"1,391","16.1","61,708","0.36",600,2.68,2013,NA
"2014",2020-10-16,"012610","경인양행","-",6920,"344","20.12","5,357","1.29",50,0.72,2014,NA
"2015",2020-10-16,"267260","현대일렉트릭","-",14450,"-","-","19,418","0.74",0,0,2015,NA
"2016",2020-10-16,"363280","티와이홀딩스","-",20700,"-","-","-","-",NA,NA,2016,NA
"2017",2020-10-16,"36328K","티와이홀딩스우","-",28650,"-","-","-","-",NA,NA,2017,NA
"2018",2020-10-16,"002785","진흥기업우B","-",11300,"-","-","-","-",0,0,2018,NA
"2019",2020-10-16,"037270","YG PLUS","-",5610,"-","-","1,562","3.59",0,0,2019,NA
"2020",2020-10-16,"155660","DSR","-",6530,"546","11.96","9,613","0.68",50,0.77,2020,NA
"2021",2020-10-16,"000520","삼일제약","-",22050,"129","170.93","9,580","2.3",150,0.68,2021,NA
"2022",2020-10-16,"000075","삼양홀딩스우","-",48200,"-","-","-","-",2050,4.25,2022,NA
"2023",2020-10-16,"000145","하이트진로홀딩스우","-",15950,"-","-","-","-",400,2.51,2023,NA
"2024",2020-10-16,"000227","유유제약2우B","-",35300,"-","-","-","-",220,0.62,2024,NA
"2025",2020-10-16,"000325","노루홀딩스우","-",17850,"-","-","-","-",405,2.27,2025,NA
"2026",2020-10-16,"000547","흥국화재2우B","-",24900,"-","-","-","-",0,0,2026,NA
"2027",2020-10-16,"000725","현대건설우","-",185500,"-","-","-","-",650,0.35,2027,NA
"2028",2020-10-16,"000995","DB하이텍1우","-",135500,"-","-","-","-",400,0.3,2028,NA
"2029",2020-10-16,"001065","JW중외제약우","-",55100,"-","-","-","-",350,0.64,2029,NA
"2030",2020-10-16,"001465","BYC우","-",119000,"-","-","-","-",1150,0.97,2030,NA
"2031",2020-10-16,"001527","동양2우B","-",13750,"-","-","-","-",150,1.09,2031,NA
"2032",2020-10-16,"001745","SK네트웍스우","-",121500,"-","-","-","-",145,0.12,2032,NA
"2033",2020-10-16,"002787","진흥기업2우B","-",14150,"-","-","-","-",0,0,2033,NA
"2034",2020-10-16,"002995","금호산업우","-",33550,"-","-","-","-",550,1.64,2034,NA
"2035",2020-10-16,"003925","남양유업우","-",148000,"-","-","-","-",1050,0.71,2035,NA
"2036",2020-10-16,"004545","깨끗한나라우","-",23700,"-","-","-","-",0,0,2036,NA
"2037",2020-10-16,"004565","현대비앤지스틸우","-",71600,"-","-","-","-",150,0.21,2037,NA
"2038",2020-10-16,"005965","동부건설우","-",28300,"-","-","-","-",750,2.65,2038,NA
"2039",2020-10-16,"007575","일양약품우","-",88400,"-","-","-","-",145,0.16,2039,NA
"2040",2020-10-16,"008355","남선알미우","-",61700,"-","-","-","-",0,0,2040,NA
"2041",2020-10-16,"010145","삼성중공우","-",348000,"-","-","-","-",0,0,2041,NA
"2042",2020-10-16,"010600","웰바이오텍","-",2080,"-","-","1,774","1.17",0,0,2042,NA
"2043",2020-10-16,"011155","CJ씨푸드1우","-",45900,"-","-","-","-",0,0,2043,NA
"2044",2020-10-16,"014825","동원시스템즈우","-",28300,"-","-","-","-",550,1.94,2044,NA
"2045",2020-10-16,"075580","세진중공업","-",9560,"62","154.19","4,097","2.33",20,0.21,2045,NA
"2046",2020-10-16,"102460","이연제약","-",20650,"359","57.52","13,131","1.57",350,1.69,2046,NA
"2047",2020-10-16,"145995","삼양사우","-",46000,"-","-","-","-",1050,2.28,2047,NA
"2048",2020-10-16,"000300","대유플러스","-",834,"152","5.49","953","0.88",0,0,2048,NA
"2049",2020-10-16,"001529","동양3우B","-",30000,"-","-","-","-",150,0.5,2049,NA
"2050",2020-10-16,"002840","미원상사","-",98100,"6,163","15.92","44,134","2.22",654,0.67,2050,NA
