"","apt_juso","coord_x","coord_y"
"624","서울특별시 동대문구 답십리동 10 동아",127.061708365604,37.569342253763
"625","서울특별시 동대문구 답십리동 464-1 신답극동",127.044123220013,37.5726924675573
"626","서울특별시 동대문구 답십리동 497-23 청계푸르지오시티",127.050596840747,37.5689685801361
"627","서울특별시 동대문구 답십리동 1001 한신휴플러스그린파크",127.049753887285,37.5739044995154
"628","서울특별시 동대문구 답십리동 42 동답한신",127.062579152969,37.5708103275802
"629","서울특별시 동대문구 답십리동 989-1 우성그린",127.065952197042,37.5749319843241
"630","서울특별시 동대문구 답십리동 1003 래미안위브",127.053951855019,37.5720377764558
"631","서울특별시 동대문구 답십리동 998 두산위브",127.057693983227,37.5661858435952
"632","서울특별시 동대문구 답십리동 41 동서울한양",127.060391546906,37.5714096375794
"633","서울특별시 동대문구 답십리동 999 청계벽산메가트리움",127.049698222216,37.5698611275083
"634","서울특별시 동대문구 답십리동 498-7 청계지웰",127.049516636038,37.5701711462039
"635","서울특별시 동대문구 답십리동 465-55 한원힐트리움아파트",127.047451802393,37.5708339554216
"636","서울특별시 동대문구 답십리동 268-3 엘림스퀘어3",127.056818410979,37.5690993674061
"637","서울특별시 동대문구 답십리동 990 두산",127.060205006732,37.5693117654531
"638","서울특별시 동대문구 답십리동 1008 청계와이즈노벨리아",127.04504116911,37.5738448537072
"639","서울특별시 동대문구 답십리동 994 답십리한화",127.053973867265,37.5669329066906
"640","서울특별시 동대문구 답십리동 530-15 현대썬앤빌청계",127.055151048753,37.5661625518015
"641","서울특별시 동대문구 장안동 354-2 래미안장안",127.072426877432,37.566445230313
"642","서울특별시 동대문구 장안동 131-1 유엔팰리스",127.069309044049,37.5746128210461
"643","서울특별시 동대문구 장안동 372-5 장안뉴시티",127.069945877911,37.5700890006172
"644","서울특별시 동대문구 장안동 383-11 태솔에버빌3차",127.0694164411,37.5705536860345
"645","서울특별시 동대문구 장안동 346-1 태솔아파트3차",127.070974942794,37.5692589301709
"646","서울특별시 동대문구 장안동 575 장안평월드메르디앙2차",127.071180433514,37.5633565631434
"647","서울특별시 동대문구 장안동 329-3 래미안장안2차",127.075387468834,37.5739643441634
"648","서울특별시 동대문구 장안동 329-2 장안힐스테이트",127.075350090148,37.5759645757228
"649","서울특별시 동대문구 장안동 416-1 에스아이팰리스장안센텀",127.063241316176,37.5623318745324
"650","서울특별시 동대문구 장안동 382-4 청명에버아트2차",127.068736092832,37.5696488542027
"651","서울특별시 동대문구 장안동 336 장안현대홈타운",127.074606226438,37.569725659288
"652","서울특별시 동대문구 장안동 372-8 청명에버아트3차",127.070058944643,37.5707974761804
"653","서울특별시 동대문구 장안동 466-5 장안푸르미에",127.069901950155,37.5613590070687
"654","서울특별시 동대문구 장안동 587 동대문더퍼스트데시앙",127.070597527798,37.5748683003768
"655","서울특별시 동대문구 장안동 573 장한평월드메르디앙",127.070638015754,37.5635605140704
"656","서울특별시 동대문구 장안동 306-10 새한그린빌",127.07127750037,37.574117723716
"657","서울특별시 동대문구 장안동 580 장안위더스빌",127.062186441493,37.5662781673123
"658","서울특별시 동대문구 장안동 93-128 금성아파트",127.071484307365,37.580499520213
"659","서울특별시 동대문구 장안동 365-4 서희스타힐스",127.070535892189,37.5692905479454
"660","서울특별시 동대문구 장안동 440-1 상록파라브",127.072139800439,37.564069479733
"661","서울특별시 동대문구 장안동 373-1 양우내안애애플",127.069730495308,37.5697552191874
"662","서울특별시 동대문구 장안동 455-10 JS아파트",127.07047078791,37.5624231061582
"663","서울특별시 동대문구 장안동 581 일성트루엘",127.065377531925,37.5652943577914
"664","서울특별시 동대문구 장안동 372-9 청솔아파트A동",127.070237709182,37.5710674882904
"665","서울특별시 동대문구 장안동 367-4 태솔타운2차",127.071634196093,37.5711605328705
"666","서울특별시 동대문구 장안동 381-3 한강훼미리",127.068165655118,37.568601417413
"667","서울특별시 동대문구 청량리동 235-1 미주",127.046766367893,37.5840013582663
"668","서울특별시 동대문구 청량리동 60 한신",127.04920145701,37.5879992451232
"669","서울특별시 동대문구 청량리동 738 현대코아",127.044390129883,37.5814403911391
"670","서울특별시 동대문구 회기동 65 신현대",127.051822428181,37.5896046831577
"671","서울특별시 동대문구 회기동 346-18 베라체캠퍼스",127.056057049768,37.5908189073182
"672","서울특별시 동대문구 회기동 351 회기힐스테이트",127.053661066923,37.590046068613
"673","서울특별시 동대문구 휘경동 106 휘경미소지움",127.064837218659,37.5915908857897
"674","서울특별시 동대문구 휘경동 57 주공1",127.070747052227,37.5829871567703
"675","서울특별시 동대문구 휘경동 78 롯데",127.063384347532,37.5910072915055
"676","서울특별시 동대문구 휘경동 372 휘경SK뷰",127.066173973199,37.5936190873694
"677","서울특별시 동대문구 휘경동 369 휘경제이스카이아파트",127.057590131027,37.5890415927469
"678","서울특별시 동대문구 휘경동 57 주공2",127.070747052227,37.5829871567703
"679","서울특별시 동대문구 휘경동 367 휘경센트레빌",127.068389230883,37.5910250403914
"680","서울특별시 동대문구 휘경동 368 브라운스톤휘경",127.066492298357,37.5904739061859
"681","서울특별시 동대문구 휘경동 264-2 효자워너빌",127.060916715011,37.5899454200892
"682","서울특별시 동대문구 휘경동 52 휘경베스트빌현대",127.074189400955,37.5816647278231
"683","서울특별시 동대문구 휘경동 109 롯데낙천대",127.064380106947,37.5919735169804
"684","서울특별시 동대문구 휘경동 365 휘경동일하이빌",127.073299760443,37.5823446326166
"685","서울특별시 동대문구 휘경동 115 동양1차",127.067695090086,37.592585958542
"686","서울특별시 동대문구 휘경동 363 현대",127.055547243491,37.5863213939361
"687","서울특별시 동대문구 휘경동 366 동일스위트리버",127.068693094024,37.5874102629887
"688","서울특별시 동대문구 이문동 425 이문삼성래미안아파트",127.056433366014,37.6003489644361
"689","서울특별시 동대문구 이문동 54 현대",127.07019199549,37.6013509634573
"690","서울특별시 동대문구 이문동 225 대림e-편한세상",127.064973013617,37.6045229147922
"691","서울특별시 동대문구 이문동 64 쌍용",127.068513545003,37.5997835954564
"692","서울특별시 동대문구 이문동 427 이문2차푸르지오",127.07042785142,37.6043234599775
"693","서울특별시 동대문구 이문동 311 래미안이문2차",127.060218054769,37.5935265008564
"694","서울특별시 동대문구 이문동 428 신이문금호어울림",127.063008836388,37.6037054303137
"695","서울특별시 동대문구 이문동 45 대우",127.06978908124,37.6025672690785
"696","서울특별시 동대문구 신설동 100-26 포레스트힐시티",127.026388440991,37.571271668876
"697","서울특별시 동대문구 용두동 792 래미안 허브리츠",127.036037644843,37.5753483719503
"698","서울특별시 동대문구 용두동 138-41 두산베어스타워",127.032403154517,37.5785297552591
"699","서울특별시 동대문구 용두동 791 용두두산위브",127.036216935229,37.5734290181704
"700","서울특별시 동대문구 전농동 688 래미안아름숲",127.06107602833,37.5809441481616
"701","서울특별시 동대문구 답십리동 530-4 보광타워",127.050113414896,37.5703573103131
"702","서울특별시 동대문구 답십리동 488-18 센시티16",127.056358640081,37.5662755970916
"703","서울특별시 동대문구 답십리동 1015 답십리엘림퍼스트",127.056475933607,37.5688626600289
"704","서울특별시 동대문구 답십리동 494-1 한일노벨리아",127.053285984052,37.5669003328218
"705","서울특별시 동대문구 장안동 563 신부파스카",127.069963449153,37.5655179693251
"706","서울특별시 동대문구 장안동 383-10 태솔에버빌2차",127.069309655384,37.570386524071
"707","서울특별시 동대문구 장안동 302-2 장안동파크뷰",127.071448140257,37.5765346282017
"708","서울특별시 동대문구 장안동 346-2 태솔아파트2차",127.070785744701,37.5689663103654
"709","서울특별시 동대문구 장안동 332-2 정은101동",127.076056866409,37.5725546689599
"710","서울특별시 동대문구 장안동 382-2 제이드파크",127.069023072328,37.5699273646072
"711","서울특별시 동대문구 장안동 367-11 태솔타운3차",127.071728752344,37.5713167980979
"712","서울특별시 동대문구 장안동 555-1 한신아파트",127.071914027375,37.5795268167032
"713","서울특별시 동대문구 장안동 418-4 장안예원",127.063365563887,37.5628333025162
"714","서울특별시 동대문구 장안동 382-5 태솔아파트1차",127.068613644127,37.569432686555
"715","서울특별시 동대문구 장안동 241-13 동재",127.059629799904,37.5638324711271
"716","서울특별시 동대문구 장안동 371-1 장안삼성쉐르빌",127.069859628795,37.5716707486031
"717","서울특별시 동대문구 장안동 344-8 태솔타운",127.071950541607,37.5710008643659
"718","서울특별시 동대문구 청량리동 234-2 현대",127.046350448809,37.584976577075
"719","서울특별시 동대문구 회기동 67-3 민족통일MJ캠퍼스경희대",127.053653146936,37.5886345775864
"720","서울특별시 동대문구 휘경동 308-110 동성",127.057404555801,37.5871240106323
"721","서울특별시 동대문구 휘경동 375 휘경해모로프레스티지",127.062374115172,37.5913908413923
"722","서울특별시 동대문구 이문동 327-4 민족통일MJ캠퍼스외대2차",127.05966372291,37.5951455038198
"723","서울특별시 동대문구 이문동 84 중앙하이츠빌",127.064625505938,37.5964630238422
"724","서울특별시 동대문구 용두동 112-8 한양아이클래스",127.031373071948,37.5777193189868
"725","서울특별시 동대문구 제기동 892-65 공성",127.035869062302,37.580965220669
"726","서울특별시 동대문구 제기동 757-12 건영스타밸리",127.039298281754,37.583820278152
"727","서울특별시 동대문구 장안동 374-9 가우디트윈캐슬1",127.06844620691,37.5682947364262
"728","서울특별시 동대문구 장안동 415-14 가우디캐슬",127.061821018063,37.5625230974171
"729","서울특별시 동대문구 장안동 347-8 정은스카이빌201동",127.070662238255,37.5678751887241
"730","서울특별시 동대문구 장안동 319-6 U-포그니",127.073174398508,37.578029851709
"731","서울특별시 동대문구 장안동 344-2 다우하임",127.072020616089,37.5711242579621
"732","서울특별시 동대문구 장안동 455-4 SM이로빌4차B동",127.070858478826,37.5625807286832
"733","서울특별시 동대문구 장안동 373-3 현대썬앤빌601",127.06936015395,37.5691800617318
"734","서울특별시 동대문구 장안동 410-13 이한센토빌",127.060086753568,37.5637185337253
"735","서울특별시 동대문구 장안동 342-11 르메이에르장안타운II",127.072941357292,37.5706562564123
"736","서울특별시 동대문구 장안동 390-5 성림",127.06775579062,37.570859727766
"737","서울특별시 동대문구 장안동 372-12 아르떼하임",127.070083610688,37.5703027250976
"738","서울특별시 동대문구 장안동 284-3 푸른마을",127.074782958485,37.5809673447237
"739","서울특별시 동대문구 장안동 576 흥해오크팰리스",127.068611694295,37.5645919981446
"740","서울특별시 동대문구 회기동 65-39 민족통일MJ캠퍼스경희대2차",127.051822428181,37.5896046831577
"741","서울특별시 동대문구 휘경동 336-32 캠퍼스드림오피스텔",127.055088407068,37.5891471217508
"742","서울특별시 동대문구 휘경동 43-66 휘경",127.066633311696,37.5840484878942
"743","서울특별시 동대문구 이문동 73 삼익",127.067557473978,37.5959211476943
"744","서울특별시 동대문구 이문동 429 대성유니드아파트",127.070631301712,37.6031870998082
"745","서울특별시 동대문구 용두동 255-49 청계한양아이클래스",127.028449104364,37.5707285208486
"746","서울특별시 동대문구 전농동 597-5 리베르떼",127.049446684357,37.5831872096235
"747","서울특별시 동대문구 답십리동 111 답십리대우",127.053432566871,37.5733981545357
"748","서울특별시 동대문구 답십리동 80-2 청솔2차우성",127.062012465081,37.5755574275884
"749","서울특별시 동대문구 답십리동 530-5 삼희",127.050463971945,37.5700059530175
"750","서울특별시 동대문구 장안동 571 현대홈타운3차",127.073074803044,37.5746981267463
"751","서울특별시 동대문구 장안동 327 정은스카이빌101동",127.073867939663,37.5769162415789
"752","서울특별시 동대문구 장안동 337-3 르메이에르장안타운3차",127.073522682238,37.5709493499126
"753","서울특별시 동대문구 장안동 360-7 제이슨",127.068974427976,37.5660313080422
"754","서울특별시 동대문구 장안동 578 경남하이빌",127.07021322729,37.5804383848296
"755","서울특별시 동대문구 장안동 415-10 글로벌팰리스",127.06192445701,37.5622359857408
"756","서울특별시 동대문구 장안동 346-9 대성장안애캐슬",127.070645139934,37.5685876161081
"757","서울특별시 동대문구 장안동 574 금강아미움",127.067673649867,37.5717796908307
"758","서울특별시 동대문구 이문동 256-2 투니온",127.062226713574,37.6035177185416
"759","서울특별시 동대문구 신설동 89-38 더나인",127.02562173472,37.5771578562718
"760","서울특별시 동대문구 장안동 415-1 양지쉐르빌아파트",127.061412357173,37.5625799833677
"761","서울특별시 동대문구 장안동 339-7 네오빌",127.071930001067,37.5681219265944
"762","서울특별시 동대문구 장안동 579 은하수드림빌",127.071319173202,37.5807799192093
"763","서울특별시 동대문구 장안동 561 형인허브빌3차",127.071141877313,37.5649459435623
"764","서울특별시 동대문구 장안동 570 청원파크빌",127.062972310423,37.5670762132199
"765","서울특별시 동대문구 장안동 345-10 코지언레지던스",127.071523635527,37.5702480720383
"766","서울특별시 동대문구 장안동 444-9 금호",127.069650189035,37.5638651871791
"767","서울특별시 동대문구 장안동 342-13 광남캐스빌",127.073171769836,37.571062642814
"768","서울특별시 동대문구 장안동 364-9 태솔타워",127.06988587057,37.5682570422656
"769","서울특별시 동대문구 장안동 335-7 젬스톤힐즈",127.073920152857,37.5716736819051
"770","서울특별시 동대문구 휘경동 117 동양2차",127.066893180891,37.5923134152138
"771","서울특별시 동대문구 답십리동 645-8 신답경남",127.044656716439,37.5747568063894
"772","서울특별시 동대문구 장안동 564 신일해피트리1차",127.062828861793,37.5654164750873
"773","서울특별시 동대문구 장안동 384-1 공감대6차",127.069729573262,37.5711945595214
"774","서울특별시 동대문구 용두동 236-1 신설동역대우아이빌1",127.029498265455,37.5771847919718
"775","서울특별시 동대문구 장안동 344-1 르메이에르1차",127.072202303825,37.5712482140011
"776","서울특별시 동대문구 장안동 568 신일해피트리3차",127.065045670718,37.5649115276883
"777","서울특별시 동대문구 장안동 572 은하수드림필",127.069041278972,37.5630402322628
"778","서울특별시 동대문구 장안동 334-5 공감대5차",127.075540356842,37.5715642666009
"779","서울특별시 동대문구 장안동 333-5 삼현팰리체",127.075962435804,37.5715294876614
"780","서울특별시 동대문구 장안동 417-10 베스트빌",127.064251844985,37.5631508752294
"781","서울특별시 동대문구 휘경동 49-5 서울가든",127.071092342585,37.5841614840074
"782","서울특별시 동대문구 제기동 1158-17 동성네스트빌",127.033096768343,37.5800342227424
"783","서울특별시 동대문구 답십리동 808 대림",127.063717776024,37.5709181082427
"784","서울특별시 동대문구 장안동 372-16 청솔아파트B동",127.07014203825,37.5709259988426
"785","서울특별시 동대문구 청량리동 425 광남캐스빌",127.04452774645,37.5861083852892
"786","서울특별시 동대문구 청량리동 949 상그레빌",127.040938409726,37.5951233909284
"787","서울특별시 동대문구 장안동 350-6 현대리노빌102동",127.070817056181,37.567127269592
"788","서울특별시 동대문구 장안동 565 대명이룸",127.06232995133,37.5649020005112
"789","서울특별시 동대문구 장안동 312-8 태솔에버빌",127.072723986184,37.5771401281039
"790","서울특별시 동대문구 장안동 374-8 가우디트윈캐슬2",127.068382728879,37.5681962043015
"791","서울특별시 동대문구 용두동 785 청재제일타운",127.031515578558,37.5757890808314
"792","서울특별시 동대문구 제기동 1158-10 청우",127.032715779637,37.5796951047535
"793","서울특별시 동대문구 답십리동 494-2 우창프라자",127.053850726268,37.5664757976441
"794","서울특별시 동대문구 장안동 586 U포그니2차",127.068821944985,37.5711799554068
"795","서울특별시 동대문구 장안동 326-10 삼성그린",127.073870141545,37.5753634666494
"796","서울특별시 동대문구 장안동 335-8 르미에르장안타운5차",127.073640800347,37.5716938585796
"797","서울특별시 동대문구 장안동 400-9 청솔브레싱",127.064744424173,37.5660259549813
"798","서울특별시 동대문구 이문동 291-35 이문스카이뷰",127.06101529612,37.5980808729347
"799","서울특별시 동대문구 장안동 335-10 태솔아파트4차",127.072990072535,37.5717420154333
"800","서울특별시 동대문구 장안동 351-5 에메랄드",127.06977270922,37.566955801236
"801","서울특별시 동대문구 제기동 1213 어진재",127.037911611595,37.5909696582811
"802","서울특별시 동대문구 장안동 440-5 흥해오크팰리스",127.072103355689,37.5637184738891
"803","서울특별시 동대문구 장안동 95-1 장안현대",127.069120244697,37.5808826791312
"804","서울특별시 동대문구 장안동 309-7 브이티스타일",127.072495685231,37.5739075006676
"805","서울특별시 동대문구 장안동 319-3 신부파스카",127.073342122179,37.5776327696537
"806","서울특별시 중랑구 면목동 472-8 아람플러스",127.089894605614,37.5808758948202
"807","서울특별시 중랑구 면목동 1529 경남아너스빌",127.080447509343,37.5754872890389
"808","서울특별시 중랑구 면목동 1508 동원베네스트",127.083996259827,37.5838893765516
"809","서울특별시 중랑구 면목동 1513 면목삼호101",127.088449167558,37.5764203108934
"810","서울특별시 중랑구 면목동 178-50 다울101동",127.077996118578,37.5880002186558
"811","서울특별시 중랑구 면목동 1516 면목삼익아파트",127.079585178029,37.5752190168167
"812","서울특별시 중랑구 면목동 715 늘푸른동아",127.080633631046,37.5728763501551
"813","서울특별시 중랑구 면목동 1525 용마산금호어울림",127.091421465659,37.5774275202186
"814","서울특별시 중랑구 면목동 193-1 면목한신",127.075465206913,37.5875052368198
"815","서울특별시 중랑구 면목동 1278 형제",127.088413286189,37.5914539467194
"816","서울특별시 중랑구 면목동 1077-1 용마한신",127.095949065546,37.5813217157076
"817","서울특별시 중랑구 면목동 1502 현대",127.089787282993,37.5762581128666
"818","서울특별시 중랑구 면목동 538 신영",127.086640217451,37.5872242922827
"819","서울특별시 중랑구 면목동 1511 두산3",127.083048887966,37.5797311516001
"820","서울특별시 중랑구 면목동 1544 라온프라이빗",127.078794247247,37.5823286592003
"821","서울특별시 중랑구 면목동 581 대원칸타빌",127.090125931705,37.5780867825962
"822","서울특별시 중랑구 면목동 1514 풍림",127.07232382127,37.5909688157786
"823","서울특별시 중랑구 상봉동 89-10 레그노시티",127.089478473362,37.596510409127
"824","서울특별시 중랑구 상봉동 497 태영데시앙1",127.092739964795,37.6031459393664
"825","서울특별시 중랑구 상봉동 500 프레미어스엠코",127.090513674158,37.598101220303
"826","서울특별시 중랑구 상봉동 495 동부아파트",127.093633868763,37.6020167434299
"827","서울특별시 중랑구 상봉동 63 건영2차아파트",127.093061552443,37.6012129721753
"828","서울특별시 중랑구 상봉동 496 우정아파트",127.088683853976,37.5994293182578
"829","서울특별시 중랑구 상봉동 210-2 해동훼미리",127.087186639151,37.6008249869236
"830","서울특별시 중랑구 상봉동 84-39 백운아파트",127.092879631948,37.595158006808
"831","서울특별시 중랑구 상봉동 284-13 동일스카이시티102동",127.089596953038,37.6017337226035
"832","서울특별시 중랑구 상봉동 87-27 센트럴파크55",127.089107527144,37.595002160203
"833","서울특별시 중랑구 상봉동 484 엘지,쌍용아파트",127.090715883139,37.6037624381976
"834","서울특별시 중랑구 상봉동 81-5 한일써너스빌",127.090212326303,37.5968638498855
"835","서울특별시 중랑구 상봉동 501 상봉듀오트리스",127.092241321677,37.5974404475209
"836","서울특별시 중랑구 상봉동 104-10 리더스",127.087513364569,37.5953329355795
"837","서울특별시 중랑구 상봉동 333-1 그랑아파트",127.084149382834,37.5972125068346
"838","서울특별시 중랑구 상봉동 1 건영1",127.093545075406,37.6039982711767
"839","서울특별시 중랑구 상봉동 115-84 미랜드프래임빌",127.084452144181,37.5955800550627
"840","서울특별시 중랑구 중화동 450 한신아파트",127.081907230062,37.5971495731568
"841","서울특별시 중랑구 중화동 208-4 범양프레체",127.076446559877,37.5946477598996
"842","서울특별시 중랑구 중화동 454 동양엔파트2차",127.07459338129,37.5941813310494
"843","서울특별시 중랑구 묵동 20 신내대림아파트",127.088201260977,37.6160515822467
"844","서울특별시 중랑구 묵동 396 이편한세상화랑대",127.083016486874,37.6159945268682
"845","서울특별시 중랑구 묵동 385 현대아이파크",127.073659575819,37.6105098434999
"846","서울특별시 중랑구 묵동 393 묵동포레시타",127.075518917001,37.6093953160834
"847","서울특별시 중랑구 묵동 379 극동늘푸른",127.076129132154,37.6146144421553
"848","서울특별시 중랑구 묵동 245-64 우성",127.077148229589,37.6067886910324
"849","서울특별시 중랑구 묵동 20 신내두산아파트",127.088201260977,37.6160515822467
"850","서울특별시 중랑구 묵동 387 브라운스톤태릉",127.08242725632,37.6187414214185
"851","서울특별시 중랑구 묵동 13 신내",127.08487405604,37.6164130659246
"852","서울특별시 중랑구 묵동 167 신도",127.077372816699,37.6168561028337
"853","서울특별시 중랑구 망우동 580 금호어울림",127.109269400548,37.6022199011735
"854","서울특별시 중랑구 망우동 508-11 해오름102동",127.094737153549,37.596708217402
"855","서울특별시 중랑구 망우동 226 경남",127.106709844411,37.6037968132191
"856","서울특별시 중랑구 망우동 573 신원",127.108459166081,37.5999764620416
"857","서울특별시 중랑구 망우동 576 가야써니빌",127.094687331937,37.5958162762101
"858","서울특별시 중랑구 망우동 207-6 세움삼익플라주",127.103983093918,37.5999721112654
"859","서울특별시 중랑구 망우동 506-8 EGSoulLeader",127.093340606275,37.5957027428459
"860","서울특별시 중랑구 망우동 506-3 월드102",127.093917614656,37.5959464537241
"861","서울특별시 중랑구 망우동 578 한진해모로",127.11009498182,37.6027792794232
"862","서울특별시 중랑구 신내동 650 신내6대주",127.091014257029,37.6152619825876
"863","서울특별시 중랑구 신내동 618 동성3",127.096246072268,37.6085274461075
"864","서울특별시 중랑구 신내동 803 대성유니트",127.096455225663,37.6027185951523
"865","서울특별시 중랑구 신내동 397 동성1",127.097679388152,37.6091161460678
"866","서울특별시 중랑구 신내동 591 동성아파트",127.096444206008,37.6067265670772
"867","서울특별시 중랑구 신내동 479 중앙하이츠",127.098088211575,37.6034907491923
"868","서울특별시 중랑구 신내동 817 신내 데시앙포레",127.110126255007,37.6151579384782
"869","서울특별시 중랑구 신내동 661 신내11대명",127.094008632781,37.6075380713052
"870","서울특별시 중랑구 신내동 783 성원",127.094533350571,37.6049590200548
"871","서울특별시 중랑구 신내동 801 영풍마드레빌",127.100139886031,37.6055995046449
"872","서울특별시 중랑구 신내동 816 신내우디안1단지",127.10682404743,37.6173725389127
"873","서울특별시 중랑구 신내동 317 데시앙",127.099458305129,37.6109225846863
"874","서울특별시 중랑구 신내동 796 다우훼밀리",127.096239885415,37.6003850259687
"875","서울특별시 중랑구 신내동 656 화성.두산아파트",127.095137479055,37.6136323565234
"876","서울특별시 중랑구 신내동 804 경남아너스빌",127.096740656991,37.6037224247933
"877","서울특별시 중랑구 신내동 785 건영2차",127.095719045413,37.601677289484
"878","서울특별시 중랑구 신내동 797 동성7",127.097141297689,37.6060544878653
"879","서울특별시 중랑구 면목동 1545 사가정센트럴아이파크",127.081720632706,37.5823558617405
"880","서울특별시 중랑구 면목동 105-4 건원베스트원",127.089600611672,37.5886359194834
"881","서울특별시 중랑구 면목동 1537 용마산하늘채",127.087033475684,37.5724757281377
"882","서울특별시 중랑구 면목동 1519 신성",127.072956118746,37.5889191199438
"883","서울특별시 중랑구 면목동 1499 용마동아",127.094909721926,37.5788718534659
"884","서울특별시 중랑구 면목동 1521 두원",127.079794159815,37.5734234639421
"885","서울특별시 중랑구 면목동 494 용마금호타운",127.094265154541,37.5827673646121
"886","서울특별시 중랑구 면목동 1522-1 두산5",127.081257133954,37.5780844808533
"887","서울특별시 중랑구 면목동 194-3 삼성제이드아파트",127.076511230052,37.584928264819
"888","서울특별시 중랑구 면목동 1535 현대휴온",127.078653309882,37.5922413831767
"889","서울특별시 중랑구 면목동 1522 두산4",127.082261360697,37.57887341637
"890","서울특별시 중랑구 면목동 1-41 라이프미성",127.100922662771,37.5889139282119
"891","서울특별시 중랑구 상봉동 113-1 포시티",127.085331889126,37.5955066222163
"892","서울특별시 중랑구 상봉동 115-61 주함해븐타워",127.085323169802,37.5958038655282
"893","서울특별시 중랑구 상봉동 113 상봉어반뷰",127.085331889126,37.5955066222163
"894","서울특별시 중랑구 중화동 314-1 태능에셈빌",127.077484271471,37.5992798892602
"895","서울특별시 중랑구 중화동 19 극동",127.08367530046,37.6036175349731
"896","서울특별시 중랑구 중화동 274-51 한영",127.082152273945,37.6065213238369
"897","서울특별시 중랑구 묵동 170-1 묵동자이",127.077552615476,37.6138458731114
"898","서울특별시 중랑구 묵동 384 신안3",127.081779175958,37.6124746884914
"899","서울특별시 중랑구 묵동 388 동구햇살",127.074443044774,37.6133092647094
"900","서울특별시 중랑구 묵동 164-4 묵동자이",127.077906819525,37.6148560082174
"901","서울특별시 중랑구 묵동 171-4 공감대",127.078311115034,37.6136159805342
"902","서울특별시 중랑구 묵동 170-27 월등스카이뷰",127.077050994091,37.6141897486016
"903","서울특별시 중랑구 묵동 169-10 신도브래뉴",127.076832171623,37.6150706975135
"904","서울특별시 중랑구 묵동 382 신안2",127.080097893145,37.6141121269446
"905","서울특별시 중랑구 묵동 381 신안1",127.080992546994,37.6128551779041
"906","서울특별시 중랑구 묵동 161-4 삼성",127.078793738254,37.6168516487745
"907","서울특별시 중랑구 묵동 377 세원",127.07433885262,37.6092210031192
"908","서울특별시 중랑구 망우동 236-7 대보",127.10631512475,37.604712665163
"909","서울특별시 중랑구 망우동 577 예성그린캐슬",127.102035425433,37.5970395547779
"910","서울특별시 중랑구 망우동 508-34 예원캐슬",127.09419748756,37.5960919209569
"911","서울특별시 중랑구 망우동 508-50 월드101",127.094218881345,37.5958164708915
"912","서울특별시 중랑구 망우동 213-3 개나리",127.105844705879,37.6051214165147
"913","서울특별시 중랑구 신내동 795 새한",127.101463214375,37.6051905864565
"914","서울특별시 중랑구 신내동 495-42 신천빌리지",127.095948001193,37.5997200623364
"915","서울특별시 중랑구 신내동 487 라이프미성",127.098949628957,37.6029434895878
"916","서울특별시 중랑구 신내동 492-26 조호그레이스2",127.099932052281,37.60109662308
"917","서울특별시 중랑구 신내동 654 진로아파트",127.093292571921,37.6140924325305
"918","서울특별시 중랑구 면목동 1530 면목동2차미소지움아파트",127.096492644658,37.5866202824637
"919","서울특별시 중랑구 면목동 353-55 동진노블클래스",127.085288086953,37.5780587521201
"920","서울특별시 중랑구 면목동 126-1 킴스아파트",127.086710027773,37.5902091383725
"921","서울특별시 중랑구 면목동 1543 한양수자인사가정파크",127.094032791992,37.5794901864405
"922","서울특별시 중랑구 면목동 1515 성원상떼빌",127.090731767812,37.5774850852518
"923","서울특별시 중랑구 상봉동 499 건영캐스빌",127.091187076268,37.6025354672198
"924","서울특별시 중랑구 중화동 453 청광플러스원",127.080074874206,37.6026780475495
"925","서울특별시 중랑구 중화동 438 삼익아파트.상가동",127.07774751254,37.6045724035792
"926","서울특별시 중랑구 묵동 121-302 하늘빛아파트",127.08095160877,37.6142706589591
"927","서울특별시 중랑구 묵동 390 SM해그린",127.080167090098,37.6132622675986
"928","서울특별시 중랑구 묵동 383 세방",127.083558941061,37.6154121957482
"929","서울특별시 중랑구 묵동 378 한국",127.073491872132,37.6143378887968
"930","서울특별시 중랑구 망우동 401-21 예성그린캐슬2차",127.102612235938,37.5971934845523
"931","서울특별시 중랑구 망우동 184-16 주영파크뷰",127.103349002571,37.599276292653
"932","서울특별시 중랑구 망우동 580-1 금호어울림",127.110187336867,37.6010542476791
"933","서울특별시 중랑구 망우동 490-30 문수해오름",127.096317153374,37.5984814401257
"934","서울특별시 중랑구 망우동 508-6 더하이어",127.094094579363,37.5968290137259
"935","서울특별시 중랑구 신내동 799 광남",127.09990646908,37.6075393526005
"936","서울특별시 중랑구 신내동 786 동성타워프라자",127.097279347621,37.6080532191686
"937","서울특별시 중랑구 신내동 450-1 신내아트빌",127.098282474821,37.6051613831077
"938","서울특별시 중랑구 신내동 437 벽산",127.100029125472,37.6031447617528
"939","서울특별시 중랑구 신내동 449-1 경원",127.098462353835,37.6055355943792
"940","서울특별시 중랑구 면목동 1500 두산1",127.083977859107,37.5816188867372
"941","서울특별시 중랑구 면목동 136-96 미래한건아파트",127.083511238124,37.5910821635825
"942","서울특별시 중랑구 면목동 1526 남청파인힐",127.090531540353,37.5882658023071
"943","서울특별시 중랑구 면목동 1532 대명미르테",127.077763729718,37.5896875702039
"944","서울특별시 중랑구 면목동 1073 용마한신2",127.094448797345,37.5810714583691
"945","서울특별시 중랑구 면목동 1510 두산2",127.083558345922,37.5805528586606
