"","종목코드","종목명","시장구분","업종명","종가","대비","등락률","시가총액"
"1270","302550","리메드","KOSDAQ","의료·정밀기기",23900,-50,-0.21,145525092400
"1271","029480","릭스솔루션","KOSDAQ","통신장비",643,-6,-0.92,51225093968
"1272","277070","린드먼아시아","KOSDAQ","금융",7160,40,0.56,9.666e+10
"1273","042500","링네트","KOSDAQ","컴퓨터서비스",7010,80,1.15,107651714780
"1274","219420","링크제니시스","KOSDAQ","소프트웨어",8280,150,1.85,8.28e+10
"1275","195500","마니커에프앤지","KOSDAQ","음식료·담배",6920,-10,-0.14,74514560000
"1276","222810","마이더스AI","KOSDAQ","소프트웨어",511,-1,-0.2,61346710481
"1277","305090","마이크로디지탈","KOSDAQ","의료·정밀기기",19700,1050,5.63,143053520000
"1278","098120","마이크로컨텍솔","KOSDAQ","반도체",6170,-20,-0.32,51289766220
"1279","147760","마이크로프랜드","KOSDAQ","의료·정밀기기",8860,-20,-0.23,95864012760
"1280","038290","마크로젠","KOSDAQ","기타서비스",34500,1500,4.55,367515666000
"1281","267980","매일유업","KOSDAQ","음식료·담배",73500,300,0.41,576507393000
"1282","005990","매일홀딩스","KOSDAQ","음식료·담배",9300,0,0,127580227200
"1283","127160","매직마이크로","KOSDAQ","반도체",282,0,0,22816398912
"1284","093520","매커스","KOSDAQ","유통",5760,-120,-2.04,93099409920
"1285","141070","맥스로텍","KOSDAQ","기계·장비",743,0,0,26670245050
"1286","100590","머큐리","KOSDAQ","일반전기전자",10150,50,0.5,149850540000
"1287","067280","멀티캠퍼스","KOSDAQ","디지털컨텐츠",33800,-150,-0.44,200325130200
"1288","072870","메가스터디","KOSDAQ","출판·매체복제",12550,-200,-1.57,149608035450
"1289","215200","메가스터디교육","KOSDAQ","기타서비스",60500,1000,1.68,716645490000
"1290","133750","메가엠디","KOSDAQ","기타서비스",4285,0,0,100299324945
"1291","235980","메드팩토","KOSDAQ","기타서비스",87800,-2100,-2.34,1788735527600
"1292","041920","메디아나","KOSDAQ","의료·정밀기기",15650,700,4.68,135380262400
"1293","014100","메디앙스","KOSDAQ","화학",6200,0,0,7.316e+10
"1294","054180","메디콕스","KOSDAQ","운송장비·부품",1465,-5,-0.34,64108804340
"1295","086900","메디톡스","KOSDAQ","제약",183100,2800,1.55,1094470911900
"1296","078160","메디포스트","KOSDAQ","제약",36900,550,1.51,600148758600
"1297","065650","메디프론","KOSDAQ","유통",3440,-10,-0.29,143491017200
"1298","021880","메이슨캐피탈","KOSDAQ","금융",733,-17,-2.27,72702171064
"1299","140410","메지온","KOSDAQ","기타서비스",150500,-700,-0.46,1338352253000
"1300","241770","메카로","KOSDAQ","반도체",11850,-150,-1.25,119711544000
"1301","059210","메타바이오메드","KOSDAQ","제약",2575,35,1.38,61445553825
"1302","327260","메탈라이프","KOSDAQ","기타제조",29100,550,1.93,104660710800
"1303","058110","멕아이씨에스","KOSDAQ","의료·정밀기기",15300,600,4.08,245573109000
"1304","096640","멜파스","KOSDAQ","IT부품",1930,-55,-2.77,65336731970
"1305","257370","명성티엔에스","KOSDAQ","IT부품",9210,0,0,59319850890
"1306","080420","모다이노칩","KOSDAQ","IT부품",3700,125,3.5,294970001400
"1307","080160","모두투어","KOSDAQ","기타서비스",21050,-250,-1.17,3.97845e+11
"1308","100030","모바일리더","KOSDAQ","소프트웨어",20150,-900,-4.28,66166837100
"1309","087260","모바일어플라이언스","KOSDAQ","소프트웨어",4685,-95,-1.99,152086559510
"1310","101330","모베이스","KOSDAQ","IT부품",5840,-160,-2.67,139915817920
"1311","012860","모베이스전자","KOSDAQ","운송장비·부품",3290,195,6.3,187377212400
"1312","348030","모비릭스","KOSDAQ","디지털컨텐츠",23750,-1100,-4.43,2.2097e+11
"1313","250060","모비스","KOSDAQ","소프트웨어",3165,-15,-0.47,101822208810
"1314","033200","모아텍","KOSDAQ","IT부품",9530,-120,-1.24,136576193050
"1315","118990","모트렉스","KOSDAQ","운송장비·부품",5920,-70,-1.17,230886150880
"1316","006920","모헨즈","KOSDAQ","비금속",5770,170,3.04,63008400000
"1317","001810","무림SP","KOSDAQ","종이·목재",3670,85,2.37,81244625000
"1318","279600","미디어젠","KOSDAQ","소프트웨어",12050,800,7.11,55891286050
"1319","028040","미래SCI","KOSDAQ","유통",23,-5,-17.86,1034528546
"1320","095500","미래나노텍","KOSDAQ","IT부품",4440,30,0.68,119436395160
"1321","218150","미래생명자원","KOSDAQ","음식료·담배",4995,35,0.71,93263782860
"1322","353490","미래에셋대우스팩 5호","KOSDAQ","금융",2120,0,0,10727200000
"1323","328380","미래에셋대우스팩3호","KOSDAQ","금융",2095,-5,-0.24,13579790000
"1324","333430","미래에셋대우스팩4호","KOSDAQ","금융",3100,-5,-0.16,1.3609e+10
"1325","100790","미래에셋벤처투자","KOSDAQ","금융",10900,-250,-2.24,503043970700
"1326","049950","미래컴퍼니","KOSDAQ","기계·장비",32750,200,0.61,273865521500
"1327","213090","미래테크놀로지","KOSDAQ","소프트웨어",8610,-110,-1.26,52699984680
"1328","207760","미스터블루","KOSDAQ","디지털컨텐츠",10200,50,0.49,252568677000
"1329","059090","미코","KOSDAQ","반도체",15200,700,4.83,476012365600
"1330","214610","미코바이오메드","KOSDAQ","의료·정밀기기",10300,100,0.98,188102029900
"1331","201490","미투온","KOSDAQ","디지털컨텐츠",6860,60,0.88,214428302200
"1332","950190","미투젠","KOSDAQ","출판·매체복제",24350,-50,-0.2,327566548750
"1333","214180","민앤지","KOSDAQ","소프트웨어",18600,-100,-0.53,229942053600
"1334","206640","바디텍메드","KOSDAQ","제약",19950,650,3.37,468556872000
"1335","018700","바른손","KOSDAQ","오락·문화",3480,90,2.65,102560774760
"1336","035620","바른손이앤에이","KOSDAQ","오락·문화",1670,100,6.37,122725800010
"1337","064520","바른전자","KOSDAQ","반도체",1005,0,0,74054909385
"1338","053030","바이넥스","KOSDAQ","제약",23850,450,1.92,757500994800
"1339","301300","바이브컴퍼니","KOSDAQ","소프트웨어",31850,550,1.76,171804314500
"1340","064550","바이오니아","KOSDAQ","제약",17600,50,0.28,442323868800
"1341","314930","바이오다인","KOSDAQ","의료·정밀기기",54400,900,1.68,321950080000
"1342","208710","바이오로그디바이스","KOSDAQ","IT부품",2760,200,7.81,81030403920
"1343","142760","바이오리더스","KOSDAQ","기타서비스",4995,55,1.11,136924018920
"1344","086820","바이오솔루션","KOSDAQ","제약",28250,550,1.99,228582784500
"1345","038460","바이오스마트","KOSDAQ","정보기기",5740,300,5.51,115303972000
"1346","086040","바이오톡스텍","KOSDAQ","기타서비스",11150,400,3.72,163070121450
"1347","032980","바이온","KOSDAQ","유통",1440,-155,-9.72,90411193440
"1348","043150","바텍","KOSDAQ","의료·정밀기기",30000,-250,-0.83,445627680000
"1349","323990","박셀바이오","KOSDAQ","기타서비스",105000,300,0.29,1.57983e+12
"1350","267790","배럴","KOSDAQ","섬유·의류",8740,-350,-3.85,68919270000
"1351","046310","백금T&A","KOSDAQ","통신장비",3300,-60,-1.79,54181515300
"1352","036620","버추얼텍","KOSDAQ","유통",927,-23,-2.42,64066234428
"1353","066410","버킷스튜디오","KOSDAQ","디지털컨텐츠",1995,-60,-2.92,82215414330
"1354","206400","베노홀딩스","KOSDAQ","소프트웨어",6540,-10,-0.15,148305055560
"1355","019010","베뉴지","KOSDAQ","유통",2070,30,1.47,9.9774e+10
"1356","177350","베셀","KOSDAQ","반도체",5970,-40,-0.67,66818436960
"1357","299910","베스파","KOSDAQ","디지털컨텐츠",27000,650,2.47,217935576000
"1358","225530","보광산업","KOSDAQ","비금속",6870,-430,-5.89,249647054490
"1359","250000","보라티알","KOSDAQ","유통",16700,750,4.7,112737241100
"1360","006910","보성파워텍","KOSDAQ","금속",3200,10,0.31,147433788800
"1361","226340","본느","KOSDAQ","화학",3290,-30,-0.9,101001670840
"1362","014470","부방","KOSDAQ","금융",3900,-50,-1.27,234203814000
"1363","008470","부스타","KOSDAQ","금속",7100,150,2.16,59674080000
"1364","338220","뷰노","KOSDAQ","소프트웨어",22100,-400,-1.78,239897024900
"1365","100120","뷰웍스","KOSDAQ","의료·정밀기기",35700,300,0.85,357066580500
"1366","337930","브랜드엑스코퍼레이션","KOSDAQ","인터넷",11600,-100,-0.85,221130428800
"1367","064480","브리지텍","KOSDAQ","컴퓨터서비스",4855,0,0,58029387500
"1368","288330","브릿지바이오테라퓨틱스","KOSDAQ","제약",13800,200,1.47,269771149200
"1369","251630","브이원텍","KOSDAQ","기계·장비",10750,-50,-0.46,161793735000
"1370","018290","브이티지엠피","KOSDAQ","일반전기전자",8150,-60,-0.73,278400096150
"1371","263920","블러썸엠앤씨","KOSDAQ","기타제조",4555,0,0,62509048460
"1372","033560","블루콤","KOSDAQ","IT부품",7020,30,0.43,126978089940
"1373","126340","비나텍","KOSDAQ","IT부품",41250,50,0.12,202178625000
"1374","121800","비덴트","KOSDAQ","통신장비",14250,-400,-2.73,650851721250
"1375","148140","비디아이","KOSDAQ","기계·장비",7190,260,3.75,146529359950
"1376","082800","비보존 헬스케어","KOSDAQ","반도체",1515,-20,-1.3,242052436275
"1377","318410","비비씨","KOSDAQ","기타제조",19650,50,0.26,106182370950
"1378","200780","비씨월드제약","KOSDAQ","제약",16900,300,1.81,150281289600
"1379","141000","비아트론","KOSDAQ","반도체",12000,-50,-0.41,145376520000
"1380","090460","비에이치","KOSDAQ","IT부품",17950,100,0.56,604783749600
"1381","083650","비에이치아이","KOSDAQ","기계·장비",4435,325,7.91,1.1531e+11
"1382","086670","비엠티","KOSDAQ","기계·장비",13000,200,1.56,105904877000
"1383","335890","비올","KOSDAQ","의료·정밀기기",2200,0,0,1.20428e+11
"1384","138580","비즈니스온","KOSDAQ","소프트웨어",22900,-400,-1.72,260520476000
"1385","082920","비츠로셀","KOSDAQ","IT부품",14900,-100,-0.67,320933364800
"1386","054220","비츠로시스","KOSDAQ","일반전기전자",5930,0,0,127850669540
"1387","042370","비츠로테크","KOSDAQ","금융",9940,20,0.2,241312873060
"1388","032850","비트컴퓨터","KOSDAQ","소프트웨어",9950,220,2.26,165401765350
"1389","238200","비피도","KOSDAQ","음식료·담배",12000,0,0,4.908e+10
"1390","093190","빅솔론","KOSDAQ","정보기기",5170,-20,-0.39,99465138850
"1391","065450","빅텍","KOSDAQ","의료·정밀기기",7250,-90,-1.23,207732800000
"1392","072950","빛샘전자","KOSDAQ","반도체",7420,70,0.95,46232973780
"1393","143240","사람인에이치알","KOSDAQ","인터넷",33800,300,0.9,394083089400
"1394","100090","삼강엠앤티","KOSDAQ","금속",20550,250,1.23,730109976300
"1395","122350","삼기","KOSDAQ","운송장비·부품",4200,-45,-1.06,161025597600
"1396","014970","삼륭물산","KOSDAQ","종이·목재",8330,140,1.71,125991250000
"1397","018310","삼목에스폼","KOSDAQ","금속",14100,700,5.22,2.0727e+11
"1398","053700","삼보모터스","KOSDAQ","운송장비·부품",7260,-90,-1.22,124033774920
"1399","009620","삼보산업","KOSDAQ","금속",1180,-30,-2.48,44948850280
"1400","023600","삼보판지","KOSDAQ","종이·목재",15050,50,0.33,243358500000
"1401","111870","삼본전자","KOSDAQ","일반전기전자",1205,20,1.69,116308799125
"1402","291230","삼성스팩2호","KOSDAQ","금융",2180,0,0,1.6459e+10
"1403","009300","삼아제약","KOSDAQ","제약",15100,50,0.33,9.6187e+10
"1404","225190","삼양옵틱스","KOSDAQ","의료·정밀기기",9870,20,0.2,99614949000
"1405","054540","삼영엠텍","KOSDAQ","금속",5440,-60,-1.09,7.072e+10
"1406","065570","삼영이엔씨","KOSDAQ","통신장비",8530,660,8.39,81867545060
"1407","032280","삼일","KOSDAQ","운송",2450,-20,-0.81,39723295500
"1408","002290","삼일기업공사","KOSDAQ","건설",5950,-370,-5.85,7.378e+10
"1409","037460","삼지전자","KOSDAQ","통신장비",13550,-100,-0.73,221115973100
"1410","032750","삼진","KOSDAQ","일반전기전자",12100,450,3.86,7.26e+10
"1411","054090","삼진엘앤디","KOSDAQ","IT부품",3780,-5,-0.13,94345896960
"1412","000250","삼천당제약","KOSDAQ","제약",51900,1300,2.57,1181661327900
"1413","024950","삼천리자전거","KOSDAQ","유통",14900,-100,-0.67,197776297300
"1414","038500","삼표시멘트","KOSDAQ","비금속",5770,-150,-2.53,619450888210
"1415","017480","삼현철강","KOSDAQ","금속",5680,370,6.97,89192415200
"1416","046390","삼화네트웍스","KOSDAQ","오락·문화",4490,255,6.02,193846469170
"1417","027580","상보","KOSDAQ","화학",1750,-20,-1.13,81931984750
"1418","038540","상상인","KOSDAQ","컴퓨터서비스",6900,350,5.34,381765359700
"1419","307870","상상인이안1호스팩","KOSDAQ","금융",2145,10,0.47,10188750000
"1420","329560","상상인이안제2호스팩","KOSDAQ","금융",2065,5,0.24,7950250000
"1421","101000","상상인인더스트리","KOSDAQ","기계·장비",1110,-5,-0.45,70565097600
"1422","091580","상신이디피","KOSDAQ","IT부품",14000,150,1.08,186665164000
"1423","263810","상신전자","KOSDAQ","일반전기전자",4840,-90,-1.83,68944435120
"1424","089980","상아프론테크","KOSDAQ","화학",52000,-600,-1.14,817687780000
"1425","042940","상지카일룸","KOSDAQ","건설",1480,-25,-1.66,86524853720
"1426","042600","새로닉스","KOSDAQ","IT부품",12750,0,0,158400568500
"1427","263540","샘코","KOSDAQ","운송장비·부품",2015,0,0,60278610145
"1428","294630","서남","KOSDAQ","일반전기전자",3410,120,3.65,70352255600
"1429","038070","서린바이오","KOSDAQ","유통",13650,900,7.06,109209227400
"1430","006730","서부T&D","KOSDAQ","숙박·음식",8330,-10,-0.12,484309898520
"1431","079650","서산","KOSDAQ","비금속",2920,60,2.1,5.84e+10
"1432","100660","서암기계공업","KOSDAQ","기계·장비",6170,120,1.98,7.7742e+10
"1433","019770","서연탑메탈","KOSDAQ","기계·장비",11950,-450,-3.63,139217500000
"1434","043710","서울리거","KOSDAQ","유통",1065,25,2.4,38828258835
"1435","092190","서울바이오시스","KOSDAQ","IT부품",16250,-50,-0.31,621134361250
"1436","046890","서울반도체","KOSDAQ","반도체",19000,-200,-1.04,1107802600000
"1437","063170","서울옥션","KOSDAQ","유통",15550,0,0,263067125000
"1438","027040","서울전자통신","KOSDAQ","유통",908,8,0.89,63186673076
"1439","018680","서울제약","KOSDAQ","제약",8630,80,0.94,73566633490
"1440","093920","서원인텍","KOSDAQ","IT부품",8000,30,0.38,1.488e+11
"1441","189860","서전기전","KOSDAQ","일반전기전자",4605,25,0.55,44662881900
"1442","178320","서진시스템","KOSDAQ","통신장비",45300,1650,3.78,819960169800
"1443","122690","서진오토모티브","KOSDAQ","운송장비·부품",2985,20,0.67,58330619310
"1444","140070","서플러스글로벌","KOSDAQ","유통",5430,40,0.74,200844840000
"1445","011370","서한","KOSDAQ","건설",1720,-60,-3.37,173539167800
"1446","065710","서호전기","KOSDAQ","일반전기전자",21400,-150,-0.7,1.1021e+11
"1447","035890","서희건설","KOSDAQ","건설",1720,70,4.24,395270546040
"1448","357550","석경에이티","KOSDAQ","화학",20300,150,0.74,110736500000
"1449","003100","선광","KOSDAQ","운송",30800,600,1.99,2.0328e+11
"1450","123420","선데이토즈","KOSDAQ","디지털컨텐츠",22850,150,0.66,218670889700
"1451","171090","선익시스템","KOSDAQ","반도체",15500,500,3.33,139489072500
"1452","086710","선진뷰티사이언스","KOSDAQ","화학",20100,0,0,122924565000
"1453","014620","성광벤드","KOSDAQ","금속",8680,290,3.46,2.48248e+11
"1454","037350","성도이엔지","KOSDAQ","기타서비스",6600,-50,-0.75,1.02102e+11
"1455","081580","성우전자","KOSDAQ","IT부품",3230,-25,-0.77,50091301890
"1456","045300","성우테크론","KOSDAQ","반도체",5660,-50,-0.88,53235707320
"1457","015750","성우하이텍","KOSDAQ","운송장비·부품",6600,60,0.92,5.28e+11
"1458","080470","성창오토텍","KOSDAQ","운송장비·부품",9900,130,1.33,7.227e+10
"1459","043260","성호전자","KOSDAQ","IT부품",2005,-65,-3.14,107077794920
"1460","148150","세경하이테크","KOSDAQ","일반전기전자",21400,-200,-0.93,249138800000
"1461","053060","세동","KOSDAQ","운송장비·부품",2380,70,3.03,29497698580
"1462","017510","세명전기","KOSDAQ","금속",4675,40,0.86,71275050000
"1463","214310","세미콘라이트","KOSDAQ","반도체",1270,10,0.79,50580179510
"1464","011560","세보엠이씨","KOSDAQ","건설",6940,0,0,73078200000
"1465","100700","세운메디칼","KOSDAQ","제약",4815,-15,-0.31,2.10897e+11
"1466","234100","세원","KOSDAQ","운송장비·부품",5920,70,1.2,185038154400
"1467","024830","세원물산","KOSDAQ","운송장비·부품",6280,0,0,5.2438e+10
"1468","258830","세종메디칼","KOSDAQ","의료·정밀기기",10900,-150,-1.36,73877376900
"1469","036630","세종텔레콤","KOSDAQ","통신서비스",832,-6,-0.72,499471336832
"1470","039310","세중","KOSDAQ","기타서비스",2675,-5,-0.19,48475459225
"1471","067770","세진티에스","KOSDAQ","IT부품",5320,200,3.91,44669874760
"1472","053450","세코닉스","KOSDAQ","의료·정밀기기",6440,0,0,93069669280
"1473","234340","세틀뱅크","KOSDAQ","소프트웨어",32000,-200,-0.62,3.0192e+11
"1474","252500","세화피앤씨","KOSDAQ","화학",4005,20,0.5,83076495975
"1475","347000","센코","KOSDAQ","일반전기전자",21900,-250,-1.13,178937103600
"1476","051980","센트럴바이오","KOSDAQ","화학",2375,280,13.37,142225822875
"1477","331920","셀레믹스","KOSDAQ","제약",21150,1150,5.75,171434455200
"1478","049180","셀루메드","KOSDAQ","제약",6190,390,6.72,244461088140
"1479","299660","셀리드","KOSDAQ","기타서비스",72600,16700,29.87,704488039200
"1480","268600","셀리버리","KOSDAQ","기타서비스",130300,-2600,-1.96,2133038884200
"1481","108860","셀바스AI","KOSDAQ","소프트웨어",3560,210,6.27,78519164200
"1482","208370","셀바스헬스케어","KOSDAQ","의료·정밀기기",2865,30,1.06,62114815860
"1483","068760","셀트리온제약","KOSDAQ","제약",143500,700,0.49,5138929299000
"1484","091990","셀트리온헬스케어","KOSDAQ","유통",129000,1200,0.94,19604277318000
"1485","290690","소룩스","KOSDAQ","일반전기전자",19400,-650,-3.24,160182754200
"1486","053110","소리바다","KOSDAQ","디지털컨텐츠",272,-5,-1.81,26875500192
"1487","950200","소마젠(Reg.S)","KOSDAQ","기타서비스",12500,50,0.4,237044412500
"1488","032680","소프트센","KOSDAQ","유통",1910,-60,-3.05,68331779910
"1489","032685","소프트센우","KOSDAQ","유통",27250,-1550,-5.38,3892853250
"1490","258790","소프트캠프","KOSDAQ","출판·매체복제",3650,240,7.04,91218186600
"1491","066910","손오공","KOSDAQ","유통",3990,45,1.14,107315682390
"1492","043100","솔고바이오","KOSDAQ","의료·정밀기기",392,0,0,22641609536
"1493","154040","솔루에타","KOSDAQ","IT부품",4210,-40,-0.94,54646414660
"1494","035610","솔본","KOSDAQ","기타서비스",9520,330,3.59,260333891440
"1495","357780","솔브레인","KOSDAQ","화학",300800,-2400,-0.79,2339792652800
"1496","036830","솔브레인홀딩스","KOSDAQ","화학",42700,0,0,895165191200
"1497","304100","솔트룩스","KOSDAQ","소프트웨어",31250,50,0.16,158778593750
"1498","086980","쇼박스","KOSDAQ","오락·문화",4915,-10,-0.2,3.07679e+11
"1499","050960","수산아이앤티","KOSDAQ","출판·매체복제",42200,3550,9.18,284892200000
"1500","084180","수성","KOSDAQ","기계·장비",2595,220,9.26,52413111945
"1501","253840","수젠텍","KOSDAQ","의료·정밀기기",18700,250,1.36,286015864200
"1502","058530","슈펙스비앤피","KOSDAQ","유통",1620,0,0,21187053360
"1503","236200","슈프리마","KOSDAQ","일반전기전자",27650,700,2.6,198893998450
"1504","317770","슈프리마아이디","KOSDAQ","일반전기전자",18700,350,1.91,56698774000
"1505","094840","슈프리마에이치큐","KOSDAQ","컴퓨터서비스",12900,2550,24.64,135086736000
"1506","192440","슈피겐코리아","KOSDAQ","IT부품",63000,1400,2.27,391630869000
"1507","099440","스맥","KOSDAQ","기계·장비",1800,30,1.69,55322296200
"1508","033790","스카이문스테크놀로지","KOSDAQ","통신장비",829,0,0,14190075900
"1509","131100","스카이이앤엠","KOSDAQ","유통",1725,-25,-1.43,71210078625
"1510","159910","스킨앤스킨","KOSDAQ","반도체",263,0,0,68488344954
"1511","158310","스타모빌리티","KOSDAQ","기계·장비",505,0,0,6096179210
"1512","115570","스타플렉스","KOSDAQ","화학",5900,-260,-4.22,45521455900
"1513","253450","스튜디오드래곤","KOSDAQ","오락·문화",108000,1400,1.31,3240469260000
"1514","204630","스튜디오산타클로스","KOSDAQ","오락·문화",2970,-5,-0.17,87477949350
"1515","013810","스페코","KOSDAQ","기계·장비",9260,10,0.11,135709652200
"1516","039670","스포츠서울","KOSDAQ","출판·매체복제",7360,0,0,67793710720
"1517","049830","승일","KOSDAQ","금속",23400,1550,7.09,143491420800
"1518","020710","시공테크","KOSDAQ","기타서비스",6230,340,5.77,124898853100
"1519","033170","시그네틱스","KOSDAQ","반도체",1410,35,2.55,120876929790
"1520","048870","시너지이노베이션","KOSDAQ","의료·정밀기기",3015,-125,-3.98,221616703665
"1521","025320","시노펙스","KOSDAQ","IT부품",3810,30,0.79,279055669980
"1522","269620","시스웍","KOSDAQ","의료·정밀기기",1995,-55,-2.68,148341586575
"1523","131090","시큐브","KOSDAQ","소프트웨어",1490,0,0,5.96e+10
"1524","139050","시티랩스","KOSDAQ","컴퓨터서비스",1160,5,0.43,88304706520
"1525","290520","신도기연","KOSDAQ","기계·장비",16900,400,2.42,136235632000
"1526","001000","신라섬유","KOSDAQ","유통",2700,-5,-0.18,65549358000
"1527","025870","신라에스지","KOSDAQ","유통",20400,2450,13.65,8.16e+10
"1528","215600","신라젠","KOSDAQ","기타서비스",12100,0,0,866567212500
"1529","065350","신성델타테크","KOSDAQ","일반전기전자",10050,-50,-0.5,276213677400
"1530","002800","신신제약","KOSDAQ","제약",8030,170,2.16,121819115000
"1531","323280","신영스팩5호","KOSDAQ","금융",2145,10,0.47,7518225000
"1532","344050","신영스팩6호","KOSDAQ","금융",2080,-15,-0.72,8954400000
"1533","017000","신원종합개발","KOSDAQ","건설",8880,80,0.91,94732079760
"1534","012790","신일제약","KOSDAQ","제약",15300,1150,8.13,166800600000
"1535","138070","신진에스엠","KOSDAQ","금속",7740,170,2.25,69444696420
"1536","226330","신테카바이오","KOSDAQ","출판·매체복제",14800,300,2.07,198379436800
"1537","333050","신한제6호스팩","KOSDAQ","금융",2080,-10,-0.48,10420800000
"1538","366330","신한제7호스팩","KOSDAQ","금융",2080,10,0.48,9.464e+09
"1539","056700","신화인터텍","KOSDAQ","IT부품",3460,-30,-0.86,100807414860
"1540","187270","신화콘텍","KOSDAQ","IT부품",3480,-25,-0.71,35300580600
"1541","243840","신흥에스이씨","KOSDAQ","IT부품",48500,350,0.73,345577147000
"1542","108320","실리콘웍스","KOSDAQ","반도체",90000,5100,6.01,1.463787e+12
"1543","222800","심텍","KOSDAQ","반도체",22350,-150,-0.67,711940096050
"1544","036710","심텍홀딩스","KOSDAQ","IT부품",2650,-20,-0.75,107758484350
"1545","160980","싸이맥스","KOSDAQ","반도체",24400,900,3.83,266551529200
"1546","356890","싸이버원","KOSDAQ","소프트웨어",17150,-1050,-5.77,79590234500
"1547","217330","싸이토젠","KOSDAQ","기타서비스",59000,600,1.03,332397976000
"1548","010280","쌍용정보통신","KOSDAQ","컴퓨터서비스",1475,-5,-0.34,59684450150
"1549","208640","썸에이지","KOSDAQ","출판·매체복제",3490,-165,-4.51,471504988840
"1550","222420","쎄노텍","KOSDAQ","비금속",2170,25,1.17,87143239750
"1551","037760","쎄니트","KOSDAQ","금속",1905,-15,-0.78,64451714505
"1552","136510","쎄미시스코","KOSDAQ","기계·장비",6210,10,0.16,35009986590
"1553","099320","쎄트렉아이","KOSDAQ","통신장비",57000,-800,-1.38,414303759000
"1554","049960","쎌바이오텍","KOSDAQ","제약",19900,-50,-0.25,1.8706e+11
"1555","050890","쏠리드","KOSDAQ","통신장비",7540,10,0.13,393476219500
"1556","066790","씨씨에스","KOSDAQ","방송서비스",846,0,0,47355837282
"1557","222080","씨아이에스","KOSDAQ","기계·장비",13500,-400,-2.88,776137626000
"1558","264660","씨앤지하이테크","KOSDAQ","반도체",14300,200,1.42,120198364000
"1559","352700","씨앤투스성진","KOSDAQ","섬유·의류",22350,0,0,223400117850
"1560","297090","씨에스베어링","KOSDAQ","기계·장비",31850,700,2.25,305135740000
"1561","115530","씨엔플러스","KOSDAQ","IT부품",839,0,0,57020957000
"1562","225330","씨엠에스에듀","KOSDAQ","기타서비스",6700,80,1.21,124852007600
"1563","115480","씨유메디칼","KOSDAQ","의료·정밀기기",1890,30,1.61,50973158250
"1564","189330","씨이랩","KOSDAQ","소프트웨어",44100,-1250,-2.76,131468362200
"1565","096530","씨젠","KOSDAQ","제약",167000,27100,19.37,4381081340000
"1566","900120","씨케이에이치","KOSDAQ","금융",337,3,0.9,37206302009
"1567","101240","씨큐브","KOSDAQ","화학",8000,90,1.14,81105472000
"1568","060590","씨티씨바이오","KOSDAQ","제약",7040,260,3.83,148163319040
"1569","260930","씨티케이코스메틱스","KOSDAQ","화학",10350,-150,-1.43,104764262850
"1570","013990","아가방컴퍼니","KOSDAQ","유통",3660,0,0,120368381760
"1571","123860","아나패스","KOSDAQ","반도체",25950,50,0.19,283541455350
"1572","025980","아난티","KOSDAQ","숙박·음식",7530,80,1.07,641396266110
"1573","050320","아래스","KOSDAQ","컴퓨터서비스",990,0,0,45205142400
"1574","058220","아리온","KOSDAQ","통신장비",275,0,0,10717917100
"1575","125210","아모그린텍","KOSDAQ","IT부품",14700,-300,-2,242502813000
"1576","052710","아모텍","KOSDAQ","IT부품",32700,-300,-0.91,318609376200
"1577","074430","아미노로직스","KOSDAQ","유통",2480,50,2.06,217810573120
"1578","092040","아미코젠","KOSDAQ","음식료·담배",40000,1950,5.12,768660400000
"1579","083930","아바코","KOSDAQ","기계·장비",13150,-100,-0.75,202678293700
"1580","149950","아바텍","KOSDAQ","IT부품",16900,1200,7.64,263766750000
"1581","036010","아비코전자","KOSDAQ","일반전기전자",7710,460,6.34,102488521140
"1582","050860","아세아텍","KOSDAQ","기계·장비",3575,-35,-0.97,62562500000
"1583","246720","아스타","KOSDAQ","제약",5150,-130,-2.46,59186493450
"1584","067390","아스트","KOSDAQ","운송장비·부품",6150,-40,-0.65,157929859800
"1585","127710","아시아경제","KOSDAQ","디지털컨텐츠",2480,0,0,63261660320
"1586","154030","아시아종묘","KOSDAQ","농업, 임업 및 어업",6000,-90,-1.48,63719814000
"1587","227610","아우딘퓨쳐스","KOSDAQ","화학",2330,5,0.22,4.66e+10
"1588","143160","아이디스","KOSDAQ","통신장비",28000,1150,4.28,300058920000
"1589","054800","아이디스홀딩스","KOSDAQ","기타서비스",13150,0,0,136072991400
"1590","332370","아이디피","KOSDAQ","정보기기",8240,-180,-2.14,54687751120
"1591","339950","아이비김영","KOSDAQ","기타서비스",1895,205,12.13,80512211225
"1592","099190","아이센스","KOSDAQ","의료·정밀기기",25050,100,0.4,344117811900
"1593","289010","아이스크림에듀","KOSDAQ","출판·매체복제",8140,-80,-0.97,104713261180
"1594","214430","아이쓰리시스템","KOSDAQ","일반전기전자",21100,0,0,149952636000
"1595","040910","아이씨디","KOSDAQ","반도체",16500,-100,-0.6,297749314500
"1596","068940","아이씨케이","KOSDAQ","정보기기",4000,110,2.83,138718888000
"1597","052860","아이앤씨","KOSDAQ","반도체",4655,155,3.44,82365821370
"1598","069920","아이에스이커머스","KOSDAQ","유통",3860,-35,-0.9,99689757320
"1599","038880","아이에이","KOSDAQ","반도체",1505,-55,-3.53,418025451375
"1600","123010","아이에이네트웍스","KOSDAQ","반도체",2110,10,0.48,104627390510
