"","종목코드","종목명","종가","대비","등락률","시장구분","업종명","시가총액","EPS","PER","BPS","PBR","주당배당금","배당수익률"
"103","204320","만도",66200,600,0.91,"KOSPI","운수장비",3108561344000,2360,28.05,32193,2.06,550,0.83
"104","012750","에스원",81700,100,0.12,"KOSPI","서비스업",3104532842600,4337,18.84,34937,2.34,2500,3.06
"105","035760","CJ ENM",140600,100,0.07,"KOSDAQ","방송서비스",3083239052400,5310,26.48,134364,1.05,1400,1
"106","042660","대우조선해양",28300,150,0.53,"KOSPI","운수장비",3036325932700,NA,NA,35025,0.81,0,0
"107","285130","SK케미칼",255000,5000,2,"KOSPI","화학",2994055980000,802,317.96,54214,4.7,450,0.18
"108","010060","OCI",124000,2500,2.06,"KOSPI","화학",2957322004000,NA,NA,110515,1.12,0,0
"109","009240","한샘",125500,8500,7.26,"KOSPI","유통업",2953507964000,2423,51.8,25215,4.98,1200,0.96
"110","047040","대우건설",7000,510,7.86,"KOSPI","건설업",2909358466000,508,13.78,5916,1.18,0,0
"111","014680","한솔케미칼",256000,3500,1.39,"KOSPI","화학",2901809920000,7798,32.83,39713,6.45,1500,0.59
"112","007070","GS리테일",37650,150,0.4,"KOSPI","유통업",2.89905e+12,1729,21.78,28232,1.33,750,1.99
"113","088350","한화생명",3320,55,1.68,"KOSPI","보험",2883519600000,18,184.44,14606,0.23,30,0.9
"114","004170","신세계",279500,-4000,-1.41,"KOSPI","유통업",2751728089500,52658,5.31,398826,0.7,2000,0.72
"115","282330","BGF리테일",159000,-2000,-1.24,"KOSPI","유통업",2748141054000,8763,18.14,36022,4.41,2700,1.7
"116","028050","삼성엔지니어링",14000,50,0.36,"KOSPI","서비스업",2.744e+12,1493,9.38,6749,2.07,0,0
"117","001040","CJ",92900,300,0.32,"KOSPI","기타금융",2710543114200,8240,11.27,126448,0.73,1850,1.99
"118","240810","원익IPS",55200,-800,-1.43,"KOSDAQ","반도체",2709431335200,899,61.4,11543,4.78,0,0
"119","012510","더존비즈온",87300,1700,1.99,"KOSPI","서비스업",2643486340500,1684,51.84,11427,7.64,470,0.54
"120","010620","현대미포조선",65700,200,0.31,"KOSPI","운수장비",2624199189300,1335,49.21,58022,1.13,350,0.53
"121","081660","휠라홀딩스",43100,300,0.7,"KOSPI","유통업",2618420768200,4382,9.84,20448,2.11,219,0.51
"122","030000","제일기획",21900,400,1.86,"KOSPI","서비스업",2519402827500,1363,16.07,8229,2.66,820,3.74
"123","307950","현대오토에버",119000,0,0,"KOSPI","서비스업",2.499e+12,2673,44.52,24259,4.91,710,0.6
"124","000990","DB하이텍",56100,200,0.36,"KOSPI","전기전자",2490760786800,2410,23.28,14483,3.87,350,0.62
"125","000080","하이트진로",35500,-850,-2.34,"KOSPI","음식료품",2489743190500,NA,NA,14488,2.45,700,1.97
"126","298020","효성티앤씨",572000,-13000,-2.22,"KOSPI","화학",2475434104000,21569,26.52,112984,5.06,2000,0.35
"127","058470","리노공업",162000,300,0.19,"KOSDAQ","반도체",2469263940000,3485,46.48,19694,8.23,1200,0.74
"128","047050","포스코인터내셔널",20000,-300,-1.48,"KOSPI","유통업",2467502980000,1697,11.79,24703,0.81,700,3.5
"129","196170","알테오젠",87700,300,0.34,"KOSDAQ","기타서비스",2462870330000,NA,NA,1679,52.23,0,0
"130","375500","DL이앤씨",127000,4000,3.25,"KOSPI","건설업",2458559726000,NA,NA,NA,NA,0,0
"131","066970","엘앤에프",87500,-1900,-2.13,"KOSDAQ","IT부품",2456888787500,NA,NA,5040,17.36,50,0.06
"132","032500","케이엠더블유",61400,300,0.49,"KOSDAQ","통신장비",2445002216200,2654,23.13,5444,11.28,0,0
"133","002380","KCC",273500,12500,4.79,"KOSPI","화학",2430449818500,NA,NA,421723,0.65,5500,2.01
"134","095700","제넥신",96500,4100,4.44,"KOSDAQ","기타서비스",2400115576000,NA,NA,12496,7.72,0,0
"135","357780","솔브레인",300800,-2400,-0.79,"KOSDAQ","화학",2339792652800,NA,NA,NA,NA,0,0
"136","000880","한화",31000,50,0.16,"KOSPI","화학",2323720785000,1051,29.5,45198,0.69,700,2.26
"137","272210","한화시스템",20950,50,0.24,"KOSPI","전기전자",2309326649550,706,29.67,8786,2.38,310,1.48
"138","042670","두산인프라코어",10500,100,0.96,"KOSPI","기계",2306043201000,1153,9.11,10677,0.98,0,0
"139","000060","메리츠화재",18650,-550,-2.86,"KOSPI","보험",2249656250000,2693,6.93,21397,0.87,850,4.56
"140","007700","F&F",145500,0,0,"KOSPI","섬유의복",2.2407e+12,7158,20.33,31366,4.64,1000,0.69
"141","078340","컴투스",173200,5900,3.53,"KOSDAQ","디지털컨텐츠",2228463944000,9160,18.91,71478,2.42,1400,0.81
"142","138930","BNK금융지주",6760,-40,-0.59,"KOSPI","기타금융",2203322262960,1647,4.1,25415,0.27,360,5.33
"143","064350","현대로템",20100,-100,-0.5,"KOSPI","운수장비",2193760089300,NA,NA,9695,2.07,0,0
"144","145020","휴젤",175500,-1100,-0.62,"KOSDAQ","제약",2191197352500,3641,48.2,55220,3.18,0,0
"145","011210","현대위아",80500,1500,1.9,"KOSPI","운수장비",2189204181500,2078,38.74,113690,0.71,700,0.87
"146","064760","티씨케이",186500,-3300,-1.74,"KOSDAQ","반도체",2177387500000,4011,46.5,18883,9.88,900,0.48
"147","138040","메리츠금융지주",16000,200,1.27,"KOSPI","기타금융",2144180704000,2797,5.72,19600,0.82,550,3.44
"148","268600","셀리버리",130300,-2600,-1.96,"KOSDAQ","기타서비스",2133038884200,NA,NA,1745,74.67,0,0
"149","006260","LS",65700,500,0.77,"KOSPI","기타금융",2.11554e+12,912,72.04,98330,0.67,1450,2.21
"150","069960","현대백화점",89700,-100,-0.11,"KOSPI","유통업",2099198957700,8639,10.38,181263,0.49,1000,1.11
"151","001450","현대해상",23450,-150,-0.64,"KOSPI","보험",2.09643e+12,3161,7.42,50452,0.46,880,3.75
"152","007310","오뚜기",568000,-3000,-0.53,"KOSPI","음식료품",2085685208000,29693,19.13,354385,1.6,7500,1.32
"153","012450","한화에어로스페이스",39700,-200,-0.5,"KOSPI","운수장비",2.010011e+12,2558,15.52,48217,0.82,0,0
"154","006650","대한유화",304000,5500,1.84,"KOSPI","화학",1.976e+12,17218,17.66,273632,1.11,2500,0.82
"155","294870","HDC현대산업개발",29800,400,1.36,"KOSPI","건설업",1964038434000,8731,3.41,47095,0.63,500,1.68
"156","017800","현대엘리베이",45550,-100,-0.22,"KOSPI","기계",1859131950050,1190,38.28,22966,1.98,900,1.98
"157","010120","LS ELECTRIC",61600,-400,-0.65,"KOSPI","전기전자",1.848e+12,3542,17.39,45353,1.36,1200,1.95
"158","003090","대웅",31750,1150,3.76,"KOSPI","기타금융",1846007865000,1446,21.96,10795,2.94,100,0.31
"159","004800","효성",86600,-300,-0.35,"KOSPI","기타금융",1824750765000,5100,16.98,115817,0.75,5000,5.77
"160","235980","메드팩토",87800,-2100,-2.34,"KOSDAQ","기타서비스",1788735527600,NA,NA,3897,22.53,0,0
"161","010780","아이에스동서",57800,2200,3.96,"KOSPI","비금속광물",1785592626800,2141,27,35551,1.63,700,1.21
"162","298050","효성첨단소재",391500,-2000,-0.51,"KOSPI","화학",1753899642000,NA,NA,72195,5.42,0,0
"163","048410","현대바이오",48450,6300,14.95,"KOSDAQ","화학",1751849140650,22,2202.27,1356,35.73,0,0
"164","111770","영원무역",39300,100,0.26,"KOSPI","유통업",1741440692400,3791,10.37,41602,0.94,400,1.02
"165","004370","농심",285500,1500,0.53,"KOSPI","음식료품",1736594291000,12277,23.25,316955,0.9,4000,1.4
"166","000240","한국앤컴퍼니",18500,100,0.54,"KOSPI","기타금융",1720873200500,1650,11.21,35269,0.52,350,1.89
"167","120110","코오롱인더",62300,0,0,"KOSPI","화학",1680781732000,1087,57.31,67767,0.92,900,1.44
"168","278280","천보",168000,900,0.54,"KOSDAQ","화학",1.68e+12,2348,71.55,21034,7.99,300,0.18
"169","237690","에스티팜",89900,9400,11.68,"KOSDAQ","제약",1677174400000,NA,NA,16132,5.57,0,0
"170","098460","고영",121500,0,0,"KOSDAQ","기계·장비",1668310546500,2192,55.43,17763,6.84,550,0.45
"171","005290","동진쎄미켐",32400,-600,-1.82,"KOSDAQ","반도체",1665829605600,1138,28.47,6931,4.67,90,0.28
"172","001230","동국제강",16900,1150,7.3,"KOSPI","철강금속",1612813255300,NA,NA,19382,0.87,0,0
"173","016380","KG동부제철",16100,300,1.9,"KOSPI","철강금속",1610143241700,NA,NA,8886,1.81,0,0
"174","185750","종근당",140000,2500,1.82,"KOSPI","의약품",1599653860000,4751,29.47,41506,3.37,900,0.64
"175","004000","롯데정밀화학",61700,500,0.82,"KOSPI","화학",1.59186e+12,6611,9.33,57873,1.07,1700,2.76
"176","323990","박셀바이오",105000,300,0.29,"KOSDAQ","기타서비스",1.57983e+12,NA,NA,697,150.65,0,0
"177","042700","한미반도체",31800,900,2.91,"KOSPI","기계",1572824088600,383,83.03,3839,8.28,100,0.31
"178","039030","이오테크닉스",127600,-4000,-3.04,"KOSDAQ","반도체",1571974580000,984,129.67,31593,4.04,150,0.12
"179","200130","콜마비앤에이치",53200,300,0.57,"KOSDAQ","제약",1571717285600,1844,28.85,8544,6.23,250,0.47
"180","005250","녹십자홀딩스",33100,150,0.46,"KOSPI","서비스업",1556633751000,59,561.02,16407,2.02,325,0.98
"181","034230","파라다이스",17050,0,0,"KOSDAQ","오락·문화",1550572557600,177,96.33,13924,1.22,100,0.59
"182","069620","대웅제약",129000,3000,2.38,"KOSPI","의약품",1494668175000,2132,60.51,44820,2.88,600,0.47
"183","056190","에스에프에이",41500,-500,-1.19,"KOSDAQ","기계·장비",1490213540000,3939,10.54,24380,1.7,1056,2.54
"184","051600","한전KPS",33000,300,0.92,"KOSPI","건설업",1.485e+12,3407,9.69,23632,1.4,1920,5.82
"185","003000","부광약품",22800,350,1.56,"KOSPI","의약품",1478305898400,NA,NA,4489,5.08,200,0.88
"186","030190","NICE평가정보",24300,200,0.83,"KOSDAQ","기타서비스",1475370126000,682,35.63,3692,6.58,230,0.95
"187","031430","신세계인터내셔날",206000,-6000,-2.83,"KOSPI","유통업",1.47084e+12,10361,19.88,83650,2.46,1100,0.53
"188","108320","실리콘웍스",90000,5100,6.01,"KOSDAQ","반도체",1.463787e+12,2370,37.97,29033,3.1,830,0.92
"189","336370","솔루스첨단소재",47200,-550,-1.15,"KOSPI","전기전자",1443836577600,113,417.7,3551,13.29,0,0
"190","181710","NHN",73200,500,0.69,"KOSPI","서비스업",1432159830000,656,111.59,80696,0.91,0,0
"191","069080","웹젠",39750,750,1.92,"KOSDAQ","디지털컨텐츠",1403607639000,1369,29.04,10064,3.95,0,0
"192","139130","DGB금융지주",8220,-50,-0.6,"KOSPI","기타금융",1390378747260,1900,4.33,27296,0.3,410,4.99
"193","003530","한화투자증권",6480,-70,-1.07,"KOSPI","증권",1390269582000,511,12.68,5265,1.23,0,0
"194","001740","SK네트웍스",5540,-30,-0.54,"KOSPI","유통업",1374959564380,NA,NA,8713,0.64,120,2.17
"195","032350","롯데관광개발",19500,-450,-2.26,"KOSPI","서비스업",1350875409000,NA,NA,4348,4.48,0,0
"196","141080","레고켐바이오",55900,-200,-0.36,"KOSDAQ","기타서비스",1348075344200,641,87.21,4741,11.79,0,0
"197","036540","SFA반도체",8160,40,0.49,"KOSDAQ","반도체",1341996072480,146,55.89,2066,3.95,0,0
"198","178920","PI첨단소재",45600,200,0.44,"KOSDAQ","화학",1339104283200,603,75.62,8557,5.33,315,0.69
"199","000210","DL",86700,1300,1.52,"KOSPI","기타금융",1338757415400,17223,5.03,153815,0.56,1300,1.5
"200","140410","메지온",150500,-700,-0.46,"KOSDAQ","기타서비스",1338352253000,NA,NA,4920,30.59,0,0
"201","086520","에코프로",59500,-700,-1.16,"KOSDAQ","IT부품",1314366364500,946,62.9,12226,4.87,300,0.5
"202","175330","JB금융지주",6600,20,0.3,"KOSPI","기타금융",1300087100400,1641,4.02,17615,0.37,300,4.55
