"","DSCAMT_HF","DSCAMT_TSP","FACT_ADRES","DSCAMT_SOX","YEAR","FACT_INDICT_NM","DSCAMT_HCL","FACT_CODE","DSCAMT_CO","DSCAMT_NH3","DSCAMT_NOX"
"measureResultList.17"," "," ","경기도 이천시 마장면 중부대로 137"," ","2016","인그리디언코리아(유) 이천공장"," ","150270"," "," ","34368"
"measureResultList.18"," "," ","경기도 고양시 덕양구  대덕로 426(현천동)"," ","2016","한국지역난방공사 중앙지사(난지)"," ","150626"," "," ","3456"
"measureResultList.19"," "," ","경기도 파주시 청석로 380"," ","2016","한국지역난방공사 파주지사"," ","150312"," "," ","321021"
"measureResultList.20"," "," ","경기도 고양시 덕양구 동축로 16"," ","2016","한국지역난방공사 삼송지사"," ","150577"," "," ","5382"
"measureResultList.21"," ","305","경기도 남양주시 덕송3로 76 (별내동)"," ","2016","남양주별내클린센터","98","150576","958"," ","1819"
"measureResultList.22"," "," ","경기도 평택시 오성면 서동대로 2427-177"," ","2016","평택에너지서비스㈜오성복합화력발전소"," ","150602"," "," ","365710"
"measureResultList.23"," "," ","경기도 안산시 상록구 용담로 141 (팔곡이동)"," ","2016","씨제이제일제당㈜ 안산공장"," ","150125"," "," ","25429"
"measureResultList.24"," "," ","경기도 파주시 월롱면 엘지로 245"," ","2016","엘지디스플레이㈜"," ","150196"," "," ","7017"
"measureResultList.25"," ","165","경기도 과천시 구리안로 177 (갈현동)"," ","2016","과천시자원정화센터","567","150076","839"," ","11147"
"measureResultList.26"," ","437","경기도 군포시 초막골길 101-58 (산본동)"," ","2016","군포환경관리소","1048","150078","406"," ","18240"
"measureResultList.27"," ","729","경기도 안산시 단원구 지원로 53 (성곡동)","51286","2016","동화지앤피㈜"," ","150121"," "," ","46007"
"measureResultList.28"," ","1781","경기도 안산시 단원구 신원로 292 (목내동)"," ","2016","㈜종근당바이오"," ","150126"," "," "," "
"measureResultList.29"," ","59","경기도 양주시 남면 화합로610번길 30-180"," ","2016","㈜에스엠인터내셔널","35","150621","5334"," ","3903"
"measureResultList.30"," "," ","경기도 용인시 기흥구 삼성로 1 (농서동)"," ","2016","삼성전자㈜기흥사업장","9","150183"," "," ","18572"
"measureResultList.31"," ","3031","경기도 수원시 영통구 영통로 383 (영통동)"," ","2016","수원시자원회수시설","4223","150058","23028"," ","83744"
"measureResultList.32"," "," ","경기도 양주시 화합로1710번길 125"," ","2016","㈜대륜발전"," ","150613"," "," ","385989"
"measureResultList.33"," ","674","경기도 화성시 봉담읍 하가등안길 100","90","2016","화성 그린환경센터","157","150315","8908"," ","20940"
"measureResultList.34"," "," ","경기도 성남시 분당구 판교로228번길 88"," ","2016","한국지역난방공사 판교지사"," ","150316"," "," ","113230"
"measureResultList.35"," "," ","경기도 남양주시 별내3로 391"," ","2016","별내에너지㈜"," ","150604"," "," ","46882"
"measureResultList.36"," ","1209","경기도 양주시 남면 현석로785번길 207","8223","2016","㈜영신물산","563","150190","5556"," ","46482"
"measureResultList.37"," "," ","경기도 광명시 자경로 17"," ","2016","㈜삼천리"," ","150311"," "," ","9636"
"measureResultList.38"," ","144","경기도 안성시 보개면 보개산로 147-163"," ","2016","안성시자원회수시설","30","150135","709"," ","6687"
"measureResultList.39"," ","1787","경기도 시흥시 서해안로 231 (정왕동)","499","2016","아세아제지㈜시화공장","1700","150011","4966"," ","56229"
"measureResultList.40"," "," ","경기도 성남시 분당구 분당로 336 (분당동)"," ","2016","한국남동발전㈜분당발전본부"," ","150064"," "," ","1131483"
"measureResultList.41"," ","149","경기도 오산시 황새로149번길 11 (누읍동)","3278","2016","한국수출포장공업㈜","176","150115","13226"," ","53752"
"measureResultList.42"," "," ","경기도 수원시 장안구 장안로309번길 84"," ","2016","SKC㈜"," ","150202"," "," ","20998"
"measureResultList.43"," ","1709","경기도 평택시 고덕면 고덕로 144-32","743","2016","신풍제지㈜","30","150109","565"," ","73526"
"measureResultList.44"," ","21169","경기도 평택시 포승읍 남양만로 175-2","2225389","2016","한국서부발전㈜평택발전본부"," ","150110"," "," ","2400693"
"measureResultList.45"," ","3798","경기도 안산시 단원구 해안로 308 (원시동)","4296","2016","비노텍㈜","5328","150123","5525"," ","78309"
"measureResultList.46"," ","1535","경기도 용인시 수지구 만현로 11 (풍덕천동)","95054","2016","한국지역난방공사 용인지사"," ","150127"," "," ","101999"
"measureResultList.47"," ","1312","경기도 평택시 포승읍 포승공단순환로 602","7060","2016","㈜뉴그린","1787","150136","8349"," ","38532"
"measureResultList.48"," ","772","경기도 오산시 황새로 169 (누읍동)","272","2016","㈜대림제지","9","150143","3667"," ","25052"
"measureResultList.49"," ","3352","경기도 화성시 정남면 가장로 334-10","653","2016","신대한정유산업㈜","89","150147","2760"," ","25894"
"measureResultList.50"," ","524","경기도 양주시 남면 운하로 66-14","620","2016","㈜애니테크","4","150157","2576"," ","11373"
"measureResultList.51"," "," ","경기도 평택시 오성면 청오로 367-61"," ","2016","한국바이린㈜"," ","150214"," "," ","2522"
"measureResultList.52"," "," ","경기도 화성시 우정읍 기아자동차로 95"," ","2016","기아자동차㈜화성공장"," ","150215"," "," ","16384"
"measureResultList.53"," "," ","경기도 이천시 부발읍 경충대로 2091"," ","2016","에스케이하이닉스㈜","60","150271"," "," "," "
"measureResultList.54"," "," ","경기도 평택시 동삭로 455-12"," ","2016","쌍용자동차㈜"," ","150276"," "," ","8310"
"measureResultList.55"," ","2349","경기도 평택시 포승읍 평택항만길 425","426","2016","㈜광원목재","410","150278","6875"," ","39123"
"measureResultList.56"," ","2492","경기도 시흥시 소망공원로 5 (정왕동)","7253","2016","케이지이티에스㈜","2041","150012","4269"," ","97249"
"measureResultList.57"," ","96","경기도 파주시 가람로150번길 41-34 (와동동)","469","2016","운정환경관리센터","78","150589","10072"," ","15367"
"measureResultList.58"," ","204","경기도 성남시 분당구 판교로228번길 55 (삼평동)"," ","2016","성남시청(판교환경에너지시설)","57","150181","9575"," ","12745"
"measureResultList.59"," ","65","경기도 안산시 단원구 해봉로 13 (성곡동)","64","2016","안산시상하수도사업소","466","150122","1044"," ","6765"
"measureResultList.60"," ","217","경기도 화성시 향남읍 발안공단로 139","100","2016","신대원에너지㈜","110","150179","627"," ","9952"
"measureResultList.61"," ","563","경기도 구리시 왕숙천로 49"," ","2016","구리자원회수시설","1321","150055","4954"," ","26063"
"measureResultList.62"," ","177","경기도 안산시 단원구 번영2로 144 (성곡동)","308","2016","㈜한샘","40","150632","5866"," ","4830"
"measureResultList.63"," "," ","경기도 오산시 황새로149번길 55 (누읍동)"," ","2016","(구)디에스파워㈜"," ","150113"," "," ","2932"
"measureResultList.64"," ","466","경기도 파주시 월롱면 엘씨디로 283","176","2016","파주LCD환경안전협의회","735","150186","598"," ","12103"
"measureResultList.65"," ","961","경기도 양주시 은현면 은남로 160"," ","2016","양주권자원회수시설","893","150176","1647"," ","22352"
"measureResultList.66"," "," ","경기도 수원시 영통구 창룡대로 475"," ","2016","한국지역난방공사 광교지사"," ","150600"," "," ","83347"
"measureResultList.67"," ","567","경기도 파주시 탄현면 방촌로 1213-52"," ","2016","파주시환경관리센터","1329","150106","542"," ","15092"
"measureResultList.68"," ","529","경기도 용인시 처인구 포곡읍 금어로 355"," ","2016","용인시환경센터","553","150138","1582"," ","34950"
"measureResultList.69"," "," ","경기도 평택시 포승읍 평택항로268번길 39"," ","2016","대한제강㈜"," ","150593"," "," ","26041"
"measureResultList.70"," "," ","경기도 동두천시 쇠목길 110"," ","2016","동두천드림파워㈜"," ","150608"," "," ","832638"
"measureResultList.71"," "," ","경기도 화성시 삼성전자로 1 (반월동)"," ","2016","삼성전자㈜화성사업장","9","150182"," "," ","27695"
"measureResultList.72"," "," ","경기도 군포시 농심로 35"," ","2016","㈜농심 안양공장"," ","150652"," "," ","2451"
"measureResultList.73"," ","263","경기도 광주시 곤지암읍 열미길 22","923","2016","경기환경에너지 주식회사","130","150141","6766"," ","9938"
"measureResultList.74"," ","389","경기도 포천시 신북면 신평로16번길 207"," ","2016","포천시자원회수시설","222","150180","5050"," ","7716"
"measureResultList.75"," "," ","경기도 용인시 기흥구 삼성로 1"," ","2016","삼성디스플레이㈜","0","150742"," "," "," "
"measureResultList.76"," ","434","경기도 용인시 기흥구 삼성2로 140 (농서동)","260","2016","용인시환경자원화시설","34","150178","656"," ","1816"
"measureResultList.77"," ","354","경기도 시흥시 옥구천서로9번길 45 (정왕동)","8237","2016","시흥도시공사","1053","150013","2630"," ","20902"
"measureResultList.78"," ","3389","경기도 안산시 단원구 해안로 104","15","2016","태림페이퍼㈜","420","150007","9894"," ","43934"
"measureResultList.79"," ","1281","경기도 안양시 동안구 시민대로 328 (평촌동)"," ","2016","안양시자원회수시설","2304","150065","5246"," ","28901"
"measureResultList.80"," ","941","경기도 안산시 단원구 첨단로 726 (초지동)"," ","2016","안산시자원회수시설","1454","150075","1671"," ","24181"
"measureResultList.81"," ","1951","경기도 안산시 단원구 첨단로207번길 5 (성곡동)","3031","2016","한국환경개발㈜시화공장","1240","150015","11993"," ","42924"
"measureResultList.82"," ","1887","경기도 시흥시 옥구천동로 46 (정왕동)","2077","2016","KGETS㈜에너지공장"," ","150017"," "," ","11503"
"measureResultList.83"," "," ","경기도 파주시 월롱면 휴암로 477"," ","2016","㈜LG화학"," ","150586"," "," ","5705"
"measureResultList.84"," ","864","경기도 오산시 황새로149번길 55 (누읍동)","160","2016","디에스이앤이㈜","1202","150200","4571"," ","28657"
"measureResultList.85"," ","344","경기도 평택시 청북면 현곡산단로 84"," ","2016","아반스트레이트코리아㈜"," ","150187"," "," ","18414"
"measureResultList.86"," ","142","경기도 이천시 호법면 이섭대천로 58","4","2016","샘표식품㈜","1","150199","3818"," ","2961"
"measureResultList.87"," "," ","경기도 수원시 영통구 삼성로 130"," ","2016","삼성전자㈜종합기술원"," ","150675"," "," ","3558"
"measureResultList.88"," ","1669","경기도 포천시 영중면 양문공단로3길 20","11908","2016","㈜천일에너지","955","150610","3241"," ","64573"
"measureResultList.89"," "," ","경기도 하남시 조정대로 77"," ","2016","나래에너지서비스㈜하남사업소"," ","150629"," "," ","118931"
"measureResultList.90"," ","407","경기도 양주시 남면 검준2길 21","288","2016","에스앤이에너지㈜","628","150627","3719"," ","26557"
"measureResultList.91"," ","1278","경기도 안산시 단원구 신원로 50 (신길동)","3394","2016","대양제지공업㈜","2299","150004","10873"," ","54635"
"measureResultList.92"," ","1136","경기도 안산시 단원구 지원로 7 (성곡동)","599","2016","대일개발㈜","489","150005","39312"," ","112675"
"measureResultList.93"," ","940","경기도 안산시 단원구 첨단로 215 (성곡동)","2327","2016","성림유화㈜","2053","150006","7688"," ","44188"
"measureResultList.94"," ","1003","경기도 안산시 단원구 신원로91번길 16 (성곡동)","1066","2016","부경산업㈜","667","150008","15773"," ","31014"
"measureResultList.95"," ","1699","경기도 안산시 단원구 별망로 129","2789","2016","신대양제지㈜","5523","150009","8086"," ","76296"
"measureResultList.96"," ","340","경기도 안산시 단원구 목내로 29 (목내동)","46","2016","신대양제지반월㈜","1756","150010","7498"," ","51050"
"measureResultList.97"," ","1637","경기도 시흥시 군자천로 99","62","2016","㈜고려제지","1216","150016","31259"," ","56517"
"measureResultList.98"," "," ","경기도 평택시 포승읍 포승공단로117번길 35"," ","2016","동우화인켐㈜평택공장"," ","150195"," "," ","5986"
"measureResultList.99"," ","179","경기도 평택시 고덕면 고덕로 85","1478","2016","삼정펄프㈜","109","150192","4681"," ","38665"
"measureResultList.100"," ","644","경기도 부천시 벌말로 122 (대장동)"," ","2016","부천시자원순환센터","1219","150069","5859"," ","28772"
"measureResultList.101"," "," ","경기도 화성시 큰재봉길 16 (석우동)"," ","2016","한국지역난방공사 화성지사"," ","150189"," "," ","308837"
"measureResultList.102"," "," ","경기도 광명시 기아로 113"," ","2016","기아자동차㈜"," ","150227"," "," ","12777"
"measureResultList.103"," ","2017","경기도 여주시 능서면 능서로 577"," ","2016","이화산업㈜ 여주공장"," ","150177"," "," ","23197"
"measureResultList.104"," "," ","경기도 오산시 황새로149번길 55"," ","2016","디에스파워㈜"," ","150630"," "," ","215577"
"measureResultList.105"," ","371","경기도 수원시 영통구 삼성로 129 (매탄동)","11","2016","삼성전자㈜수원사업장","48","150057","588"," ","23368"
"measureResultList.106"," ","1015","경기도 수원시 영통구 매영로 293 (영통동)","252643","2016","한국지역난방공사 수원지사"," ","150059"," "," ","139379"
"measureResultList.107"," ","2908","경기도 성남시 중원구 둔촌대로 567 (상대원동)","257","2016","성남시청(성남시환경에너지시설)","1115","150061","10146"," ","50315"
"measureResultList.108"," ","24","경기도 안양시 동안구 부림로 100 (평촌동)","391","2016","GS파워㈜안양열병합발전처"," ","150063"," "," ","431956"
"measureResultList.109"," ","0","경기도 안양시 동안구 시민대로 74 (호계동)","4","2016","효성㈜"," ","150066"," "," ","4"
"measureResultList.110"," "," ","경기도 부천시 삼작로 21 (삼정동)"," ","2016","GS파워㈜부천열병합발전처"," ","150067"," "," ","326545"
"measureResultList.111"," ","617","경기도 광명시 가학로85번길 142 (가학동)"," ","2016","광명시자원회수시설","420","150070","7446"," ","46459"
"measureResultList.112"," ","772","경기도 고양시 일산동구 경의로 115 (백석동)"," ","2016","고양시환경에너지시설","1252","150072","9293"," ","23257"
"measureResultList.113"," "," ","경기도 고양시 일산동구 경의로 201 (백석동)"," ","2016","한국동서발전㈜일산화력본부"," ","150073"," "," ","633705"
"measureResultList.114"," "," ","경기도 안산시 단원구 첨단로 670 (초지동)"," ","2016","안산도시개발㈜"," ","150074"," "," ","6748"
"measureResultList.115"," ","186","경기도 안양시 만안구 박달로 313 (박달동)","48126","2016","㈜수석"," ","150103"," "," ","38843"
"measureResultList.116"," ","892","경기도 평택시 진위면 진위서로 23","83800","2016","홍원제지㈜"," ","150107"," "," ","57380"
"measureResultList.117"," ","1193","경기도 평택시 진위면 서탄로 9","33","2016","영풍제지㈜","903","150108","5334"," ","86262"
"measureResultList.118"," ","123","경기도 여주시 가남읍 헌바디길 23-13","751","2016","㈜에이스침대 여주공장","85","150193","3064"," ","1816"
"measureResultList.119"," ","37","경기도 포천시 신북면 중앙로461번길 17","1283","2016","포천시슬러지소각시설","159","150159","144"," ","1174"
"measureResultList.120"," ","294","경기도 부천시 벌말로 220 (대장동)","53","2016","부천시 하수슬러지 처리시설","368","150188","1115"," ","1847"
"measureResultList.121"," ","72","경기도 평택시 산단로 205 (칠괴동)"," ","2016","평택시청(칠괴폐기물처리시설)","79","150142","1052"," ","1920"
"measureResultList.122"," ","9","경기도 포천시 창수면 방골길 235"," ","2016","㈜엔비텍코리아","20","150175","222"," ","817"
"measureResultList.123"," ","281","경기도 연천군 청산면 초대로 219-11","402","2016","㈜보광에너지(구 포스코아이씨티)","1375","150340","5450"," ","16173"
"measureResultList.124"," ","292","경기도 연천군 청산면 초대로106번길 125","288","2016","연천군청","216","150597","251"," ","7123"
"measureResultList.125"," ","505","경기도 하남시 미사대로 710 (신장동)"," ","2016","하남시청","222","150615","1596"," ","4278"
"measureResultList.126"," ","197","경기도 시흥시 공단1대로80번길 15 (정왕동)"," ","2016","㈜우진고분자"," ","150119"," "," "," "
"measureResultList.127"," ","1019","경기도 연천군 전곡읍 양연로402번길 244"," ","2016","도시환경㈜","780","150144","3252"," ","20709"
"measureResultList.128"," ","127","경기도 양평군 옥천면 경강로 1496","194","2016","양평군 환경사업소","196","150148","470"," ","1277"
"measureResultList.129"," ","106","경기도 구리시 검배로 200 (수택동)","54","2016","구리시청(하수슬러지소각시설)","55","150129","1487"," ","2054"
"year","2016","2016","2016","2016","2016","2016","2016","2016","2016","2016","2016"
"brtcCode","8","8","8","8","8","8","8","8","8","8","8"
