"","DSCAMT_HF","DSCAMT_TSP","FACT_ADRES","DSCAMT_SOX","YEAR","FACT_INDICT_NM","DSCAMT_HCL","FACT_CODE","DSCAMT_CO","DSCAMT_NH3","DSCAMT_NOX"
"measureResultList.19"," ","1437","전라남도 담양군 대전면 대치7길 80","1128","2019","한솔페이퍼텍주식회사","2748","112201","1416"," ","44588"
"measureResultList.20"," ","47","전라남도 무안군 삼향읍 삼향중앙로 140-51","473","2019","(유)남해환경","8","112003","3965"," ","5836"
"measureResultList.21"," ","611","전라남도 나주시 나주로 54 (송월동)"," ","2019","㈜엘지화학 나주공장"," ","112101","2090"," ","8381"
"measureResultList.22"," ","405","전라남도 장흥군 장평면 고정길 12"," ","2019","㈜이메디원","546","112202","1952"," ","8844"
"measureResultList.23"," ","0","전라남도 해남군 해남읍 호교길 73-265"," ","2019","해남군생활폐기물처리시설","0","112203","0"," ","0"
"measureResultList.24"," "," ","전라남도 광양시 제철로 2148-567 (금호동)"," ","2019","에스케이이엔에스 주식회사"," ","110035"," "," ","1035003"
"measureResultList.25"," ","5","전라남도 영암군 삼호읍 대아로 37","23","2019","영암군대불하수종말처리장소각시설","2","112004","389"," ","939"
"measureResultList.26"," "," ","전라남도 순천시 해룡면 인덕로 300"," ","2019","현대제철㈜","241","110102"," "," "," "
"measureResultList.27"," ","1910","전라남도 광양시 명당2길 20 (태인동)","559","2019","피제이메탈"," ","110040"," "," "," "
"measureResultList.28"," ","26734","전라남도 장성군 장성읍 영천로 35"," ","2019","주식회사 고려시멘트"," ","112102"," "," ","1222787"
"measureResultList.29"," "," ","전라남도 여수시 진달래길 310-88 (월내동)"," ","2019","오리온엔지니어드카본즈㈜"," ","110003"," "," ","535154"
"measureResultList.30"," ","8001","전라남도 여수시 여수산단4로 58 (중흥동)"," ","2019","㈜LG화학 용성공장"," ","110025","992"," ","171614"
"measureResultList.31"," ","143374","전라남도 여수시 여수산단로 918 (적량동)","1837795","2019","지에스칼텍스㈜"," ","110002","307653"," ","2342046"
"measureResultList.32"," ","6591","전라남도 여수시 여수산단2로 284 (화치동)","180621","2019","한국바스프㈜ 여수공장","0","110021","192"," ","114952"
"measureResultList.33"," ","153","전라남도 여수시 여수산단로 951 (적량동)"," ","2019","㈜LG화학 SM공장"," ","110016"," "," ","6132"
"measureResultList.34"," "," ","전라남도 여수시 상암로 963 (월내동)"," ","2019","휴켐스㈜ 여수공장"," ","110032"," "," ","137815"
"measureResultList.35"," ","781","전라남도 무안군 청계면 영산로 1525-26","265","2019","㈜동양환경","3776","112005","8143"," ","17644"
"measureResultList.36"," ","152","전라남도 무안군 무안읍 몽탄로 125-33","241","2019","무안환경관리센터","652","112007","2691"," ","9120"
"measureResultList.37"," ","160","전라남도 고흥군 도양읍 도양해안로 446-74","342","2019","고흥군폐기물처리장","191","112207","164"," ","5061"
"measureResultList.38"," ","7694","전라남도 광양시 제철로 2148-139 (금호동)"," ","2019","㈜SNNC"," ","110042"," "," "," "
"measureResultList.39"," ","35559","전라남도 여수시 여수산단2로 223-84 (화치동)","241592","2019","금호석유화학㈜ 여수제2에너지"," ","110044"," "," ","418560"
"measureResultList.40"," ","166","전라남도 담양군 담양읍 태봉로 228-73","380","2019","담양군생활폐기물소각장","121","112208","1279"," ","4704"
"measureResultList.41"," ","15031","전라남도 광양시 백운1로 48 (태인동)"," ","2019","㈜포스코케미칼 광양사무소"," ","110045"," "," ","379195"
"measureResultList.42"," ","187","전라남도 진도군 군내면 한의길 115","34","2019","진도군 환경관리센터","116","112205","847"," ","2271"
"measureResultList.43"," ","52254","전라남도 여수시 산단중앙로 145 (화치동)","260179","2019","한화에너지㈜ 여수공장"," ","110046"," "," ","887275"
"measureResultList.44"," ","96","전라남도 영암군 군서면 녹색환경길 374","469","2019","영암군 소각시설","453","112009","5610"," ","5622"
"measureResultList.45"," ","28884","전라남도 여수시 여수산단로 727","49942","2019","한국남동발전㈜ 여수발전본부"," ","110005"," "," ","889930"
"measureResultList.46"," "," ","전라남도 여수시 여수산단3로 117 (월하동)"," ","2019","한화솔루션㈜ 여수1공장","182","110011"," "," "," "
"measureResultList.47"," ","2708","전라남도 영암군 삼호읍 대아로 73","744","2019","한국알루미나㈜"," ","112100"," "," ","30779"
"measureResultList.48"," ","3212","전라남도 영암군 삼호읍 산단서부로 85","73977","2019","케이씨주식회사"," ","112002"," "," ","57223"
"measureResultList.49"," "," ","전라남도 광양시 제철로 1800 (금호동)"," ","2019","포스코에너지㈜"," ","110047"," "," ","747722"
"measureResultList.50"," ","1018","전라남도 여수시 진달래길 310-157 (월내동)","170","2019","여수시 생활폐기물 소각시설","374","110048","1265"," ","8917"
"measureResultList.51"," ","229","전라남도 완도군 완도읍 청해진서로 189-735","256","2019","완도군 자원관리센터","453","112209","1023"," ","5468"
"measureResultList.52"," ","1194","전라남도 순천시 해룡면 율촌산단5로 46"," ","2019","현대아이에프씨 주식회사"," ","110103"," "," "," "
"measureResultList.53"," ","940","전라남도 여수시 산단중앙로 30-36 (화치동)","3250","2019","케이씨환경서비스㈜ 여수사업부-화치","98","110053","1716"," ","31087"
"measureResultList.54"," ","1747","전라남도 영암군 삼호읍 대불산단2로 128","28","2019","㈜대한세라믹스"," ","112010"," "," ","39629"
"measureResultList.55"," ","13726","전라남도 여수시 여수산단로 727 (중흥동)","91547","2019","데이원에너지(주)"," ","110050"," "," ","301904"
"measureResultList.56"," "," ","전라남도 광양시 광양읍 인덕로 360-202"," ","2019","씨지앤율촌전력㈜"," ","110105"," "," ","591246"
"measureResultList.57"," ","562","전라남도 순천시 해룡면 율촌산단2로 23"," ","2019","㈜지에스디케이"," ","110104"," "," "," "
"measureResultList.58"," ","6","전라남도 나주시 산포면 신도산단길 65"," ","2019","한국지역난방공사 광주전남지사","28","112104","646"," ","492"
"measureResultList.59"," ","46","전라남도 해남군 해남읍 호교길 73-265"," ","2019","해남군 생활자원처리시설","336","112210","83"," ","2853"
"year","2019","2019","2019","2019","2019","2019","2019","2019","2019","2019","2019"
"brtcCode","13","13","13","13","13","13","13","13","13","13","13"
