"","DSCAMT_HF","DSCAMT_TSP","FACT_ADRES","DSCAMT_SOX","YEAR","FACT_INDICT_NM","DSCAMT_HCL","FACT_CODE","DSCAMT_CO","DSCAMT_NH3","DSCAMT_NOX"
"measureResultList.142"," ","189","경기도 시흥시 공단1대로80번길 15 (정왕동)"," ","2019","㈜우진고분자"," ","150119"," "," "," "
"measureResultList.143"," ","1841","경기도 연천군 전곡읍 양연로402번길 244"," ","2019","도시환경㈜","642","150144","5372"," ","25842"
"measureResultList.144"," ","95","경기도 양평군 옥천면 경강로 1496","319","2019","양평군 환경사업소","110","150148","535"," ","1217"
"measureResultList.145"," ","20","경기도 구리시 검배로 200 (수택동)","9","2019","구리시청(하수슬러지소각시설)","81","150129","570"," ","1210"
"measureResultList.146"," ","0","경기도 화성시 우정읍 궁평항로 113-56"," ","2019","㈜백철금속"," ","150197"," "," "," "
"measureResultList.147"," "," ","경기도 화성시 동탄기흥로 166"," ","2019","한국지역난방공사 동탄지사"," ","150771"," "," ","265567"
"measureResultList.148"," ","95","경기도 화성시 양감면 사격장길 88-45","178","2019","㈜알엠 화성공장","21","150769","896"," ","4505"
"measureResultList.149"," ","1670","경기도 평택시 포승읍 평택항로156번길 94"," ","2019","포승그린파워㈜","33786","150776","11203"," ","46811"
"measureResultList.150"," ","231","경기도 양주시 남면 운하로 66-14","638","2019","㈜애니테크 상수지점","16","150764","3508"," ","17191"
"measureResultList.151"," "," ","경기도 평택시 고덕면 삼성로 114"," ","2019","삼성전자㈜평택사업장","782","150768"," "," ","15455"
"measureResultList.152"," ","251","경기도 평택시 고덕면 고덕로 215-51","126","2019","평택시청(평택에코센터)","446","150822","1455"," ","3079"
"measureResultList.153"," ","0","경기도 연천군 청산면 초대로 246"," ","2019","씨에스에너지㈜(구 굿히트)","0","150765","0"," ","0"
"measureResultList.154"," ","174","경기도 안산시 단원구 번영2로 131","906","2019","㈜한샘4공장","244","150779","3126"," ","10404"
"measureResultList.155"," "," ","경기도 평택시 포승읍 남양만로 175-2"," ","2019","신평택발전㈜"," ","150809"," "," ","80054"
"year","2019","2019","2019","2019","2019","2019","2019","2019","2019","2019","2019"
"brtcCode","8","8","8","8","8","8","8","8","8","8","8"
