"","DSCAMT_HF","DSCAMT_TSP","FACT_ADRES","DSCAMT_SOX","YEAR","FACT_INDICT_NM","DSCAMT_HCL","FACT_CODE","DSCAMT_CO","DSCAMT_NH3","DSCAMT_NOX"
"measureResultList.28"," "," ","경기도 파주시 월롱면 엘지로 245"," ","2017","엘지디스플레이㈜"," ","150196"," "," ","10812"
"measureResultList.29"," ","145","경기도 과천시 구리안로 177 (갈현동)"," ","2017","과천시자원정화센터","716","150076","1680"," ","10882"
"measureResultList.30"," ","433","경기도 군포시 초막골길 101-58 (산본동)"," ","2017","군포환경관리소","322","150078","696"," ","20908"
"measureResultList.31"," ","622","경기도 안산시 단원구 지원로 53 (성곡동)","52787","2017","동화지앤피㈜"," ","150121"," "," ","42470"
"measureResultList.32"," ","1856","경기도 안산시 단원구 신원로 292 (목내동)"," ","2017","㈜종근당바이오"," ","150126","587"," "," "
"measureResultList.33"," "," ","경기도 김포시 대곶면 대명항로205번길 49-38"," ","2017","㈜이건그린텍"," ","150484"," "," ","4018"
"measureResultList.34"," ","113","경기도 양주시 남면 화합로610번길 30-180"," ","2017","㈜에스엠인터내셔널","2","150621","5083"," ","3556"
"measureResultList.35"," "," ","경기도 용인시 기흥구 삼성로 1 (농서동)"," ","2017","삼성전자㈜기흥사업장","132","150183"," "," ","12843"
"measureResultList.36"," ","2663","경기도 수원시 영통구 영통로 383 (영통동)"," ","2017","수원시자원회수시설","6274","150058","23791"," ","78956"
"measureResultList.37"," "," ","경기도 안양시 만안구 석천로 1"," ","2017","안양새물공원"," ","150761"," "," ","467"
"measureResultList.38"," "," ","경기도 양주시 화합로1710번길 125"," ","2017","㈜대륜발전"," ","150613"," "," ","212008"
"measureResultList.39"," ","601","경기도 화성시 봉담읍 하가등안길 100","298","2017","화성 그린환경센터","646","150315","6531"," ","15619"
"measureResultList.40"," "," ","경기도 성남시 분당구 판교로228번길 88"," ","2017","한국지역난방공사 판교지사"," ","150316"," "," ","131718"
"measureResultList.41"," "," ","경기도 남양주시 별내3로 391"," ","2017","별내에너지㈜"," ","150604"," "," ","65407"
"measureResultList.42"," ","1149","경기도 양주시 남면 현석로785번길 207","5789","2017","㈜영신물산","1343","150190","8399"," ","42633"
"measureResultList.43"," "," ","경기도 광명시 자경로 17"," ","2017","㈜삼천리"," ","150311"," "," ","17393"
"measureResultList.44"," ","152","경기도 안성시 보개면 보개산로 147-163"," ","2017","안성시자원회수시설","42","150135","509"," ","6616"
"measureResultList.45"," ","2150","경기도 시흥시 서해안로 231 (정왕동)","432","2017","아세아제지㈜시화공장","2037","150011","4415"," ","64197"
"measureResultList.46"," "," ","경기도 성남시 분당구 분당로 336 (분당동)"," ","2017","한국남동발전㈜분당발전본부"," ","150064"," "," ","1314451"
"measureResultList.47"," ","359","경기도 오산시 황새로149번길 11 (누읍동)","7758","2017","한국수출포장공업㈜","1569","150115","13932"," ","84145"
"measureResultList.48"," "," ","경기도 수원시 장안구 장안로309번길 84"," ","2017","SKC㈜"," ","150202"," "," ","19453"
"measureResultList.49"," ","2293","경기도 평택시 고덕면 고덕로 144-32","570","2017","신풍제지㈜","112","150109","632"," ","84582"
"measureResultList.50"," ","11201","경기도 평택시 포승읍 남양만로 175-2","406076","2017","한국서부발전㈜평택발전본부"," ","150110"," "," ","752197"
"measureResultList.51"," ","3573","경기도 안산시 단원구 해안로 308 (원시동)","1289","2017","비노텍㈜","6141","150123","6035"," ","67971"
"measureResultList.52"," ","3331","경기도 용인시 수지구 만현로 11 (풍덕천동)","100653","2017","한국지역난방공사 용인지사"," ","150127"," "," ","96510"
"measureResultList.53"," ","1892","경기도 평택시 포승읍 포승공단순환로 602","2527","2017","㈜뉴그린","1235","150136","9095"," ","34963"
"measureResultList.54"," ","1137","경기도 오산시 황새로 169 (누읍동)","781","2017","㈜대림제지","55","150143","4250"," ","26836"
"measureResultList.55"," ","1629","경기도 화성시 정남면 가장로 334-10","814","2017","신대한정유산업㈜","1206","150147","11029"," ","42273"
"measureResultList.56"," ","498","경기도 양주시 남면 운하로 66-14","984","2017","㈜애니테크","217","150157","4267"," ","11390"
"measureResultList.57"," "," ","경기도 평택시 오성면 청오로 367-61"," ","2017","한국바이린㈜"," ","150214"," "," ","2140"
"measureResultList.58"," "," ","경기도 화성시 우정읍 기아자동차로 95"," ","2017","기아자동차㈜화성공장"," ","150215"," "," ","16345"
"measureResultList.59"," ","0","경기도 양주시 고덕로139번길 317","0","2017","삼보환경개발㈜","0","150145","0"," ","0"
"measureResultList.60"," "," ","경기도 이천시 부발읍 경충대로 2091"," ","2017","에스케이하이닉스㈜","76","150271"," "," "," "
"measureResultList.61"," "," ","경기도 평택시 동삭로 455-12"," ","2017","쌍용자동차㈜"," ","150276"," "," ","11748"
"measureResultList.62"," ","1064","경기도 평택시 포승읍 평택항만길 425","77","2017","㈜광원목재","283","150278","3614"," ","41955"
"measureResultList.63"," ","3563","경기도 시흥시 소망공원로 5 (정왕동)","6216","2017","케이지이티에스㈜","3243","150012","2716"," ","96941"
"measureResultList.64"," ","120","경기도 파주시 가람로150번길 41-34 (와동동)","407","2017","운정환경관리센터","273","150589","11863"," ","17928"
"measureResultList.65"," ","241","경기도 성남시 분당구 판교로228번길 55 (삼평동)"," ","2017","성남시청(판교환경에너지시설)","15","150181","11405"," ","14757"
"measureResultList.66"," ","31","경기도 안산시 단원구 해봉로 13 (성곡동)","25","2017","안산시상하수도사업소","428","150122","1256"," ","8100"
"measureResultList.67"," ","175","경기도 화성시 향남읍 발안공단로 139","253","2017","신대원에너지㈜","38","150179","621"," ","8472"
"measureResultList.68"," ","394","경기도 구리시 왕숙천로 49"," ","2017","구리자원회수시설","2126","150055","3876"," ","22226"
"measureResultList.69"," ","268","경기도 안산시 단원구 번영2로 144 (성곡동)","230","2017","㈜한샘","85","150632","8889"," ","10015"
"measureResultList.70"," "," ","경기도 오산시 황새로149번길 55 (누읍동)"," ","2017","(구)디에스파워㈜"," ","150113"," "," ","5"
"measureResultList.71"," ","523","경기도 파주시 월롱면 엘씨디로 283","1138","2017","파주LCD환경안전협의회","998","150186","441"," ","12925"
"measureResultList.72"," ","783","경기도 양주시 은현면 은남로 160"," ","2017","양주권자원회수시설","2721","150176","941"," ","23474"
"measureResultList.73"," "," ","경기도 수원시 영통구 창룡대로 475"," ","2017","한국지역난방공사 광교지사"," ","150600"," "," ","103938"
"measureResultList.74"," ","612","경기도 파주시 탄현면 방촌로 1213-52"," ","2017","파주시환경관리센터","2385","150106","1207"," ","19151"
"measureResultList.75"," ","771","경기도 용인시 처인구 포곡읍 금어로 355"," ","2017","용인시환경센터","1479","150138","2769"," ","34034"
"measureResultList.76"," "," ","경기도 평택시 포승읍 평택항로268번길 39"," ","2017","대한제강㈜"," ","150593"," "," ","21646"
"measureResultList.77"," "," ","경기도 동두천시 쇠목길 110"," ","2017","동두천드림파워㈜"," ","150608"," "," ","486789"
"measureResultList.78"," "," ","경기도 화성시 삼성전자로 1 (반월동)"," ","2017","삼성전자㈜화성사업장","1022","150182"," "," ","33186"
"measureResultList.79"," "," ","경기도 군포시 엘에스로45번길 84"," ","2017","㈜대왕제지 군포공장"," ","150653"," "," ","1185"
"measureResultList.80"," "," ","경기도 군포시 농심로 35"," ","2017","㈜농심 안양공장"," ","150652"," "," ","7774"
"measureResultList.81"," "," ","경기도 평택시 안중읍 덕우로 423"," ","2017","오뚜기라면㈜"," ","150655"," "," ","6115"
"measureResultList.82"," "," ","경기도 이천시 부발읍 경충대로 2091"," ","2017","SK에너지㈜하이닉스 이천지점"," ","150657"," "," ","19764"
"measureResultList.83"," ","240","경기도 광주시 곤지암읍 열미길 22","131","2017","경기환경에너지 주식회사","182","150141","8649"," ","11420"
"measureResultList.84"," ","550","경기도 포천시 신북면 신평로16번길 207"," ","2017","포천시자원회수시설","442","150180","3637"," ","9223"
"measureResultList.85"," "," ","경기도 포천시 신북면 장자경제로 78"," ","2017","㈜지에스포천그린에너지 "," ","150729"," "," ","1864"
"measureResultList.86"," "," ","경기도 용인시 기흥구 삼성로 1"," ","2017","삼성디스플레이㈜","3","150742"," "," "," "
"measureResultList.87"," "," ","경기도 파주시 파주읍 휴암로 336-234"," ","2017","파주에너지서비스㈜"," ","150757"," "," ","545264"
"measureResultList.88"," "," ","경기도 하남시 위례대로2길 20"," ","2017","나래에너지서비스㈜"," ","150758"," "," ","82983"
"measureResultList.89"," ","354","경기도 용인시 기흥구 삼성2로 140 (농서동)","140","2017","용인시환경자원화시설","38","150178","456"," ","2068"
"measureResultList.90"," ","448","경기도 시흥시 옥구천서로9번길 45 (정왕동)","6206","2017","시흥도시공사","1440","150013","3131"," ","19853"
"measureResultList.91"," ","2904","경기도 안산시 단원구 해안로 104","473","2017","태림페이퍼㈜","453","150007","11180"," ","51105"
"measureResultList.92"," ","1178","경기도 안양시 동안구 시민대로 328 (평촌동)"," ","2017","안양시자원회수시설","2210","150065","8906"," ","25052"
"measureResultList.93"," ","857","경기도 안산시 단원구 첨단로 726 (초지동)"," ","2017","안산시자원회수시설","2784","150075","5784"," ","25112"
"measureResultList.94"," ","1514","경기도 안산시 단원구 첨단로207번길 5 (성곡동)","1411","2017","한국환경개발㈜시화공장","487","150015","9263"," ","37194"
"measureResultList.95"," ","1498","경기도 시흥시 옥구천동로 46 (정왕동)","3823","2017","KGETS㈜에너지공장"," ","150017"," "," ","13916"
"measureResultList.96"," "," ","경기도 파주시 월롱면 휴암로 477"," ","2017","㈜LG화학"," ","150586"," "," ","4774"
"measureResultList.97"," ","1000","경기도 오산시 황새로149번길 55 (누읍동)","114","2017","디에스이앤이㈜","1744","150200","5518"," ","29980"
"measureResultList.98"," ","132","경기도 평택시 청북면 현곡산단로 84"," ","2017","아반스트레이트코리아㈜"," ","150187"," "," ","17216"
"measureResultList.99"," ","157","경기도 이천시 호법면 이섭대천로 58","10","2017","샘표식품㈜","39","150199","6014"," ","5161"
"measureResultList.100"," ","113","경기도 평택시 팽성읍 추팔산단로 121","139","2017","㈜동우에너지소재","633","150694","5557"," ","11203"
"measureResultList.101"," "," ","경기도 수원시 영통구 삼성로 130"," ","2017","삼성전자㈜종합기술원"," ","150675"," "," ","10597"
"measureResultList.102"," "," ","경기도 포천시 영중면 양문공단로2길 11"," ","2017","㈜경향섬유"," ","150707"," "," ","1895"
"measureResultList.103"," ","1172","경기도 포천시 영중면 양문공단로3길 20","18814","2017","㈜천일에너지","740","150610","3330"," ","73538"
"measureResultList.104"," "," ","경기도 하남시 조정대로 77"," ","2017","나래에너지서비스㈜하남사업소"," ","150629"," "," ","98004"
"measureResultList.105"," "," ","경기도 평택시 진위면 진위서로 63"," ","2017","매일유업㈜평택공장"," ","150680"," "," ","4224"
"measureResultList.106"," ","496","경기도 양주시 남면 검준2길 21","449","2017","에스앤이에너지㈜","839","150627","4456"," ","27767"
"measureResultList.107"," ","1300","경기도 안산시 단원구 신원로 50 (신길동)","1929","2017","대양제지공업㈜","1999","150004","9063"," ","48009"
"measureResultList.108"," ","1578","경기도 안산시 단원구 지원로 7 (성곡동)","2048","2017","대일개발㈜","1596","150005","38406"," ","89530"
"measureResultList.109"," ","1189","경기도 안산시 단원구 첨단로 215 (성곡동)","4175","2017","성림유화㈜","3328","150006","5554"," ","49869"
"measureResultList.110"," ","905","경기도 안산시 단원구 신원로91번길 16 (성곡동)","2324","2017","부경산업㈜","1617","150008","13176"," ","40899"
"measureResultList.111"," ","690","경기도 안산시 단원구 별망로 129","4621","2017","신대양제지㈜","6985","150009","9804"," ","106124"
"measureResultList.112"," ","88","경기도 안산시 단원구 목내로 29 (목내동)","20","2017","신대양제지반월㈜","1822","150010","6205"," ","53847"
"measureResultList.113"," ","2372","경기도 시흥시 군자천로 99","106","2017","㈜고려제지","1188","150016","25816"," ","68745"
"measureResultList.114"," "," ","경기도 평택시 포승읍 포승공단로117번길 35"," ","2017","동우화인켐㈜평택공장"," ","150195"," "," ","7274"
"measureResultList.115"," ","282","경기도 평택시 고덕면 고덕로 85","881","2017","삼정펄프㈜","183","150192","5037"," ","41233"
"measureResultList.116"," ","724","경기도 부천시 벌말로 122 (대장동)"," ","2017","부천시자원순환센터","1503","150069","4668"," ","29981"
"measureResultList.117"," "," ","경기도 화성시 큰재봉길 16 (석우동)"," ","2017","한국지역난방공사 화성지사"," ","150189"," "," ","237083"
"measureResultList.118"," "," ","경기도 광명시 기아로 113"," ","2017","기아자동차㈜"," ","150227"," "," ","11852"
"measureResultList.119"," ","1867","경기도 여주시 능서면 능서로 577","0","2017","이화산업㈜ 여주공장"," ","150177"," "," ","20565"
"measureResultList.120"," "," ","경기도 오산시 황새로149번길 55"," ","2017","디에스파워㈜"," ","150630"," "," ","199519"
"measureResultList.121"," ","364","경기도 수원시 영통구 삼성로 129 (매탄동)","326","2017","삼성전자㈜수원사업장","154","150057","3310"," ","32319"
"measureResultList.122"," ","719","경기도 수원시 영통구 매영로 293 (영통동)","142009","2017","한국지역난방공사 수원지사"," ","150059"," "," ","80493"
"measureResultList.123"," ","2613","경기도 성남시 중원구 둔촌대로 567 (상대원동)","609","2017","성남시청(성남시환경에너지시설)","1269","150061","10919"," ","60083"
"measureResultList.124"," "," ","경기도 안양시 동안구 부림로 100 (평촌동)"," ","2017","GS파워㈜안양열병합발전처"," ","150063"," "," ","662144"
"measureResultList.125"," ","11","경기도 안양시 동안구 시민대로 74 (호계동)","714","2017","효성㈜"," ","150066"," "," ","633"
"measureResultList.126"," "," ","경기도 부천시 삼작로 21 (삼정동)"," ","2017","GS파워㈜부천열병합발전처"," ","150067"," "," ","501047"
"measureResultList.127"," ","507","경기도 광명시 가학로85번길 142 (가학동)"," ","2017","광명시자원회수시설","2708","150070","7118"," ","63861"
"measureResultList.128"," ","794","경기도 고양시 일산동구 경의로 115 (백석동)"," ","2017","고양시환경에너지시설","1549","150072","11516"," ","29222"
"measureResultList.129"," "," ","경기도 고양시 일산동구 경의로 201 (백석동)"," ","2017","한국동서발전㈜일산화력본부"," ","150073"," "," ","543595"
"measureResultList.130"," "," ","경기도 안산시 단원구 첨단로 670 (초지동)"," ","2017","안산도시개발㈜"," ","150074"," "," ","2987"
"measureResultList.131"," ","465","경기도 안양시 만안구 박달로 313 (박달동)","72027","2017","㈜수석"," ","150103"," "," ","48710"
"measureResultList.132"," ","1023","경기도 평택시 진위면 진위서로 23","100720","2017","홍원제지㈜"," ","150107"," "," ","37702"
"measureResultList.133"," ","705","경기도 평택시 진위면 서탄로 9","1192","2017","영풍제지㈜","651","150108","4175"," ","65353"
"measureResultList.134"," ","126","경기도 여주시 가남읍 헌바디길 23-13","560","2017","㈜에이스침대 여주공장","74","150193","2430"," ","1703"
"measureResultList.135"," ","54","경기도 포천시 신북면 중앙로461번길 17","1053","2017","포천시슬러지소각시설","62","150159","26"," ","1663"
"measureResultList.136"," ","392","경기도 부천시 벌말로 220 (대장동)","128","2017","부천시 하수슬러지 처리시설","343","150188","2036"," ","2829"
"measureResultList.137"," ","78","경기도 평택시 산단로 205 (칠괴동)"," ","2017","평택시청(칠괴폐기물처리시설)","83","150142","1755"," ","1867"
"measureResultList.138"," ","100","경기도 포천시 창수면 방골길 235"," ","2017","㈜엔비텍코리아","74","150175","733"," ","7601"
"measureResultList.139"," ","1194","경기도 연천군 청산면 초대로 219-11","0","2017","㈜보광에너지(구 포스코아이씨티)","1289","150340","7164"," ","20522"
"measureResultList.140"," ","195","경기도 연천군 청산면 초대로106번길 125","124","2017","연천군청","318","150597","159"," ","9579"
"measureResultList.141"," ","0","경기도 연천군 청산면 초대로 221","0","2017","지에스플라텍㈜","0","150601","0"," ","0"
"measureResultList.142"," ","487","경기도 하남시 미사대로 710 (신장동)"," ","2017","하남시청","252","150615","1548"," ","5543"
"measureResultList.143"," ","147","경기도 시흥시 공단1대로80번길 15 (정왕동)"," ","2017","㈜우진고분자"," ","150119"," "," "," "
"measureResultList.144"," ","1295","경기도 연천군 전곡읍 양연로402번길 244"," ","2017","도시환경㈜","355","150144","3063"," ","33735"
"measureResultList.145"," ","136","경기도 양평군 옥천면 경강로 1496","257","2017","양평군 환경사업소","220","150148","533"," ","1391"
"measureResultList.146"," ","63","경기도 구리시 검배로 200 (수택동)","6","2017","구리시청(하수슬러지소각시설)","221","150129","1184"," ","1826"
"measureResultList.147"," ","0","경기도 화성시 우정읍 궁평항로 113-56"," ","2017","㈜백철금속"," ","150197"," "," "," "
"measureResultList.148"," "," ","경기도 화성시 동탄기흥로 166"," ","2017","한국지역난방공사 동탄지사"," ","150771"," "," ","52495"
"measureResultList.149"," ","29","경기도 화성시 양감면 사격장길 88-45","7","2017","㈜알엠 화성공장","5","150769","393"," ","1463"
"measureResultList.150"," ","120","경기도 양주시 남면 운하로 66-14","380","2017","㈜애니테크 상수지점","20","150764","875"," ","9594"
"measureResultList.151"," "," ","경기도 평택시 고덕면 삼성로 114"," ","2017","삼성전자㈜평택사업장","328","150768"," "," ","5929"
"measureResultList.152"," ","8","경기도 연천군 청산면 초대로 246","0","2017","씨에스에너지㈜(구 굿히트)","34","150765","208"," ","170"
"year","2017","2017","2017","2017","2017","2017","2017","2017","2017","2017","2017"
"brtcCode","8","8","8","8","8","8","8","8","8","8","8"
