"","종목코드","종목명","시장구분","업종명","종가","대비","등락률","시가총액"
"1234","171120","라이온켐텍","KOSDAQ","화학",7450,-130,-1.72,140757141200
"1235","069540","라이트론","KOSDAQ","통신장비",5420,0,0,125605134180
"1236","214260","라파스","KOSDAQ","화학",24900,-1700,-6.39,209606108400
"1237","171010","램테크놀러지","KOSDAQ","반도체",6940,-230,-3.21,80552357920
"1238","084650","랩지노믹스","KOSDAQ","기타서비스",16050,100,0.63,183774056850
"1239","217500","러셀","KOSDAQ","기계·장비",4580,-200,-4.18,145698960000
"1240","033600","럭슬","KOSDAQ","운송장비·부품",179,0,0,9456230437
"1241","141080","레고켐바이오","KOSDAQ","기타서비스",60800,100,0.16,1439975404800
"1242","060300","레드로버","KOSDAQ","오락·문화",1830,0,0,48765969930
"1243","038390","레드캡투어","KOSDAQ","기타서비스",19200,-750,-3.76,164918016000
"1244","294140","레몬","KOSDAQ","화학",8940,-390,-4.18,3.0843e+11
"1245","228670","레이","KOSDAQ","의료·정밀기기",55600,1500,2.77,369921645200
"1246","228850","레이언스","KOSDAQ","의료·정밀기기",11200,-550,-4.68,185819356800
"1247","281740","레이크머티리얼즈","KOSDAQ","화학",2970,-90,-2.94,195219727560
"1248","215100","로보로보","KOSDAQ","디지털컨텐츠",4650,-290,-5.87,82762811100
"1249","090360","로보스타","KOSDAQ","기계·장비",27000,-2100,-7.22,2.6325e+11
"1250","108490","로보티즈","KOSDAQ","소프트웨어",16500,-800,-4.62,185641500000
"1251","900260","로스웰","KOSDAQ","금융",309,-13,-4.04,43810406250
"1252","067730","로지시스","KOSDAQ","컴퓨터서비스",5070,-200,-3.8,47358474540
"1253","071280","로체시스템즈","KOSDAQ","반도체",6330,-270,-4.09,96827496990
"1254","038060","루멘스","KOSDAQ","반도체",2620,-155,-5.59,126030040780
"1255","085370","루트로닉","KOSDAQ","의료·정밀기기",9940,-760,-7.1,255999392040
"1256","08537M","루트로닉3우C","KOSDAQ","의료·정밀기기",15150,-450,-2.88,9616265550
"1257","060240","룽투코리아","KOSDAQ","디지털컨텐츠",4940,-150,-2.95,125620662960
"1258","058470","리노공업","KOSDAQ","반도체",153400,-1700,-1.1,2338179558000
"1259","039980","리노스","KOSDAQ","유통",1140,-30,-2.56,47356290840
"1260","019570","리더스 기술투자","KOSDAQ","금융",549,-9,-1.61,52642869948
"1261","016100","리더스코스메틱","KOSDAQ","화학",3565,-145,-3.91,64838130910
"1262","012700","리드코프","KOSDAQ","유통",6040,-250,-3.97,159734655400
"1263","302550","리메드","KOSDAQ","의료·정밀기기",27050,-1150,-4.08,164705177800
"1264","029480","릭스솔루션","KOSDAQ","통신장비",515,-8,-1.53,41027874640
"1265","277070","린드먼아시아","KOSDAQ","금융",4830,-290,-5.66,6.5205e+10
"1266","042500","링네트","KOSDAQ","컴퓨터서비스",5900,-230,-3.75,89779580200
"1267","219420","링크제니시스","KOSDAQ","소프트웨어",7860,-590,-6.98,7.86e+10
"1268","195500","마니커에프앤지","KOSDAQ","음식료·담배",8150,-280,-3.32,87759200000
"1269","222810","마이더스AI","KOSDAQ","소프트웨어",650,-19,-2.84,78033976150
"1270","305090","마이크로디지탈","KOSDAQ","의료·정밀기기",13000,-1150,-8.13,94400800000
"1271","098120","마이크로컨텍솔","KOSDAQ","반도체",5840,-410,-6.56,48546553440
"1272","147760","마이크로프랜드","KOSDAQ","의료·정밀기기",6300,-210,-3.23,68165155800
"1273","038290","마크로젠","KOSDAQ","기타서비스",23350,-900,-3.71,248249120900
"1274","267980","매일유업","KOSDAQ","음식료·담배",70800,-1100,-1.53,555329570400
"1275","005990","매일홀딩스","KOSDAQ","음식료·담배",8770,-200,-2.23,120309526080
"1276","127160","매직마이크로","KOSDAQ","반도체",282,0,0,21937645458
"1277","093520","매커스","KOSDAQ","유통",5190,-230,-4.24,83886447480
"1278","141070","맥스로텍","KOSDAQ","기계·장비",1365,-175,-11.36,48997152750
"1279","100590","머큐리","KOSDAQ","일반전기전자",9730,-470,-4.61,143649828000
"1280","067280","멀티캠퍼스","KOSDAQ","디지털컨텐츠",31450,-550,-1.72,186397199550
"1281","072870","메가스터디","KOSDAQ","출판·매체복제",10750,-400,-3.59,128150309250
"1282","215200","메가스터디교육","KOSDAQ","기타서비스",41550,350,0.85,492175539000
"1283","133750","메가엠디","KOSDAQ","기타서비스",3425,-185,-5.12,80169238725
"1284","235980","메드팩토","KOSDAQ","기타서비스",77300,-200,-0.26,1574820686600
"1285","041920","메디아나","KOSDAQ","의료·정밀기기",13750,-950,-6.46,118944320000
"1286","014100","메디앙스","KOSDAQ","화학",4195,0,0,4.9501e+10
"1287","054180","메디콕스","KOSDAQ","운송장비·부품",1480,-85,-5.43,64765208480
"1288","086900","메디톡스","KOSDAQ","제약",121900,-3300,-2.64,728651033100
"1289","078160","메디포스트","KOSDAQ","제약",41600,1650,4.13,649702227200
"1290","065650","메디프론","KOSDAQ","유통",3485,-135,-3.73,129641546950
"1291","021880","메이슨캐피탈","KOSDAQ","금융",438,-23,-4.99,43442770704
"1292","140410","메지온","KOSDAQ","기타서비스",134200,-1400,-1.03,1193401145200
"1293","241770","메카로","KOSDAQ","반도체",16400,-1350,-7.61,165676736000
"1294","059210","메타바이오메드","KOSDAQ","제약",2635,-125,-4.53,62877294885
"1295","327260","메탈라이프","KOSDAQ","기타제조",28800,-100,-0.35,103581734400
"1296","058110","멕아이씨에스","KOSDAQ","의료·정밀기기",31900,-1000,-3.04,222957553500
"1297","096640","멜파스","KOSDAQ","IT부품",1590,-60,-3.64,53826634110
"1298","257370","명성티엔에스","KOSDAQ","IT부품",9210,0,0,59319850890
"1299","080420","모다이노칩","KOSDAQ","IT부품",3655,-385,-9.53,291382528410
"1300","080160","모두투어","KOSDAQ","기타서비스",22650,-1100,-4.63,4.28085e+11
"1301","100030","모바일리더","KOSDAQ","소프트웨어",18100,-900,-4.74,59435223400
"1302","087260","모바일어플라이언스","KOSDAQ","소프트웨어",5010,-310,-5.83,162636854460
"1303","101330","모베이스","KOSDAQ","IT부품",3770,-145,-3.7,90322368760
"1304","012860","모베이스전자","KOSDAQ","운송장비·부품",2515,-190,-7.02,137009101700
"1305","348030","모비릭스","KOSDAQ","디지털컨텐츠",31650,-4750,-13.05,293680350000
"1306","250060","모비스","KOSDAQ","소프트웨어",2515,-95,-3.64,80910854710
"1307","033200","모아텍","KOSDAQ","IT부품",13200,-600,-4.35,189171642000
"1308","118990","모트렉스","KOSDAQ","운송장비·부품",6950,-530,-7.09,271057221050
"1309","006920","모헨즈","KOSDAQ","비금속",4470,-175,-3.77,48812400000
"1310","001810","무림SP","KOSDAQ","종이·목재",3490,-215,-5.8,77259875000
"1311","279600","미디어젠","KOSDAQ","소프트웨어",11250,-350,-3.02,52180661250
"1312","028040","미래SCI","KOSDAQ","유통",279,0,0,12549281058
"1313","095500","미래나노텍","KOSDAQ","IT부품",3650,-190,-4.95,93652853400
"1314","218150","미래생명자원","KOSDAQ","음식료·담배",3350,-170,-4.83,62549283800
"1315","353490","미래에셋대우스팩 5호","KOSDAQ","금융",2195,15,0.69,11106700000
"1316","328380","미래에셋대우스팩3호","KOSDAQ","금융",2075,10,0.48,13450150000
"1317","333430","미래에셋대우스팩4호","KOSDAQ","금융",2050,0,0,8999500000
"1318","100790","미래에셋벤처투자","KOSDAQ","금융",5750,-220,-3.69,264504732250
"1319","049950","미래컴퍼니","KOSDAQ","기계·장비",39800,-1200,-2.93,332819778800
"1320","213090","미래테크놀로지","KOSDAQ","소프트웨어",8180,100,1.24,50068045840
"1321","207760","미스터블루","KOSDAQ","디지털컨텐츠",10400,-550,-5.02,257365004000
"1322","059090","미코","KOSDAQ","반도체",15450,-400,-2.52,483841516350
"1323","214610","미코바이오메드","KOSDAQ","의료·정밀기기",9920,-80,-0.8,180382909120
"1324","201490","미투온","KOSDAQ","디지털컨텐츠",6940,160,2.36,216928923800
"1325","950190","미투젠","KOSDAQ","출판·매체복제",24050,50,0.21,323530821250
"1326","214180","민앤지","KOSDAQ","소프트웨어",17750,-850,-4.57,219433949000
"1327","206640","바디텍메드","KOSDAQ","제약",18800,-750,-3.84,441547328000
"1328","018700","바른손","KOSDAQ","오락·문화",2795,-70,-2.44,82372806165
"1329","035620","바른손이앤에이","KOSDAQ","오락·문화",1400,-70,-4.76,102883904200
"1330","064520","바른전자","KOSDAQ","반도체",1005,0,0,74054909385
"1331","053030","바이넥스","KOSDAQ","제약",26350,-250,-0.94,836640114800
"1332","301300","바이브컴퍼니","KOSDAQ","소프트웨어",31450,-400,-1.26,169646646500
"1333","064550","바이오니아","KOSDAQ","제약",19000,-400,-2.06,477508722000
"1334","208710","바이오로그디바이스","KOSDAQ","IT부품",1575,-100,-5.97,45470812275
"1335","142760","바이오리더스","KOSDAQ","기타서비스",5420,-180,-3.21,148574210720
"1336","086820","바이오솔루션","KOSDAQ","제약",26850,-300,-1.1,217254788100
"1337","038460","바이오스마트","KOSDAQ","정보기기",6230,-370,-5.61,125146994000
"1338","086040","바이오톡스텍","KOSDAQ","기타서비스",11250,-650,-5.46,164532633750
"1339","032980","바이온","KOSDAQ","유통",1300,-40,-2.99,81621216300
"1340","043150","바텍","KOSDAQ","의료·정밀기기",24500,-1600,-6.13,363929272000
"1341","323990","박셀바이오","KOSDAQ","기타서비스",131900,4400,3.45,1984567400000
"1342","267790","배럴","KOSDAQ","섬유·의류",8890,-220,-2.41,70102095000
"1343","046310","백금T&A","KOSDAQ","통신장비",3200,-200,-5.88,52539651200
"1344","036620","버추얼텍","KOSDAQ","유통",682,-18,-2.57,47133950248
"1345","066410","버킷스튜디오","KOSDAQ","디지털컨텐츠",1710,-50,-2.84,59749352820
"1346","206400","베노홀딩스","KOSDAQ","소프트웨어",6640,-60,-0.9,149117381680
"1347","019010","베뉴지","KOSDAQ","유통",1800,-75,-4,8.676e+10
"1348","177350","베셀","KOSDAQ","반도체",5540,-410,-6.89,62005718720
"1349","299910","베스파","KOSDAQ","디지털컨텐츠",17200,-1200,-6.52,138833033600
"1350","225530","보광산업","KOSDAQ","비금속",5190,-190,-3.53,188597993130
"1351","250000","보라티알","KOSDAQ","유통",14550,-1250,-7.91,98223165150
"1352","006910","보성파워텍","KOSDAQ","금속",1980,-70,-3.41,91224656820
"1353","226340","본느","KOSDAQ","화학",2590,-185,-6.67,79511953640
"1354","014470","부방","KOSDAQ","금융",2480,-110,-4.25,148929604800
"1355","008470","부스타","KOSDAQ","금속",5520,-180,-3.16,46394496000
"1356","100120","뷰웍스","KOSDAQ","의료·정밀기기",32450,-1450,-4.28,324560519250
"1357","337930","브랜드엑스코퍼레이션","KOSDAQ","인터넷",10850,-250,-2.25,206833202800
"1358","066980","브레인콘텐츠","KOSDAQ","디지털컨텐츠",1135,40,3.65,203843952460
"1359","064480","브리지텍","KOSDAQ","컴퓨터서비스",3765,-75,-1.95,45001162500
"1360","288330","브릿지바이오테라퓨틱스","KOSDAQ","제약",13350,-350,-2.55,256068672900
"1361","251630","브이원텍","KOSDAQ","기계·장비",11350,-700,-5.81,170824083000
"1362","018290","브이티지엠피","KOSDAQ","일반전기전자",8290,-150,-1.78,283182429090
"1363","263920","블러썸엠앤씨","KOSDAQ","기타제조",4555,0,0,62509048460
"1364","033560","블루콤","KOSDAQ","IT부품",4400,-200,-4.35,79587406800
"1365","126340","비나텍","KOSDAQ","IT부품",54600,-2400,-4.21,267610980000
"1366","121800","비덴트","KOSDAQ","통신장비",8280,-410,-4.72,378179105400
"1367","148140","비디아이","KOSDAQ","기계·장비",6720,-540,-7.44,136950945600
"1368","082800","비보존 헬스케어","KOSDAQ","반도체",1990,-30,-1.49,279895675070
"1369","318410","비비씨","KOSDAQ","기타제조",19700,-800,-3.9,106452555100
"1370","200780","비씨월드제약","KOSDAQ","제약",19400,-1600,-7.62,172512249600
"1371","141000","비아트론","KOSDAQ","반도체",11050,-100,-0.9,133867545500
"1372","090460","비에이치","KOSDAQ","IT부품",22000,-400,-1.79,736399136000
"1373","083650","비에이치아이","KOSDAQ","기계·장비",2655,-150,-5.35,6.903e+10
"1374","086670","비엠티","KOSDAQ","기계·장비",12150,-400,-3.19,98980327350
"1375","335890","비올","KOSDAQ","금융",2190,-110,-4.78,119880600000
"1376","138580","비즈니스온","KOSDAQ","소프트웨어",16300,-400,-2.4,185435972000
"1377","082920","비츠로셀","KOSDAQ","IT부품",15250,50,0.33,328472068000
"1378","054220","비츠로시스","KOSDAQ","일반전기전자",5930,0,0,127850669540
"1379","042370","비츠로테크","KOSDAQ","금융",10300,-400,-3.74,240148733300
"1380","032850","비트컴퓨터","KOSDAQ","소프트웨어",9310,-110,-1.17,154762857830
"1381","238200","비피도","KOSDAQ","음식료·담배",22350,-350,-1.54,91411500000
"1382","093190","빅솔론","KOSDAQ","정보기기",4540,-175,-3.71,87344628700
"1383","065450","빅텍","KOSDAQ","의료·정밀기기",7130,180,2.59,204294464000
"1384","072950","빛샘전자","KOSDAQ","반도체",6630,-330,-4.74,3.978e+10
"1385","143240","사람인에이치알","KOSDAQ","인터넷",26000,-50,-0.19,303140838000
"1386","100090","삼강엠앤티","KOSDAQ","금속",18700,-1200,-6.03,664382314200
"1387","122350","삼기","KOSDAQ","운송장비·부품",4670,-500,-9.67,179045128760
"1388","014970","삼륭물산","KOSDAQ","종이·목재",8690,-410,-4.51,131436250000
"1389","018310","삼목에스폼","KOSDAQ","금속",10600,-450,-4.07,1.5582e+11
"1390","053700","삼보모터스","KOSDAQ","운송장비·부품",7000,-730,-9.44,119591794000
"1391","009620","삼보산업","KOSDAQ","금속",3075,290,10.41,117133656450
"1392","023600","삼보판지","KOSDAQ","종이·목재",11200,-300,-2.61,1.81104e+11
"1393","111870","삼본전자","KOSDAQ","일반전기전자",1320,-60,-4.35,127408809000
"1394","291230","삼성스팩2호","KOSDAQ","금융",2145,-5,-0.23,16194750000
"1395","009300","삼아제약","KOSDAQ","제약",14550,-500,-3.32,92683500000
"1396","225190","삼양옵틱스","KOSDAQ","의료·정밀기기",8970,-90,-0.99,90531519000
"1397","054540","삼영엠텍","KOSDAQ","금속",4900,-260,-5.04,6.37e+10
"1398","065570","삼영이엔씨","KOSDAQ","통신장비",9560,-190,-1.95,8.4128e+10
"1399","032280","삼일","KOSDAQ","운송",2020,-55,-2.65,32751451800
"1400","002290","삼일기업공사","KOSDAQ","건설",4385,0,0,5.4374e+10
"1401","037460","삼지전자","KOSDAQ","통신장비",14350,-600,-4.01,234170790700
"1402","032750","삼진","KOSDAQ","일반전기전자",13150,-850,-6.07,7.89e+10
"1403","054090","삼진엘앤디","KOSDAQ","IT부품",3750,-245,-6.13,93597120000
"1404","000250","삼천당제약","KOSDAQ","제약",60300,-400,-0.66,1372912872300
"1405","024950","삼천리자전거","KOSDAQ","유통",8280,-550,-6.23,109905217560
"1406","038500","삼표시멘트","KOSDAQ","비금속",4090,-95,-2.27,439090837570
"1407","017480","삼현철강","KOSDAQ","금속",4055,-85,-2.05,63675218950
"1408","046390","삼화네트웍스","KOSDAQ","오락·문화",3240,5,0.15,139880302920
"1409","027580","상보","KOSDAQ","화학",1235,-45,-3.52,57820490585
"1410","038540","상상인","KOSDAQ","컴퓨터서비스",6670,-130,-1.91,369039847710
"1411","307870","상상인이안1호스팩","KOSDAQ","금융",2035,0,0,9666250000
"1412","329560","상상인이안제2호스팩","KOSDAQ","금융",2020,-5,-0.25,7.777e+09
"1413","101000","상상인인더스트리","KOSDAQ","기계·장비",799,-24,-2.92,50593161797
"1414","091580","상신이디피","KOSDAQ","IT부품",14350,-1150,-7.42,191331793100
"1415","263810","상신전자","KOSDAQ","일반전기전자",4400,-395,-8.24,62676759200
"1416","089980","상아프론테크","KOSDAQ","화학",57100,-2300,-3.87,897884081500
"1417","042940","상지카일룸","KOSDAQ","건설",1260,-15,-1.18,72587966220
"1418","042600","새로닉스","KOSDAQ","IT부품",11100,-900,-7.5,137901671400
"1419","263540","샘코","KOSDAQ","운송장비·부품",2015,0,0,36098614175
"1420","294630","서남","KOSDAQ","일반전기전자",3570,-200,-5.31,72703621200
"1421","038070","서린바이오","KOSDAQ","유통",13100,-850,-6.09,104808855600
"1422","006730","서부T&D","KOSDAQ","숙박·음식",7850,-110,-1.38,456402485400
"1423","079650","서산","KOSDAQ","비금속",2500,20,0.81,5e+10
"1424","100660","서암기계공업","KOSDAQ","기계·장비",5840,-210,-3.47,7.3584e+10
"1425","019770","서연탑메탈","KOSDAQ","기계·장비",7550,-580,-7.13,87957500000
"1426","043710","서울리거","KOSDAQ","유통",993,-27,-2.65,36203249787
"1427","092190","서울바이오시스","KOSDAQ","IT부품",17800,-1000,-5.32,680381023400
"1428","046890","서울반도체","KOSDAQ","반도체",19650,-750,-3.68,1145701110000
"1429","063170","서울옥션","KOSDAQ","유통",7210,-510,-6.61,121975175000
"1430","027040","서울전자통신","KOSDAQ","유통",921,-26,-2.75,64091328087
"1431","018680","서울제약","KOSDAQ","제약",9610,-340,-3.42,81920666030
"1432","093920","서원인텍","KOSDAQ","IT부품",8420,-610,-6.76,1.56612e+11
"1433","189860","서전기전","KOSDAQ","일반전기전자",3190,-105,-3.19,30939108200
"1434","178320","서진시스템","KOSDAQ","통신장비",41400,-1450,-3.38,749367572400
"1435","122690","서진오토모티브","KOSDAQ","운송장비·부품",2675,-55,-2.01,52272833050
"1436","140070","서플러스글로벌","KOSDAQ","유통",4310,-190,-4.22,159418280000
"1437","011370","서한","KOSDAQ","건설",1455,-45,-3,146802028575
"1438","065710","서호전기","KOSDAQ","일반전기전자",19150,-500,-2.54,98622500000
"1439","035890","서희건설","KOSDAQ","건설",1505,-45,-2.9,345861727785
"1440","357550","석경에이티","KOSDAQ","화학",28100,-2350,-7.72,153285500000
"1441","003100","선광","KOSDAQ","운송",28550,100,0.35,1.8843e+11
"1442","123420","선데이토즈","KOSDAQ","디지털컨텐츠",22450,150,0.67,214842952900
"1443","171090","선익시스템","KOSDAQ","반도체",8900,-260,-2.84,80093725500
"1444","086710","선진뷰티사이언스","KOSDAQ","화학",27050,-5450,-16.77,165428332500
"1445","014620","성광벤드","KOSDAQ","금속",7200,-390,-5.14,2.0592e+11
"1446","037350","성도이엔지","KOSDAQ","기타서비스",5580,-180,-3.13,86322600000
"1447","081580","성우전자","KOSDAQ","IT부품",3020,-130,-4.13,46834591860
"1448","045300","성우테크론","KOSDAQ","반도체",5150,150,3,48438850300
"1449","015750","성우하이텍","KOSDAQ","운송장비·부품",7420,-480,-6.08,5.936e+11
"1450","080470","성창오토텍","KOSDAQ","운송장비·부품",8820,-480,-5.16,6.4386e+10
"1451","043260","성호전자","KOSDAQ","IT부품",1550,-130,-7.74,81679055750
"1452","148150","세경하이테크","KOSDAQ","일반전기전자",21850,-900,-3.96,254377700000
"1453","053060","세동","KOSDAQ","운송장비·부품",1835,-75,-3.93,22256667290
"1454","017510","세명전기","KOSDAQ","금속",3940,-60,-1.5,60069240000
"1455","214310","세미콘라이트","KOSDAQ","반도체",1040,-55,-5.02,41419989520
"1456","011560","세보엠이씨","KOSDAQ","건설",5980,-320,-5.08,62969400000
"1457","100700","세운메디칼","KOSDAQ","제약",6570,200,3.14,2.87766e+11
"1458","234100","세원","KOSDAQ","운송장비·부품",5230,-480,-8.41,140107484620
"1459","024830","세원물산","KOSDAQ","운송장비·부품",6280,0,0,5.2438e+10
"1460","258830","세종메디칼","KOSDAQ","의료·정밀기기",12500,-1050,-7.75,84721762500
"1461","036630","세종텔레콤","KOSDAQ","통신서비스",549,14,2.62,329579043174
"1462","039310","세중","KOSDAQ","기타서비스",2695,-140,-4.94,48837892565
"1463","067770","세진티에스","KOSDAQ","IT부품",5870,-430,-6.83,49288000910
"1464","053450","세코닉스","KOSDAQ","의료·정밀기기",8980,-970,-9.75,121891287200
"1465","234340","세틀뱅크","KOSDAQ","소프트웨어",31950,-900,-2.74,296080650000
"1466","252500","세화피앤씨","KOSDAQ","화학",3870,-190,-4.68,80276164650
"1467","347000","센코","KOSDAQ","일반전기전자",24700,600,2.49,191934906800
"1468","051980","센트럴바이오","KOSDAQ","화학",2700,30,1.12,161688303900
"1469","331920","셀레믹스","KOSDAQ","제약",22100,-1250,-5.35,179134820800
"1470","049180","셀루메드","KOSDAQ","제약",5980,0,0,206438456380
"1471","299660","셀리드","KOSDAQ","기타서비스",35200,-2400,-6.38,341393958400
"1472","268600","셀리버리","KOSDAQ","기타서비스",288100,-95800,-24.95,2358129326700
"1473","108860","셀바스AI","KOSDAQ","소프트웨어",2655,-75,-2.75,58558533975
"1474","208370","셀바스헬스케어","KOSDAQ","의료·정밀기기",2340,-140,-5.65,50732519760
"1475","068760","셀트리온제약","KOSDAQ","제약",175000,-11600,-6.22,6266861475000
"1476","091990","셀트리온헬스케어","KOSDAQ","유통",143700,-5500,-3.69,21815071421400
"1477","290690","소룩스","KOSDAQ","일반전기전자",22050,-1950,-8.13,179887428000
"1478","053110","소리바다","KOSDAQ","디지털컨텐츠",304,-6,-1.94,30037323744
"1479","950200","소마젠(Reg.S)","KOSDAQ","기타서비스",12600,-800,-5.97,238474189800
"1480","032680","소프트센","KOSDAQ","유통",1785,-75,-4.03,63859804785
"1481","032685","소프트센우","KOSDAQ","유통",28000,-150,-0.53,3999996000
"1482","258790","소프트캠프","KOSDAQ","출판·매체복제",2955,-245,-7.66,73849244220
"1483","066910","손오공","KOSDAQ","유통",1785,55,3.18,48009647385
"1484","043100","솔고바이오","KOSDAQ","의료·정밀기기",392,0,0,22641609536
"1485","154040","솔루에타","KOSDAQ","IT부품",4385,-255,-5.5,56917940210
"1486","035610","솔본","KOSDAQ","기타서비스",5080,-170,-3.24,138917664760
"1487","357780","솔브레인","KOSDAQ","화학",268700,-11400,-4.07,2090100684200
"1488","036830","솔브레인홀딩스","KOSDAQ","화학",44200,-2100,-4.54,926611275200
"1489","304100","솔트룩스","KOSDAQ","소프트웨어",33600,-600,-1.75,170718744000
"1490","086980","쇼박스","KOSDAQ","오락·문화",3665,-205,-5.3,2.29429e+11
"1491","050960","수산아이앤티","KOSDAQ","출판·매체복제",52100,1800,3.58,351727100000
"1492","084180","수성","KOSDAQ","기계·장비",2230,-90,-3.88,39954272220
"1493","253840","수젠텍","KOSDAQ","의료·정밀기기",17400,550,3.26,266132408400
"1494","058530","슈펙스비앤피","KOSDAQ","유통",162,0,0,21187054332
"1495","236200","슈프리마","KOSDAQ","일반전기전자",28950,-1050,-3.5,208245253350
"1496","317770","슈프리마아이디","KOSDAQ","일반전기전자",19900,-500,-2.45,60337198000
"1497","094840","슈프리마에이치큐","KOSDAQ","컴퓨터서비스",8210,-630,-7.13,85973806400
"1498","192440","슈피겐코리아","KOSDAQ","IT부품",62800,-1300,-2.03,390387596400
"1499","099440","스맥","KOSDAQ","기계·장비",1815,-90,-4.72,55783315335
"1500","033790","스카이문스테크놀로지","KOSDAQ","통신장비",829,0,0,14190075900
"1501","131100","스카이이앤엠","KOSDAQ","유통",2015,-30,-1.47,81975042045
"1502","159910","스킨앤스킨","KOSDAQ","반도체",263,0,0,36570869305
"1503","158310","스타모빌리티","KOSDAQ","기계·장비",505,0,0,6096179210
"1504","115570","스타플렉스","KOSDAQ","화학",4370,-75,-1.69,33607952590
"1505","253450","스튜디오드래곤","KOSDAQ","오락·문화",98900,-2900,-2.85,2967429720500
"1506","204630","스튜디오산타클로스","KOSDAQ","오락·문화",2330,-150,-6.05,68627482150
"1507","013810","스페코","KOSDAQ","기계·장비",10700,-600,-5.31,156813529000
"1508","049830","승일","KOSDAQ","금속",8360,-290,-3.35,51264456320
"1509","020710","시공테크","KOSDAQ","기타서비스",5570,-170,-2.96,111667192900
"1510","033170","시그네틱스","KOSDAQ","반도체",1310,-90,-6.43,112304097890
"1511","048870","시너지이노베이션","KOSDAQ","의료·정밀기기",3150,-55,-1.72,231066838800
"1512","025320","시노펙스","KOSDAQ","IT부품",3955,-80,-1.98,289675898890
"1513","269620","시스웍","KOSDAQ","의료·정밀기기",2355,65,2.84,175109993175
"1514","131090","시큐브","KOSDAQ","소프트웨어",1610,0,0,6.44e+10
"1515","290520","신도기연","KOSDAQ","기계·장비",20050,-1100,-5.2,161628664000
"1516","001000","신라섬유","KOSDAQ","유통",3150,95,3.11,76474251000
"1517","025870","신라에스지","KOSDAQ","유통",20850,650,3.22,8.34e+10
"1518","215600","신라젠","KOSDAQ","기타서비스",12100,0,0,866567212500
"1519","065350","신성델타테크","KOSDAQ","일반전기전자",9860,-540,-5.19,270991727280
"1520","002800","신신제약","KOSDAQ","제약",8410,-450,-5.08,127583905000
"1521","323280","신영스팩5호","KOSDAQ","금융",2110,0,0,7395550000
"1522","344050","신영스팩6호","KOSDAQ","금융",2085,0,0,8975925000
"1523","017000","신원종합개발","KOSDAQ","건설",6690,1540,29.9,67355100630
"1524","012790","신일제약","KOSDAQ","제약",15800,-650,-3.95,172251600000
"1525","138070","신진에스엠","KOSDAQ","금속",6800,-170,-2.44,61010844400
"1526","226330","신테카바이오","KOSDAQ","출판·매체복제",19150,-1700,-8.15,255882606400
"1527","333050","신한제6호스팩","KOSDAQ","금융",2050,-15,-0.73,10270500000
"1528","056700","신화인터텍","KOSDAQ","IT부품",3490,-470,-11.87,101681467590
"1529","187270","신화콘텍","KOSDAQ","IT부품",2890,-310,-9.69,29315712050
"1530","243840","신흥에스이씨","KOSDAQ","IT부품",47500,-1950,-3.94,338451845000
"1531","108320","실리콘웍스","KOSDAQ","반도체",68200,-1300,-1.87,1109225260000
"1532","222800","심텍","KOSDAQ","반도체",21650,-750,-3.35,689642195950
"1533","036710","심텍홀딩스","KOSDAQ","IT부품",2550,-190,-6.93,103692126450
"1534","160980","싸이맥스","KOSDAQ","반도체",20400,-750,-3.55,222854557200
"1535","217330","싸이토젠","KOSDAQ","기타서비스",56000,-2000,-3.45,315496384000
"1536","010280","쌍용정보통신","KOSDAQ","컴퓨터서비스",1810,200,12.42,73239901540
"1537","208640","썸에이지","KOSDAQ","출판·매체복제",1395,-10,-0.71,188350421085
"1538","222420","쎄노텍","KOSDAQ","비금속",2010,-80,-3.83,80717931750
"1539","037760","쎄니트","KOSDAQ","금속",1645,-45,-2.66,55655155045
"1540","136510","쎄미시스코","KOSDAQ","기계·장비",7340,-70,-0.94,41380563860
"1541","099320","쎄트렉아이","KOSDAQ","통신장비",59500,500,0.85,432474976500
"1542","049960","쎌바이오텍","KOSDAQ","제약",19500,-400,-2.01,1.833e+11
"1543","050890","쏠리드","KOSDAQ","통신장비",9860,-240,-2.38,514545825500
"1544","066790","씨씨에스","KOSDAQ","방송서비스",846,0,0,47355837282
"1545","222080","씨아이에스","KOSDAQ","기계·장비",16500,-450,-2.65,948612654000
"1546","264660","씨앤지하이테크","KOSDAQ","반도체",14350,-1000,-6.51,120618638000
"1547","352700","씨앤투스성진","KOSDAQ","섬유·의류",25050,-3650,-12.72,230251333500
"1548","297090","씨에스베어링","KOSDAQ","기계·장비",29200,-2200,-7.01,279747680000
"1549","115530","씨엔플러스","KOSDAQ","IT부품",839,0,0,57020957000
"1550","225330","씨엠에스에듀","KOSDAQ","기타서비스",5010,-70,-1.38,93359486280
"1551","115480","씨유메디칼","KOSDAQ","의료·정밀기기",2190,-105,-4.58,58995895350
"1552","096530","씨젠","KOSDAQ","제약",165000,-4000,-2.37,4328613300000
"1553","900120","씨케이에이치","KOSDAQ","금융",419,-21,-4.77,46259467483
"1554","101240","씨큐브","KOSDAQ","화학",7420,-290,-3.76,75225325280
"1555","060590","씨티씨바이오","KOSDAQ","제약",6860,-110,-1.58,144375052360
"1556","260930","씨티케이코스메틱스","KOSDAQ","화학",15200,-250,-1.62,153856695200
"1557","013990","아가방컴퍼니","KOSDAQ","유통",3615,-205,-5.37,118888442640
