"DSCAMT_HF","DSCAMT_TSP","FACT_ADRES","DSCAMT_SOX","YEAR","FACT_INDICT_NM","DSCAMT_HCL","FACT_CODE","DSCAMT_CO","DSCAMT_NH3","DSCAMT_NOX"
" ","2705","충청남도 논산시 성동면 산업단지로5길 70"," ","2019","에스지씨솔루션(주)논산공장"," ","170722"," "," ","64073"
" ","142","충청남도 천안시 동남구 수신면 발산길 250","185","2019","천안시 맑은물사업소","30","170723","2669"," ","3801"
" ","580","충청남도 아산시 배미로 154 (배미동)","1072","2019","아산시 폐기물처리시설","1498","170724","2527"," ","41943"
" "," ","충청남도 서산시 대산읍 평신2로 182"," ","2019","현대코스모㈜"," ","170725"," "," ","73106"
" ","6","충청남도 논산시 계백로665번길 100 (등화동)","63","2019","논산시(환경사업소)","6","170726","44"," ","137"
" ","104","충청남도 부여군 부여읍 염창로180번길 67"," ","2019","한국조폐공사제지본부","11","170727","1144"," ","5131"
" ","2762","충청남도 당진시 정미면 정미로 438"," ","2019","㈜SIMPAC 당진공장"," ","170728"," "," "," "
" ","340","충청남도 서산시 대산읍 죽엽로 378"," ","2019","㈜동양환경 서산지점","1126","170732","4495"," ","18495"
" "," ","충청남도 아산시 탕정면 탕정로 380-2"," ","2019","삼성디스플레이(주)아산2","1","170733"," "," "," "
" ","5061","충청남도 서산시 대산읍 독곶1로 54","12808","2019","㈜엘지화학 대산공장"," ","170734","0"," ","48769"
" ","184","충청남도 서천군 비인면 충서로 636"," ","2019","서천군 생활폐기물소각시설","819","170735","403"," ","10422"
" ","4085","충청남도 당진시 석문면 산단4로 341","8","2019","㈜석문에너지","17369","170739","26410"," ","98165"
" ","83863","충청남도 보령시 주교면 송도길 201","1503365","2019","한국중부발전㈜신보령발전본부"," ","170740"," "," ","720247"
" ","0","충청남도 서산시 대산읍 대죽1로 97-20","0","2019","현대오씨아이주식회사"," ","170741"," "," ","317303"
" "," ","충청남도 서산시 대산읍 평신2로 181"," ","2019","현대케미칼㈜"," ","170743"," "," ","287622"
" ","156","충청남도 금산군 추부면 용천로 798-51","0","2019","금산군(소각시설)","21","170744","41"," ","2523"
"2019","2019","2019","2019","2019","2019","2019","2019","2019","2019","2019"
"11","11","11","11","11","11","11","11","11","11","11"
