"DSCAMT_HF","DSCAMT_TSP","FACT_ADRES","DSCAMT_SOX","YEAR","FACT_INDICT_NM","DSCAMT_HCL","FACT_CODE","DSCAMT_CO","DSCAMT_NH3","DSCAMT_NOX"
" ","474","경기도 수원시 영통구 매영로 293 (영통동)","115519","2018","한국지역난방공사 수원지사 영통열원 "," ","150059"," "," ","46075"
" ","1886","경기도 성남시 중원구 둔촌대로 567 (상대원동)","1186","2018","성남시청(성남시환경에너지시설)","900","150061","8838"," ","44756"
" "," ","경기도 안양시 동안구 부림로 100 (평촌동)"," ","2018","GS파워㈜안양열병합발전처"," ","150063"," "," ","635286"
" "," ","경기도 성남시 분당구 분당로 336 (분당동)"," ","2018","한국남동발전㈜분당발전본부"," ","150064"," "," ","1201251"
" ","684","경기도 안양시 동안구 시민대로 328 (평촌동)"," ","2018","안양시자원회수시설","2206","150065","7211"," ","19863"
" "," ","경기도 부천시 삼작로 21 (삼정동)"," ","2018","GS파워㈜부천열병합발전처"," ","150067"," "," ","603710"
" ","686","경기도 부천시 벌말로 122 (대장동)"," ","2018","부천시자원순환센터","1525","150069","5225"," ","27641"
" ","508","경기도 광명시 가학로85번길 142 (가학동)"," ","2018","광명시자원회수시설","3028","150070","4920"," ","58009"
" ","905","경기도 고양시 일산동구 경의로 115 (백석동)"," ","2018","고양시환경에너지시설","1692","150072","12889"," ","26307"
" "," ","경기도 고양시 일산동구 경의로 201 (백석동)"," ","2018","한국동서발전㈜일산발전본부"," ","150073"," "," ","568336"
" "," ","경기도 안산시 단원구 첨단로 670 (초지동)"," ","2018","안산도시개발㈜"," ","150074"," "," ","2449"
" ","962","경기도 안산시 단원구 첨단로 726 (초지동)"," ","2018","안산시자원회수시설","2408","150075","5514"," ","26245"
" ","98","경기도 과천시 구리안로 177 (갈현동)"," ","2018","과천시자원정화센터","144","150076","2036"," ","10561"
" ","400","경기도 군포시 초막골길 101-58 (산본동)"," ","2018","군포환경관리소","656","150078","541"," ","19648"
" ","416","경기도 의정부시 장곡로 147"," ","2018","의정부시생활폐기물소각시설","1073","150080","5537"," ","18138"
" ","1155","경기도 안양시 만안구 박달로 313 (박달동)","79549","2018","㈜수석"," ","150103"," "," ","51254"
" ","38008","경기도 여주시 가남읍 여주남로 541","1733294","2018","㈜케이씨씨글라스 여주공장"," ","150104"," "," ","1861596"
" ","45","경기도 고양시 덕양구 대덕로 426 (현천동)","49","2018","서울특별시 난지물재생센터","1","150105","1909"," ","3131"
" ","469","경기도 파주시 탄현면 방촌로 1213-52"," ","2018","파주시환경관리센터","2289","150106","827"," ","18607"
" ","1197","경기도 평택시 진위면 진위서로 23","34363","2018","홍원제지㈜"," ","150107"," "," ","36618"
" ","543","경기도 평택시 진위면 서탄로 9","288","2018","영풍제지㈜","53","150108","2340"," ","46016"
" ","1204","경기도 평택시 고덕면 고덕로 144-32","793","2018","신풍제지㈜","404","150109","393"," ","76919"
" ","8477","경기도 평택시 포승읍 남양만로 175-2","282064","2018","한국서부발전㈜평택발전본부"," ","150110"," "," ","887505"
" ","619","경기도 오산시 황새로149번길 11 (누읍동)","847","2018","한국수출포장공업㈜","2678","150115","6122"," ","72940"
" ","132","경기도 이천시 부발읍 중부대로1707번길 13","24682","2018","㈜금비"," ","150117"," "," ","26480"
" ","122","경기도 시흥시 공단1대로80번길 15 (정왕동)"," ","2018","㈜우진고분자"," ","150119"," "," "," "
" ","850","경기도 안산시 단원구 지원로 53 (성곡동)","35939","2018","동화지앤피㈜"," ","150121"," "," ","28813"
" ","87","경기도 안산시 단원구 해봉로 13 (성곡동)","157","2018","안산시상하수도사업소","480","150122","1020"," ","8863"
" ","2718","경기도 안산시 단원구 해안로 308 (원시동)","1480","2018","비노텍㈜","6680","150123","5074"," ","55591"
" "," ","경기도 안산시 상록구 용담로 141 (팔곡이동)"," ","2018","씨제이제일제당㈜ 안산공장"," ","150125"," "," ","9831"
" ","1072","경기도 안산시 단원구 신원로 292 (목내동)"," ","2018","㈜종근당바이오"," ","150126","8678"," "," "
" ","840","경기도 용인시 수지구 만현로 11 (풍덕천동)","35329","2018","한국지역난방공사 용인지사"," ","150127"," "," ","30065"
" ","6","경기도 구리시 검배로 200 (수택동)","19","2018","구리시청(하수슬러지소각시설)","131","150129","497"," ","1374"
" ","125","경기도 안성시 보개면 보개산로 147-163"," ","2018","안성시자원회수시설","95","150135","558"," ","6927"
" ","1355","경기도 평택시 포승읍 포승공단순환로 602","2622","2018","㈜뉴그린","1137","150136","9201"," ","33630"
" ","502","경기도 용인시 처인구 남사면 천덕산로428번길 22","38","2018","㈜스테리싸이클코리아","2020","150137","1941"," ","50161"
" ","167","경기도 용인시 처인구 포곡읍 금어로 355"," ","2018","용인시환경센터","180","150138","2425"," ","24238"
" ","96","경기도 용인시 수지구 만현로 15 (풍덕천동)"," ","2018","수지환경센터","820","150139","4971"," ","10390"
" ","251","경기도 광주시 곤지암읍 열미길 22","307","2018","경기환경에너지 주식회사","243","150141","3764"," ","6077"
" ","85","경기도 평택시 산단로 205 (칠괴동)"," ","2018","평택시청(칠괴폐기물처리시설)","72","150142","1322"," ","1748"
" ","1420","경기도 오산시 황새로 169 (누읍동)","478","2018","㈜대림제지","66","150143","3352"," ","26472"
" ","1411","경기도 연천군 전곡읍 양연로402번길 244"," ","2018","도시환경㈜","607","150144","6070"," ","33783"
" ","0","경기도 양주시 고덕로139번길 317","0","2018","삼보환경개발㈜","0","150145","0"," ","0"
" ","991","경기도 화성시 정남면 가장로 334-10","2614","2018","신대한정유산업㈜","870","150147","18244"," ","50720"
" ","161","경기도 양평군 옥천면 경강로 1496","314","2018","양평군 환경사업소","170","150148","566"," ","1425"
" ","0","경기도 화성시 남양읍 매바위로 580-18","0","2018","㈜삼부환경","0","150155","0"," ","0"
" ","375","경기도 양주시 남면 운하로 66-14","734","2018","㈜애니테크","364","150157","4118"," ","8333"
" ","679","경기도 동두천시 삼육사로652번길 60 (상패동)","240","2018","(주)청송산업개발","105","150158","7463"," ","12859"
" ","85","경기도 포천시 신북면 중앙로461번길 17","754","2018","포천시슬러지소각시설","88","150159","116"," ","1297"
" ","160","경기도 포천시 창수면 방골길 235"," ","2018","㈜엔비텍코리아","178","150175","403"," ","9732"
" ","689","경기도 양주시 은현면 은남로 160"," ","2018","양주권자원회수시설","3810","150176","1152"," ","22066"
" ","545","경기도 여주시 능서면 능서로 577"," ","2018","이화산업㈜ 여주공장"," ","150177"," "," ","22149"
" ","120","경기도 용인시 기흥구 삼성2로 140 (농서동)","378","2018","용인시환경자원화시설","68","150178","228"," ","1923"
" ","233","경기도 화성시 향남읍 발안공단로 139","188","2018","화성그린에너지밸류(주)","73","150179","555"," ","7620"
" ","356","경기도 포천시 신북면 신평로16번길 207"," ","2018","포천시자원회수시설","1059","150180","5997"," ","12134"
" ","200","경기도 성남시 분당구 판교로228번길 55 (삼평동)"," ","2018","성남시청(판교환경에너지시설)","63","150181","8897"," ","10918"
" "," ","경기도 화성시 삼성전자로 1 (반월동)"," ","2018","삼성전자㈜화성사업장","982","150182"," "," ","39257"
" "," ","경기도 용인시 기흥구 삼성로 1 (농서동)"," ","2018","삼성전자㈜기흥사업장","48","150183"," "," ","11852"
" ","620","경기도 이천시 호법면 중부대로798번길 128"," ","2018","동부권광역자원회수시설","513","150184","4258"," ","33137"
" ","553","경기도 파주시 월롱면 엘씨디로 283","1002","2018","파주LCD환경안전협의회","623","150186","647"," ","11311"
" ","126","경기도 평택시 청북면 현곡산단로 84"," ","2018","아반스트레이트코리아㈜"," ","150187"," "," ","27064"
" ","258","경기도 부천시 벌말로 220 (대장동)","224","2018","부천시 하수슬러지 처리시설","263","150188","2171"," ","2584"
" "," ","경기도 화성시 큰재봉길 16 (석우동)"," ","2018","한국지역난방공사 화성지사"," ","150189"," "," ","215138"
" ","1295","경기도 양주시 남면 현석로785번길 207","7790","2018","㈜영신물산","389","150190","17466"," ","48152"
" ","286","경기도 평택시 고덕면 고덕로 85","657","2018","삼정펄프㈜","98","150192","3909"," ","24511"
" ","187","경기도 여주시 가남읍 헌바디길 23-13","659","2018","㈜에이스침대 여주공장","59","150193","2880"," ","1557"
" "," ","경기도 평택시 포승읍 포승공단로117번길 35"," ","2018","동우화인켐㈜평택공장"," ","150195"," "," ","6501"
" "," ","경기도 파주시 월롱면 엘지로 245"," ","2018","엘지디스플레이㈜"," ","150196"," "," ","12626"
" ","0","경기도 화성시 우정읍 궁평항로 113-56"," ","2018","㈜백철금속"," ","150197"," "," "," "
" ","190","경기도 이천시 호법면 이섭대천로 58","79","2018","샘표식품㈜","22","150199","4597"," ","4683"
" ","389","경기도 오산시 황새로149번길 55 (누읍동)","430","2018","이도에코오산 주식회사","1736","150200","3815"," ","33631"
" "," ","경기도 수원시 장안구 장안로309번길 84"," ","2018","에스케이마이크로웍스(주)"," ","150202"," "," ","20453"
" "," ","경기도 평택시 오성면 청오로 367-61"," ","2018","한국바이린㈜"," ","150214"," "," ","1939"
" "," ","경기도 화성시 우정읍 기아자동차로 95"," ","2018","기아㈜화성공장"," ","150215"," "," ","15469"
" "," ","경기도 광명시 기아로 113"," ","2018","기아㈜ 광명공장"," ","150227"," "," ","11365"
" "," ","경기도 이천시 부발읍 중부대로 1346"," ","2018","인그리디언코리아(유) 이천공장"," ","150270"," "," ","39881"
" "," ","경기도 이천시 부발읍 경충대로 2091"," ","2018","에스케이하이닉스㈜","90","150271"," "," "," "
" "," ","경기도 평택시 동삭로 455-12"," ","2018","케이지모빌리티(주)"," ","150276"," "," ","11085"
" ","0","경기도 평택시 포승읍 평택항만길 425","0","2018","㈜광원목재","0","150278","0"," ","11779"
" "," ","경기도 광명시 자경로 17"," ","2018","㈜삼천리"," ","150311"," "," ","22374"
" "," ","경기도 파주시 청석로 380"," ","2018","한국지역난방공사 파주지사"," ","150312"," "," ","277343"
" ","346","경기도 화성시 봉담읍 하가등안길 100"," ","2018","화성 그린환경센터","520","150315","5477"," ","6738"
" "," ","경기도 성남시 분당구 판교로228번길 88"," ","2018","한국지역난방공사 판교지사"," ","150316"," "," ","128966"
" ","736","경기도 동두천시 강변로690번길 51 (동두천동)"," ","2018","대재에너지㈜","2","150317","18726"," ","64801"
" ","292","경기도 연천군 청산면 초대로 219-11"," ","2018","㈜보광에너지(구 포스코아이씨티)","219","150340","2273"," ","5693"
" "," ","경기도 김포시 대곶면 대명항로205번길 49-38"," ","2018","㈜이건그린텍"," ","150484"," "," ","5952"
" ","69","경기도 남양주시 덕송3로 76 (별내동)"," ","2018","남양주별내클린센터","22","150576","950"," ","6189"
" "," ","경기도 고양시 덕양구 동축로 16"," ","2018","한국지역난방공사 삼송지사"," ","150577"," "," ","24892"
" ","295","경기도 김포시 김포한강4로 419-37 (마산동)"," ","2018","김포시 자원화센터","154","150582","13933"," ","7847"
" "," ","경기도 파주시 월롱면 휴암로 477"," ","2018","㈜LG화학"," ","150586"," "," ","4919"
" ","121","경기도 파주시 가람로150번길 41-34 (와동동)","355","2018","운정환경관리센터","362","150589","11966"," ","17943"
" "," ","경기도 평택시 포승읍 평택항로268번길 39"," ","2018","대한제강㈜"," ","150593"," "," ","15245"
" ","152","경기도 연천군 청산면 초대로106번길 125","32","2018","연천군청","242","150597","128"," ","7835"
" "," ","경기도 수원시 영통구 창룡대로 475"," ","2018","한국지역난방공사 광교지사"," ","150600"," "," ","60269"
" ","0","경기도 연천군 청산면 초대로 221","0","2018","지에스플라텍㈜","0","150601","0"," ","0"
" "," ","경기도 평택시 오성면 서동대로 2427-177"," ","2018","평택에너지서비스㈜오성복합화력발전소"," ","150602"," "," ","476546"
" "," ","경기도 남양주시 별내3로 391"," ","2018","㈜대륜발전 별내지점"," ","150604"," "," ","87831"
" "," ","경기도 동두천시 쇠목길 110"," ","2018","동두천드림파워㈜"," ","150608"," "," ","422181"
" "," ","경기도 안산시 단원구 엠티브이2로 14"," ","2018","㈜에스파워"," ","150609"," "," ","359443"
" ","1100","경기도 포천시 영중면 양문공단로3길 20","35682","2018","㈜천일에너지","848","150610","3714"," ","85062"
" "," ","경기도 파주시 문산읍 방촌로 1675-29"," ","2018","전기초자코리아㈜"," ","150612"," "," ","53182"
" "," ","경기도 양주시 화합로1710번길 125"," ","2018","㈜대륜발전"," ","150613"," "," ","339150"
" ","187","경기도 하남시 미사대로 710 (신장동)"," ","2018","하남시 친환경사업소(구 하남시청)","473","150615","1035"," ","8184"
" "," ","경기도 포천시 창수면 포천로2797번길 17"," ","2018","포천파워㈜"," ","150620"," "," ","400910"
" ","51","경기도 양주시 남면 화합로610번길 30-180"," ","2018","㈜지이에스","5","150621","8300"," ","5237"
" "," ","경기도 고양시 덕양구  대덕로 426(현천동)"," ","2018","한국지역난방공사 중앙지사(난지)"," ","150626"," "," ","2021"
" ","478","경기도 양주시 남면 검준2길 21","1189","2018","에스앤이에너지㈜","364","150627","3278"," ","33442"
" "," ","경기도 하남시 조정대로 77"," ","2018","나래에너지서비스㈜하남사업소"," ","150629"," "," ","77914"
" "," ","경기도 오산시 황새로149번길 55"," ","2018","디에스파워㈜"," ","150630"," "," ","216829"
" ","378","경기도 안산시 단원구 번영2로 144 (성곡동)","172","2018","㈜한샘","48","150632","9768"," ","10281"
" "," ","경기도 군포시 농심로 35"," ","2018","㈜농심 안양공장"," ","150652"," "," ","7810"
" "," ","경기도 군포시 엘에스로45번길 84"," ","2018","㈜대왕제지 군포공장"," ","150653"," "," ","1117"
" "," ","경기도 평택시 안중읍 서해로 1427"," ","2018","오뚜기라면㈜"," ","150655"," "," ","15308"
" "," ","경기도 이천시 부발읍 경충대로 2091"," ","2018","SK에너지㈜하이닉스 이천지점"," ","150657"," "," ","49175"
" "," ","경기도 수원시 영통구 매영로 150"," ","2018","삼성전기㈜"," ","150674"," "," ","5922"
" "," ","경기도 수원시 영통구 삼성로 130"," ","2018","삼성전자㈜SAIT_종합기술원(구)"," ","150675"," "," ","10150"
" "," ","경기도 평택시 진위면 진위서로 63"," ","2018","매일유업㈜평택공장"," ","150680"," "," ","16460"
" ","200","경기도 평택시 팽성읍 추팔산단로 121","2541","2018","㈜동우에너지소재","4516","150694","33376"," ","64233"
" "," ","경기도 포천시 영중면 양문공단로2길 11"," ","2018","㈜경향섬유"," ","150707"," "," ","9868"
" "," ","경기도 포천시 신북면 청신로 1550-80"," ","2018","포천민자발전㈜"," ","150721"," "," ","239259"
" "," ","경기도 포천시 신북면 신창길 34-1"," ","2018","주식회사 이원환경기술"," ","150724"," "," ","35569"
" ","91","경기도 포천시 신북면 장자경제로 78","69","2018","㈜지에스포천그린에너지 "," ","150729"," "," ","8946"
" "," ","경기도 안성시 공단로 28"," ","2018","㈜농심"," ","150736"," "," ","15025"
" "," ","경기도 용인시 기흥구 삼성로 1"," ","2018","삼성디스플레이㈜","0","150742"," "," "," "
" ","0","경기도 화성시 남양읍 매바위로 570-10","0","2018","㈜신승에너지","0","150754","0"," "," "
" "," ","경기도 파주시 파주읍 휴암로 336-234"," ","2018","파주에너지서비스㈜"," ","150757"," "," ","855478"
" "," ","경기도 하남시 위례대로4길 29"," ","2018","나래에너지서비스㈜"," ","150758"," "," ","140148"
" "," ","경기도 안양시 만안구 석천로 1"," ","2018","안양새물공원"," ","150761"," "," ","2531"
" ","124","경기도 양주시 남면 운하로 66-14","320","2018","㈜애니테크 상수지점","1","150764","1535"," ","13920"
" ","0","경기도 연천군 청산면 초대로 246"," ","2018","씨에스에너지㈜(구 굿히트)","0","150765","0"," ","0"
" "," ","경기도 평택시 고덕면 삼성로 114"," ","2018","삼성전자㈜평택사업장","704","150768"," "," ","14060"
" ","58","경기도 화성시 양감면 사격장길 88-45","94","2018","㈜알엠 화성공장","16","150769","1433"," ","3592"
" "," ","경기도 화성시 동탄기흥로 166"," ","2018","한국지역난방공사 동탄지사"," ","150771"," "," ","306179"
" ","1381","경기도 평택시 포승읍 평택항로156번길 94"," ","2018","포승그린파워㈜","17385","150776","20361"," ","43442"
" ","175","경기도 안산시 단원구 번영2로 131","863","2018","㈜한샘4공장","308","150779","3108"," ","7446"
"2018","2018","2018","2018","2018","2018","2018","2018","2018","2018","2018"
"8","8","8","8","8","8","8","8","8","8","8"
