"DSCAMT_HF","DSCAMT_TSP","FACT_ADRES","DSCAMT_SOX","YEAR","FACT_INDICT_NM","DSCAMT_HCL","FACT_CODE","DSCAMT_CO","DSCAMT_NH3","DSCAMT_NOX"
" ","7080","울산광역시 남구 용잠로 328 (용잠동)","12205","2019","코엔텍","456","130167","6831"," ","165020"
" ","1244","울산광역시 남구 용잠로 339 (용잠동)","4633","2019","NC울산㈜","782","130169","4191"," ","24381"
" ","670","울산광역시 남구 용연로179번길 18 (용연동)","2186","2019","㈜토탈","2604","130170","10295"," ","28923"
" ","1663","울산광역시 울주군 온산읍 온산로 219-3"," ","2019","범우","916","130171","8878"," ","35830"
" ","741","울산광역시 동구 방어진순환도로 140","502","2019","현대중공업소각설비","150","130175","4082"," ","20614"
" "," ","울산광역시 울주군 온산읍 산남길 32"," ","2019","㈜한화온산공장"," ","130177"," "," ","1615"
" ","644","울산광역시 남구 장생포로 83 (여천동)","30","2019","송원산업(주)","51","130178","198"," ","14096"
" "," ","울산광역시 울주군 온산읍 공단로 160"," ","2019","바스프 온산공장"," ","130182"," "," ","24433"
" ","710","울산광역시 남구 매암로 14 (매암동)","1","2019","송원산업㈜ 매암","106","130184","200"," ","11548"
" ","2796","울산광역시 남구 사평로 119"," ","2019","롯데케미칼㈜ 울산1공장"," ","130185"," "," "," "
" ","285","울산광역시 남구 용연로 184 (용연동)"," ","2019","롯데케미칼㈜ 울산2공장"," ","130186"," "," "," "
" ","0","울산광역시 울주군 삼동면 암리3길 22"," ","2019","금풍에너지","0","130187","0"," ","0"
" "," ","울산광역시 울주군 온산읍 원봉로 55"," ","2019","코스모화학(주) 온산공장"," ","130188"," "," ","35689"
" ","445","울산광역시 남구 사평로 32 (부곡동)"," ","2019","용산화학㈜ 울산공장"," ","130189","102"," ","2148"
" ","867","울산광역시 남구 납도로 141 (여천동)"," ","2019","태원물산㈜울산공장"," ","130190"," "," ","16374"
" "," ","울산광역시 남구 용연로50번길 9 (용연동)"," ","2019","덕산갈바텍","38","130191"," "," "," "
" "," ","울산광역시 북구 공단길 48 (연암동)"," ","2019","덕산산업","127","130192"," "," "," "
" ","572","울산광역시 남구 납도로 158 (여천동)"," ","2019","크나우프석고보드(주)"," ","130193"," "," ","11853"
" ","882","울산광역시 남구 처용로 524 (성암동)","3001","2019","울산광역시 하수슬러지처리시설","102","130196","1373"," ","10547"
" "," ","울산광역시 울주군 웅촌면 고연로 63-10"," ","2019","케이디금속","0","130197"," "," "," "
" ","1206","울산광역시 남구 장생포로 285 (매암동)"," ","2019","㈜동부에너지","209","130198","17462"," ","33234"
" "," ","울산광역시 남구 장생포로 373"," ","2019","코스포영남파워"," ","130601"," "," ","181859"
"2019","2019","2019","2019","2019","2019","2019","2019","2019","2019","2019"
"7","7","7","7","7","7","7","7","7","7","7"
