"DSCAMT_HF","DSCAMT_TSP","FACT_ADRES","DSCAMT_SOX","YEAR","FACT_INDICT_NM","DSCAMT_HCL","FACT_CODE","DSCAMT_CO","DSCAMT_NH3","DSCAMT_NOX"
" ","318","경상남도 창원시 진해구 천자로 105-1 (덕산동)","3","2015","진해자원회수시설","48","130419","359"," ","1102"
" ","31","경상남도 창원시 의창구 반계로 40 (팔용동)","6296","2015","동서식품창원공장","91","130420","2013"," ","8772"
" ","129","경상남도 밀양시 무안면 백안1안길 8-6"," ","2015","밀양시소각장","422","130421","694"," ","9028"
" ","532","경상남도 통영시 평인일주로 1074-54 (명정동)"," ","2015","통영시환경자원화센터","1161","130422","1005"," ","8966"
" ","166","경상남도 양산시 소주공단로 10 (주남동)","1492","2015","마노플랜","435","130423","6866"," ","6882"
" ","0","경상남도 거제시 장평3로 80","0","2015","삼성중공업㈜거제","15","130424","80"," ","7767"
" ","21","경상남도 함안군 군북면 장백로 228"," ","2015","한국주강(군북)"," ","130425"," "," "," "
" ","367","경상남도 양산시 주남로 50 (주남동)"," ","2015","㈜세창","550","130428","595"," ","9896"
" ","269","경상남도 김해시 주촌면 서부로1541번안길 79"," ","2015","대방스페샬스틸"," ","130429"," "," "," "
" ","83","경상남도 고성군 삼산면 대독산업로 7"," ","2015","고성군 생활폐기물 소각시설","104","130430","1238"," ","3539"
" ","163","경상남도 진주시 남강로1367번길 36 (상대동)","1119","2015","남강제지㈜","241","130431","7672"," ","12080"
" ","436","경상남도 진주시 남강로 1303 (상평동)","3525","2015","동일팩키지㈜진주공장","72","130432","7428"," ","13283"
" ","20","경상남도 진주시 공단로 237"," ","2015","㈜경서","22","130433","621"," ","1715"
" "," ","경상남도 양산시 양산대로 1034 (북정동)"," ","2015","금오산업","3","130434"," "," "," "
" "," ","경상남도 김해시 김해대로2553번길 36 (어방동)"," ","2015","은성도금","24","130435"," "," "," "
" "," ","경상남도 김해시 김해대로2596번길 137 (지내동)"," ","2015","금호도금공업","67","130436"," "," "," "
" "," ","경상남도 김해시 김해대로2553번길 42 (어방동)"," ","2015","성광금속","10","130437"," "," "," "
" "," ","경상남도 양산시 산막공단북4길 13 (산막동)"," ","2015","(주)대호특수강","228","130438"," "," "," "
" "," ","경상남도 양산시 어실로 1 (유산동)"," ","2015","고려제강㈜유산공장","314","130439"," "," "," "
" ","629","경상남도 함안군 칠원읍 야촌강변길 109","102","2015","삼정펄프㈜함안공장","43","130440","3072"," ","11487"
" ","151","경상남도 거창군 거창읍 심소정길 139-14"," ","2015","거창군소각장","129","130444","2744"," ","3644"
" "," ","경상남도 거제시 연초면 오비4길 54"," ","2015","삼녹","16","130445"," "," "," "
" ","558","경상남도 양산시 동면 강변로 264","291","2015","양산시자원회수시설","811","130446","996"," ","9703"
" "," ","경상남도 양산시 상북면 양산대로 1314"," ","2015","고려제강㈜양산공장","376","130447"," "," "," "
" "," ","경상남도 김해시 유하로133번길 25-3 (유하동)"," ","2015","세현TECH","38","130448"," "," "," "
" "," ","경상남도 김해시 유하로 201 (유하동)"," ","2015","SNC","218","130449"," "," "," "
" "," ","경상남도 김해시 주촌면 서부로1637번길 337"," ","2015","코리아갈바","132","130450"," "," "," "
" ","222","경상남도 김해시 화목로 334","3","2015","김해시 하수슬러지 자원화 처리시설","38","130452","1098"," ","3243"
" ","259","경상남도 창원시 마산합포구 가포로 739 (덕동동)","2075","2015","창원시하수도사업소","1092","130453","1402"," ","5557"
" ","422","경상남도 함안군 칠서면 공단동길 98"," ","2015","㈜한국특강"," ","130454"," "," "," "
" ","175","경상남도 창원시 마산합포구 진동면 공원묘원로 91","972","2015","마산자원회수시설","1559","130455","2036"," ","32127"
" ","156","경상남도 함안군 가야읍 함마대로 1258","765","2015","함안군폐기물처리장","169","130456","7159"," ","3360"
" "," ","경상남도 고성군 거류면 거류로 376-48"," ","2015","하이에어코리아","5","130457"," "," "," "
" ","73","경상남도 함안군 법수면 장백로 585"," ","2015","한국주강(법수)"," ","130458"," "," "," "
" ","126","경상남도 창녕군 장마면 창녕장마로 337-134"," ","2015","창녕군소각장","185","130459","482"," ","3217"
" ","638","경상남도 거제시 연초면 한내8길 95","3953","2015","거제시자원순환시설","2744","130460","3210"," ","42586"
" ","178","경상남도 사천시 환경길 71 (사등동)","752","2015","사천시자원회수센터","334","130461","173"," ","5405"
" ","789","경상남도 양산시 상북면 효충2길 13","42289","2015","페트로코너지"," ","130462"," "," ","48870"
"2015","2015","2015","2015","2015","2015","2015","2015","2015","2015","2015"
"15","15","15","15","15","15","15","15","15","15","15"
