"DSCAMT_HF","DSCAMT_TSP","FACT_ADRES","DSCAMT_SOX","YEAR","FACT_INDICT_NM","DSCAMT_HCL","FACT_CODE","DSCAMT_CO","DSCAMT_NH3","DSCAMT_NOX"
" ","20560","울산광역시 남구 용잠로 255"," ","2015","SK picglobal"," ","130145","9978"," ","400463"
" "," ","울산광역시 울주군 온산읍 이진로 71"," ","2015","제이엠씨","18","130149"," "," "," "
" ","6331","울산광역시 남구 사평로 108-12 (부곡동)"," ","2015","카프로"," ","130154","3961","482","66274"
" ","29669","울산광역시 남구 용잠로 623 (남화동)","1040529","2015","한국동서발전㈜울산발전본부"," ","130158"," "," ","2541355"
" "," ","울산광역시 남구 상개로 141 (상개동)"," ","2015","한화솔루션(주) 울산1공장","3","130159"," "," "," "
" ","3047","울산광역시 남구 처용로 524 (성암동)"," ","2015","울산시소각장","3865","130166","3773"," ","61566"
" ","2565","울산광역시 남구 용잠로 328 (용잠동)","1686","2015","코엔텍","2464","130167","13895"," ","95452"
" ","518","울산광역시 남구 용잠로 339 (용잠동)","7855","2015","NC울산㈜","632","130169","3653"," ","33967"
" ","714","울산광역시 남구 용연로179번길 18 (용연동)","259","2015","㈜토탈","762","130170","8216"," ","21385"
" ","686","울산광역시 울주군 온산읍 온산로 219-3"," ","2015","범우","772","130171","2530"," ","26625"
" ","973","울산광역시 동구 방어진순환도로 140","85","2015","현대중공업소각설비","167","130175","2833"," ","23523"
" "," ","울산광역시 울주군 온산읍 산남길 32"," ","2015","㈜한화온산공장"," ","130177"," "," ","23818"
" ","278","울산광역시 남구 장생포로 83 (여천동)","247","2015","송원산업(주)","167","130178","579"," ","14577"
" "," ","울산광역시 울주군 온산읍 공단로 160"," ","2015","바스프 온산공장"," ","130182"," "," ","15968"
" "," ","울산광역시 울주군 언양읍 언양로 514"," ","2015","효성언양공장","25","130183"," "," "," "
" ","172","울산광역시 남구 매암로 14 (매암동)","900","2015","송원산업㈜ 매암","643","130184","980"," ","12455"
" ","6313","울산광역시 남구 사평로 119"," ","2015","롯데케미칼㈜ 울산1공장"," ","130185"," "," "," "
" ","1464","울산광역시 남구 용연로 184 (용연동)"," ","2015","롯데케미칼㈜ 울산2공장"," ","130186"," "," "," "
" "," ","울산광역시 울주군 온산읍 원봉로 55"," ","2015","코스모화학(주) 온산공장"," ","130188"," "," ","17111"
" ","256","울산광역시 남구 사평로 32 (부곡동)"," ","2015","용산화학㈜ 울산공장"," ","130189","70"," ","1415"
" ","608","울산광역시 남구 납도로 141 (여천동)"," ","2015","태원물산㈜울산공장"," ","130190"," "," ","45182"
" "," ","울산광역시 남구 용연로50번길 9 (용연동)"," ","2015","덕산갈바텍","6","130191"," "," "," "
" "," ","울산광역시 북구 공단길 48 (연암동)"," ","2015","덕산산업","24","130192"," "," "," "
" ","2275","울산광역시 남구 납도로 158 (여천동)"," ","2015","크나우프석고보드(주)"," ","130193"," "," ","7426"
" ","434","울산광역시 남구 처용로 524 (성암동)","1144","2015","울산광역시 하수슬러지처리시설","187","130196","3809"," ","10128"
" "," ","울산광역시 울주군 웅촌면 고연로 63-10"," ","2015","케이디금속","517","130197"," "," "," "
" ","863","울산광역시 남구 장생포로 285 (매암동)"," ","2015","㈜동부에너지","47","130198","21241"," ","51342"
" "," ","울산광역시 남구 납도로 156 (매암동)","64587","2015","켐그린에너지"," ","130199"," "," ","13877"
"2015","2015","2015","2015","2015","2015","2015","2015","2015","2015","2015"
"7","7","7","7","7","7","7","7","7","7","7"
